Seite,Seitenaufrufe,Einzelne Seitenaufrufe,Durchschn Besuchszeit auf Seite,Einstiege,Absprungrate,% Ausstiege,Seitenwert
/de/2017_1/sport/739452,222,207,00:06:18,197,"87,82 %","84,68 %","0,00 CHF"
/de/2017_3/basel/740307/Basler-Regierung-erhielt-Einreisesperre-in-Chinahtm,221,213,00:03:28,201,"88,06 %","85,97 %","0,00 CHF"
/de/2016_26/basel/740200/«Monica-Gschwind-hat-unsere-Vertrauensbasis-verletzt»htm,220,211,00:02:32,184,"94,02 %","89,55 %","0,00 CHF"
/de/2017_3/international/740244,217,209,00:03:01,27,"88,89 %","49,77 %","0,00 CHF"
/de/2013_08/basel/516715,213,181,00:03:27,163,"78,53 %","72,77 %","0,00 CHF"
/classifieds/view/1641/suche-ab-sofort-job-in-haushalt-und-oder-kinderbetreung,210,195,00:01:08,10,"80,00 %","43,33 %","0,00 CHF"
/classifieds/view/1628/12-5-zimmer-wohnung-sucht-gross-wg,205,127,00:01:09,6,"83,33 %","22,93 %","0,00 CHF"
/classifieds/view/1644/hbscher-therapieraum-zur-untermiete,198,134,00:01:06,10,"80,00 %","23,74 %","0,00 CHF"
/de/2017_3/basel/740194/Deutsche-Ärzte-meiden-die-Schweiz-–-nur-Basel-hat-ein-Herz-für-siehtm,198,195,00:03:19,182,"92,31 %","90,40 %","0,00 CHF"
/de/2012_40/leben/469385,196,171,00:04:37,171,"91,23 %","86,73 %","0,00 CHF"
/de/2017_2/sport/739846,191,181,00:01:25,45,"73,33 %","53,40 %","0,00 CHF"
/de/2017_3/kultur/740163/Tobias-Brenk-wird-Leiter-des-Theaterfestivals-2018htm,189,181,00:05:16,177,"93,22 %","91,53 %","0,00 CHF"
/de/2017_2/basel/739653,183,175,00:03:50,20,"45,00 %","40,44 %","0,00 CHF"
/de/2017_3/international/740310,183,175,00:02:34,16,"56,25 %","38,80 %","0,00 CHF"
/de/2017_3/leben/740253,183,170,00:03:22,39,"82,05 %","46,99 %","0,00 CHF"
/de/2017_2/kultur/739845,182,173,00:03:10,66,"93,94 %","58,24 %","0,00 CHF"
/de/2017_3/international/740138,177,152,00:01:48,7,"57,14 %","28,81 %","0,00 CHF"
/de/2017_3/basel/740291/Die-Mülhauserstrasse-bittet-zur-Demohtm,170,162,00:02:34,150,"85,33 %","84,71 %","0,00 CHF"
/de/blogs/leibspeise/580480,168,139,00:04:15,138,"83,33 %","82,14 %","0,00 CHF"
/wochenausgabe,166,126,00:00:56,11,"54,55 %","31,93 %","0,00 CHF"
/de/2017_3/basel/740334,165,157,00:04:00,20,"60,00 %","43,64 %","0,00 CHF"
/classifieds/view/1648/rumung-und-entsorgung,162,148,00:00:52,9,"77,78 %","31,48 %","0,00 CHF"
/de/2017_2/leben/739851,158,144,00:02:49,52,"86,54 %","52,53 %","0,00 CHF"
/de/blogs/Spieltrieb/739870,158,154,00:03:07,121,"96,69 %","89,87 %","0,00 CHF"
/de/2016_51/kultur/737816,156,148,00:03:59,145,"94,48 %","93,59 %","0,00 CHF"
/classifieds/view/1629/6-5-zimmer-wohnung-in-kleinbasel,155,107,00:00:43,6,"66,67 %","29,68 %","0,00 CHF"
/de/2017_2/basel/739832,155,138,00:03:11,82,"86,59 %","60,65 %","0,00 CHF"
/de/blogs/mittendrin/699406,155,134,00:01:07,7,"28,57 %","25,81 %","0,00 CHF"
/de/2013_03/sport/503432,153,146,00:01:47,145,"95,17 %","94,77 %","0,00 CHF"
/de/2017_2/basel/739711/Ein-anthroposophischer-Neubau-fürs-Gundelihtm,153,144,00:01:02,123,"88,62 %","83,66 %","0,00 CHF"
/de/2017_3/basel/740350,153,141,00:03:48,9,"55,56 %","26,80 %","0,00 CHF"
/de/2016_14/basel/715722,150,131,00:03:48,122,"71,31 %","67,33 %","0,00 CHF"
/de/2017_3/schweiz/740580,148,141,00:03:02,11,"90,91 %","39,86 %","0,00 CHF"
/cityguide/,146,113,00:01:47,35,"68,57 %","67,81 %","0,00 CHF"
/de/2017_3/sport/740603,146,135,00:01:40,9,"100,00 %","44,52 %","0,00 CHF"
/de/2017_3/sport/740381,145,134,00:03:06,61,"83,61 %","51,72 %","0,00 CHF"
/de/2014_47/sport/673598,143,137,00:02:34,135,"92,59 %","93,01 %","0,00 CHF"
/de/2016_26/basel/740200/monica-gschwind-hat-unsere-vertrauensbasis-verletzthtm,143,138,00:02:57,137,"95,62 %","95,80 %","0,00 CHF"
/de/2017_2/international/740026,143,129,00:03:13,22,"81,82 %","41,26 %","0,00 CHF"
/de/2017_3/schweiz/740070,143,135,00:02:29,12,"66,67 %","35,66 %","0,00 CHF"
/user/editors,142,91,00:00:54,13,"15,38 %","14,79 %","0,00 CHF"
/de/2017_2/basel/739711/,140,129,00:02:31,124,"87,10 %","86,43 %","0,00 CHF"
/de/blogs/greenhomechef/546907,140,133,00:02:21,133,"95,49 %","95,00 %","0,00 CHF"
/de/2016_53/leben/738738,137,123,00:04:35,109,"89,91 %","83,94 %","0,00 CHF"
/de/2017_1/schweiz/739248/Warum-die-Schweizer-Steuerreform-Entwicklungsländern-schadethtm,131,121,00:02:50,112,"91,07 %","84,73 %","0,00 CHF"
/de/2017_3/basel/740182/Basler-Läden-sollen-bis-in-die-Nacht-offen-seinhtm,126,122,00:03:08,119,"94,12 %","93,65 %","0,00 CHF"
/omniticker/?date=1d,126,59,00:06:26,59,"30,51 %","41,27 %","0,00 CHF"
/de/2017_3/kultur/740489/wirkliche-gleichberechtigung-ist-nur-fuer-frauen-moeglich-ist-die-kinderlos-bleibenhtm,124,119,00:05:38,118,"88,14 %","88,71 %","0,00 CHF"
/de/2017_2/leben/739808/Diese-Schlafflüsterer-helfen-beim-Eindösenhtm,123,116,00:04:13,114,"86,84 %","86,18 %","0,00 CHF"
/classifieds/view/1621/landhaus-im-kanton-jura-zu-verkaufen,122,61,00:00:44,7,"71,43 %","20,49 %","0,00 CHF"
/de/2017_2/basel/739648,122,119,00:01:23,6,"50,00 %","36,07 %","0,00 CHF"
/de/pages/about/719741,121,102,00:03:05,70,"81,43 %","72,73 %","0,00 CHF"
/de/2017_3/international/740153/fluechtlinge-frieren-im-lager-die-familie-wartet-in-deutschlandhtm,118,115,00:01:59,115,"97,39 %","97,46 %","0,00 CHF"
/de/2017_2/kultur/739662/,116,107,00:02:52,103,"89,32 %","87,93 %","0,00 CHF"
/de/2016_7/sport/711361,115,111,00:08:24,111,"95,50 %","95,65 %","0,00 CHF"
/de/blogs/Lichtspiele/679166,114,107,00:03:49,107,"93,46 %","93,86 %","0,00 CHF"
/de/2017_3/kultur/740141/«Kreativität-ist-mega-anstrengend»-–-Dominik-Asche-ist-Radioreporter-KV-Stift-und-Fotografhtm,113,90,00:04:26,78,"82,05 %","68,14 %","0,00 CHF"
/de/2017_3/basel/740181,112,109,00:02:38,11,"72,73 %","43,75 %","0,00 CHF"
/de/2016_52/basel/738104,111,101,00:07:45,98,"91,84 %","88,29 %","0,00 CHF"
/de/2017_2/basel/739714,111,105,00:04:03,61,"86,89 %","63,96 %","0,00 CHF"
/de/2017_2/schweiz/740008,111,102,00:02:42,32,"84,38 %","46,85 %","0,00 CHF"
/de/2017_2/basel/,110,87,00:01:06,54,"38,89 %","31,82 %","0,00 CHF"
/classifieds/category/15/wohnung,109,71,00:00:25,3,"33,33 %","19,27 %","0,00 CHF"
/de/2013_48/sport/612190,109,96,00:03:38,96,"87,50 %","87,16 %","0,00 CHF"
/de/2017_2/kultur/739840/Mit-dem-Buschi-in-die-Oper-–-kommt-das-guthtm,109,100,00:01:44,93,"89,25 %","87,16 %","0,00 CHF"
/de/2017_3/schweiz/740248,109,101,00:02:14,17,"76,47 %","35,78 %","0,00 CHF"
/de/2017_3/international/740411,108,105,00:01:08,7,"57,14 %","25,00 %","0,00 CHF"
/de/2015_09/basel/681350,106,98,00:03:19,96,"89,58 %","87,74 %","0,00 CHF"
/de/2015_1/basel/676935,106,99,00:03:32,99,"84,85 %","85,85 %","0,00 CHF"
/de/2017_2/sport/,106,69,00:02:05,41,"39,02 %","33,96 %","0,00 CHF"
/themen/FC Basel,106,96,00:00:25,32,"12,50 %","32,08 %","0,00 CHF"
/de/2017_1/kultur/?LoginUserId=12724&amp;AdminAccess=all&amp;previewLang=5&amp;preview=on739575,105,17,00:03:32,12,"33,33 %","7,62 %","0,00 CHF"
/de/2017_3/sport/740466,105,98,00:02:08,14,"78,57 %","45,71 %","0,00 CHF"
/selection,104,89,00:00:37,2,"0,00 %","19,23 %","0,00 CHF"
/de/2017_2/leben/739523,103,91,00:02:32,36,"75,00 %","59,22 %","0,00 CHF"
/de/2014_34/basel/666835,102,91,00:07:08,88,"88,64 %","84,31 %","0,00 CHF"
/classifieds/view/1579/gnstige-140m2-1-loft-zimmer-wohnung-zu-vermieten,99,67,00:00:36,2,"100,00 %","21,21 %","0,00 CHF"
/de/2016_53/basel/738588,98,93,00:03:52,86,"91,86 %","86,73 %","0,00 CHF"
/de/2017_3/basel/740095,98,92,00:01:16,12,"75,00 %","25,51 %","0,00 CHF"
/de/blogs/listomania/655003,98,93,00:03:19,92,"92,39 %","92,86 %","0,00 CHF"
/classifieds/view/1626/arbeitsplatz-coworking-im-dreispitz-zu-vergeben,97,75,00:00:45,9,"66,67 %","30,93 %","0,00 CHF"
/omniticker/?section=international,97,31,00:00:32,0,"0,00 %","3,09 %","0,00 CHF"
/de/2015_21/basel/688737,95,91,00:09:20,90,"92,22 %","91,58 %","0,00 CHF"
/de/2016_25/basel/721953,95,87,00:05:52,85,"82,35 %","80,00 %","0,00 CHF"
/de/2017_3/basel/740379,95,93,00:00:43,10,"100,00 %","34,74 %","0,00 CHF"
/de/blogs/leibspeise/738902,95,85,00:02:36,30,"83,33 %","56,84 %","0,00 CHF"
/de/2015_41/leben/700516,94,77,00:01:08,75,"81,33 %","75,53 %","0,00 CHF"
/de/2017_2/basel/739537/Das-sind-die-besten-Orte-zum-Schlitteln-in-der-Region-Baselhtm,94,81,00:00:39,71,"87,32 %","78,72 %","0,00 CHF"
/de/2017_2/sport/739680,94,83,00:02:11,63,"84,13 %","72,34 %","0,00 CHF"
/de/pages/about/3918,94,76,00:01:04,9,"33,33 %","42,55 %","0,00 CHF"
/de/2017_3/schweiz/740602,93,91,00:02:48,8,"75,00 %","51,61 %","0,00 CHF"
/de/blogs/mittendrin/435033,92,82,00:02:52,81,"88,89 %","86,96 %","0,00 CHF"
/de/2014_31/basel/665174,91,86,00:03:48,84,"85,71 %","85,71 %","0,00 CHF"
/de/2016_31/basel/725831,91,86,00:07:08,76,"78,95 %","82,42 %","0,00 CHF"
/de/2012_33/basel/449438,90,78,00:04:17,72,"80,56 %","75,56 %","0,00 CHF"
/de/2015_48/dialog/,89,29,00:05:43,18,"27,78 %","16,85 %","0,00 CHF"
/de/2016_31/basel/725703,89,87,00:10:13,75,"82,67 %","78,65 %","0,00 CHF"
/de/2017_3/basel/740080,88,84,00:01:10,2,"100,00 %","17,05 %","0,00 CHF"
/de/2017_3/basel/740193,88,86,00:00:46,6,"50,00 %","23,86 %","0,00 CHF"
/de/blogs/listomania/739916,88,82,00:03:31,31,"93,55 %","54,55 %","0,00 CHF"
/join/,88,80,00:01:08,11,"72,73 %","43,18 %","0,00 CHF"
/de/2013_35/schweiz/574057,87,77,00:02:15,77,"83,12 %","85,06 %","0,00 CHF"
/de/2015_17/leben/686470,87,83,00:12:37,83,"93,98 %","94,25 %","0,00 CHF"
/de/2017_3/sport/740109,87,83,00:00:56,10,"90,00 %","39,08 %","0,00 CHF"
/classifieds?ls-ann0=2,84,62,00:00:30,2,"50,00 %","15,48 %","0,00 CHF"
/de/2013_40/schweiz/587799,84,78,00:03:20,76,"93,42 %","90,48 %","0,00 CHF"
/de/2016_50/basel/736721,84,79,00:02:57,76,"88,16 %","88,10 %","0,00 CHF"
/de/2017_2/,84,61,00:01:46,44,"20,45 %","27,38 %","0,00 CHF"
/omniticker/?section=basel,84,64,00:00:43,11,"27,27 %","20,24 %","0,00 CHF"
/de/2015_12/basel/683236,82,78,00:08:22,78,"96,15 %","95,12 %","0,00 CHF"
/de/2017_3/basel/740536,82,76,00:00:52,5,"80,00 %","28,05 %","0,00 CHF"
/de/2016_46/basel/734653,81,75,00:04:21,70,"80,00 %","80,25 %","0,00 CHF"
/classifieds/view/1605/professionelle-home-barista-ausrstung-la-marzocco-gs3-macap-m4d,80,47,00:01:01,3,"66,67 %","20,00 %","0,00 CHF"
/de/2016_14/basel/715628,80,73,00:04:03,68,"83,82 %","81,25 %","0,00 CHF"
/de/2016_49/basel/736348,80,79,00:04:23,19,"78,95 %","61,25 %","0,00 CHF"
/de/2017_3/sport/740467,80,78,00:03:14,9,"33,33 %","45,00 %","0,00 CHF"
/de/2014_31/basel/665288,78,66,00:05:18,65,"89,23 %","82,05 %","0,00 CHF"
/de/2017_3/international/740305,78,73,00:01:55,1,"100,00 %","23,08 %","0,00 CHF"
/dashboard,75,37,00:01:06,0,"0,00 %","9,33 %","0,00 CHF"
/de/2014_37/international/668138,75,50,00:08:23,50,"70,00 %","66,67 %","0,00 CHF"
/classifieds/view/1646/klangliege-klangmassage,74,61,00:01:01,5,"60,00 %","36,49 %","0,00 CHF"
/de/2012_45/leben/481307,74,70,00:03:09,70,"94,29 %","94,59 %","0,00 CHF"
/de/2015_29/basel/693355,74,62,00:03:00,60,"81,67 %","81,08 %","0,00 CHF"
/de/2016_20/basel/719017,74,68,00:03:49,65,"73,85 %","72,97 %","0,00 CHF"
/de/2016_50/kultur/737275,74,71,00:06:46,67,"91,04 %","90,54 %","0,00 CHF"
/de/2016_52/basel/738312,74,64,00:04:18,48,"89,58 %","64,86 %","0,00 CHF"
/de/blogs/Spieltrieb/739464,74,61,00:03:46,36,"77,78 %","55,41 %","0,00 CHF"
/de/2012_49/schweiz/488247,73,70,00:03:03,70,"95,71 %","95,89 %","0,00 CHF"
/de/2017_1/basel/739044,73,62,00:08:22,40,"77,50 %","67,12 %","0,00 CHF"
/de/2017_3/international/740554,73,71,00:01:26,7,"85,71 %","53,42 %","0,00 CHF"
/de/2017_3/schweiz/740074/Die-vierte-Abstimmungsfragehtm,73,66,00:05:03,64,"87,50 %","86,30 %","0,00 CHF"
/de/2017_3/sport/740606,73,70,00:01:53,4,"100,00 %","45,21 %","0,00 CHF"
/de/pages/about/3917,73,52,00:01:06,10,"40,00 %","34,25 %","0,00 CHF"
