Seite,Seitenaufrufe,Einzelne Seitenaufrufe,Durchschn Besuchszeit auf Seite,Einstiege,Absprungrate,% Ausstiege,Seitenwert
/de/2017_4/basel/740766/Rebell-auf-Rädernhtm,532,463,00:03:17,429,"83,45 %","77,63 %","0,00 CHF"
/de/2017_3/basel/740339/Diese-Firmen-profitieren-von-der-Steuerreform-–-und-diese-zahlen-mehrhtm,528,497,00:01:37,434,"93,09 %","85,42 %","0,00 CHF"
/de/2017_4/basel/740868,520,480,00:01:51,84,"66,67 %","35,96 %","0,00 CHF"
/de/2017_4/international/741101,513,454,00:03:26,34,"70,59 %","37,62 %","0,00 CHF"
/wetter,510,462,00:02:21,61,"50,82 %","60,00 %","0,00 CHF"
/de/2017_4/basel/740754,509,479,00:01:48,143,"67,13 %","38,31 %","0,00 CHF"
/de/2017_4/kultur/740785,498,450,00:03:23,185,"81,62 %","60,44 %","0,00 CHF"
/de/2017_4/kultur/741121,477,432,00:04:11,210,"85,24 %","63,94 %","0,00 CHF"
/de/2017_4/international/740776,476,418,00:03:55,68,"60,29 %","34,03 %","0,00 CHF"
/de/2017_4/basel/740762,473,438,00:02:12,74,"86,49 %","36,15 %","0,00 CHF"
/de/2017_4/dialog/,471,198,00:05:33,50,"18,00 %","21,23 %","0,00 CHF"
/de/2017_3/basel/740557,453,409,00:03:01,53,"75,47 %","35,76 %","0,00 CHF"
/de/2017_4/basel/740778,453,423,00:02:15,15,"73,33 %","37,97 %","0,00 CHF"
/de/2017_4/basel/740819,435,404,00:02:29,36,"69,44 %","35,63 %","0,00 CHF"
/de/2017_3/international/740285,425,399,00:04:23,223,"85,65 %","70,35 %","0,00 CHF"
/de/2015_02/basel/677635,419,361,00:04:33,348,"80,46 %","79,00 %","0,00 CHF"
/de/2011_43/basel/,418,215,00:01:55,206,"13,11 %","15,79 %","0,00 CHF"
/de/2017_3/kultur/740489,416,383,00:05:13,232,"86,21 %","66,83 %","0,00 CHF"
/de/2017_4/basel/741051/Wenn-die-BaZ-die-«Fake-Fakten»-Keule-schwingthtm,408,377,00:02:14,344,"86,34 %","79,90 %","0,00 CHF"
/de/2016_26/basel/740200,407,371,00:05:02,221,"83,26 %","71,25 %","0,00 CHF"
/de/2017_1/kultur/739630,405,388,00:03:10,225,"91,11 %","69,88 %","0,00 CHF"
/de/2017_3/basel/740481/So-schlägt-sich-die-obdachlose-Lilian-durch-den-Winterhtm,373,342,00:02:48,309,"84,47 %","80,70 %","0,00 CHF"
/de/2017_4/schweiz/740817,373,348,00:02:19,167,"86,23 %","58,98 %","0,00 CHF"
/de/2017_4/basel/740930/bei-eiseskaelte-mit-dem-velokurier-unterwegshtm,367,322,00:03:14,320,"83,12 %","82,02 %","0,00 CHF"
/de/2017_4/sport/740684,351,306,00:02:46,68,"76,47 %","51,85 %","0,00 CHF"
/de/2017_4/basel/741178,340,290,00:04:01,73,"79,45 %","50,00 %","0,00 CHF"
/de/2017_3/basel/740290,338,312,00:03:57,97,"78,35 %","51,78 %","0,00 CHF"
/de/2014_47/sport/673114,328,306,00:03:36,306,"93,14 %","92,68 %","0,00 CHF"
/de/2017_4/kultur/740773,328,316,00:02:20,25,"56,00 %","35,98 %","0,00 CHF"
/de/2016_21/international/719786,320,283,00:05:17,283,"82,33 %","81,25 %","0,00 CHF"
/de/2017_4/schweiz/741072,316,297,00:01:51,19,"63,16 %","33,86 %","0,00 CHF"
/de/2017_4/schweiz/740643,311,295,00:02:09,38,"76,32 %","39,55 %","0,00 CHF"
/de/2017_4/sport/741190,310,279,00:04:09,35,"74,29 %","45,48 %","0,00 CHF"
/de/2017_4/sport/741028,302,280,00:03:21,138,"81,88 %","61,26 %","0,00 CHF"
/de/2017_4/basel/740650,301,268,00:03:34,58,"77,59 %","48,50 %","0,00 CHF"
/de/2017_4/basel/741015,298,281,00:03:35,55,"89,09 %","50,67 %","0,00 CHF"
/classifieds/view/1654/kleines-wg-zimmer-11-5qm,296,269,00:01:29,13,"76,92 %","43,92 %","0,00 CHF"
/de/2014_28/basel/664044,288,270,00:06:14,254,"88,19 %","86,81 %","0,00 CHF"
/de/2011_43/international/,282,141,00:00:19,134,"0,00 %","20,57 %","0,00 CHF"
/de/2011_43/schweiz/,282,142,00:00:23,33,"3,03 %","25,53 %","0,00 CHF"
/de/2017_4/schweiz/740947,282,263,00:01:23,16,"75,00 %","40,43 %","0,00 CHF"
/classifieds/view/1645/bauernhaus-im-sundgau-elsass-zu-verkaufen,281,166,00:00:49,15,"46,67 %","19,93 %","0,00 CHF"
/de/2011_43/kultur/,280,140,00:00:25,137,"0,00 %","7,50 %","0,00 CHF"
/de/2011_43/sport/,280,141,00:00:29,140,"0,71 %","2,86 %","0,00 CHF"
/de/2016_40/leben/,280,140,00:00:54,29,"0,00 %","44,29 %","0,00 CHF"
/de/2017_3/basel/740440,268,245,00:06:16,142,"82,39 %","64,18 %","0,00 CHF"
/de/2017_4/basel/740763/Was-stimmt-mit-dieser-Strasse-nichthtm,267,255,00:01:44,195,"88,21 %","75,28 %","0,00 CHF"
/de/2017_4/basel/740976/basler-zeitung-bauscht-alte-meldungen-zum-neuen-skandal-aufhtm,267,254,00:03:12,243,"89,71 %","90,26 %","0,00 CHF"
/de/2017_4/basel/740766/,263,218,00:03:57,215,"80,00 %","77,95 %","0,00 CHF"
/de/2017_4/schweiz/740839,256,247,00:02:27,43,"79,07 %","46,09 %","0,00 CHF"
/de/2017_3/kultur/740404/Pino-Bertelli-«Die-Stadt-erweitert-sich-–-und-hinterlässt-eine-Wüste»htm,254,239,00:04:41,218,"85,32 %","82,68 %","0,00 CHF"
/de/2017_4/sport/741011,249,231,00:01:47,52,"80,77 %","47,79 %","0,00 CHF"
/de/blogs/Lichtspiele/671173,246,233,00:02:51,233,"94,85 %","94,31 %","0,00 CHF"
/de/2017_4/leben/741049,244,221,00:02:53,91,"82,42 %","53,28 %","0,00 CHF"
/de/2017_4/kultur/740856,236,204,00:05:08,39,"82,05 %","47,03 %","0,00 CHF"
/de/blogs/listomania/740672,235,211,00:03:05,34,"82,35 %","45,96 %","0,00 CHF"
/de/2017_4/kultur/740745,232,202,00:02:56,71,"83,10 %","54,31 %","0,00 CHF"
/de/2017_2/leben/739808,230,213,00:03:19,77,"79,22 %","60,00 %","0,00 CHF"
/de/2013_08/basel/516715,223,189,00:02:16,166,"77,11 %","74,44 %","0,00 CHF"
/de/2017_3/kultur/740356,223,205,00:02:29,57,"82,46 %","49,78 %","0,00 CHF"
/de/2017_4/leben/740928,223,189,00:04:18,33,"69,70 %","39,91 %","0,00 CHF"
/de/2017_4/schweiz/740860,221,206,00:01:37,24,"87,50 %","41,63 %","0,00 CHF"
/de/2017_3/basel/740194,220,210,00:04:03,158,"93,67 %","80,45 %","0,00 CHF"
/classifieds/view/1655/wann-haben-sie-das-letzte-mal-gegenwart-gesprt,218,206,00:00:35,12,"75,00 %","37,61 %","0,00 CHF"
/de/2017_3/schweiz/740240/schaendlich-verschwendetes-potenzialhtm,213,201,00:03:29,199,"92,96 %","92,02 %","0,00 CHF"
/de/2017_4/basel/740725,213,178,00:02:46,18,"61,11 %","38,97 %","0,00 CHF"
/de/blogs/bildstoff/740446,207,186,00:01:41,39,"76,92 %","37,20 %","0,00 CHF"
/de/2017_1/kultur/739575,201,191,00:04:07,106,"82,08 %","66,17 %","0,00 CHF"
/de/2017_4/kultur/741070,201,191,00:04:14,19,"89,47 %","47,76 %","0,00 CHF"
/de/2016_52/basel/738312,199,177,00:04:37,32,"71,88 %","57,79 %","0,00 CHF"
/de/2017_3/kultur/740358,199,180,00:02:24,57,"73,68 %","47,24 %","0,00 CHF"
/de/2017_4/international/740907,199,185,00:02:22,17,"82,35 %","33,17 %","0,00 CHF"
/de/2017_4/leben/740929/Brie-Geisskäsli-Raclette-–-diese-sieben-Käsehändler-in-der-Region-bringen-Sie-zum-Schmelzenhtm,196,151,00:00:46,100,"62,00 %","49,49 %","0,00 CHF"
/de/2012_40/leben/469385,190,178,00:09:07,176,"94,32 %","92,63 %","0,00 CHF"
/classifieds/view/1650/haushaltsreinigung-broreinigung-rumungen-und-entsorgung,186,170,00:00:56,10,"80,00 %","38,71 %","0,00 CHF"
/classifieds/view/1652/davoserschlitten-100cm-esche-schlechter-zustand-aber-fahrtchtig,186,169,00:00:46,16,"81,25 %","45,70 %","0,00 CHF"
/de/2017_4/sport/741194,186,164,00:02:33,11,"36,36 %","39,25 %","0,00 CHF"
/de/2017_4/sport/741050,183,167,00:01:56,20,"90,00 %","43,72 %","0,00 CHF"
/de/2015_17/leben/686470,180,159,00:10:58,159,"86,79 %","86,11 %","0,00 CHF"
/de/2017_4/international/740851,179,173,00:02:08,12,"91,67 %","38,55 %","0,00 CHF"
/de/partner/article/709314,179,165,00:01:58,159,"58,49 %","58,10 %","0,00 CHF"
/de/2015_08/sport/681229,176,161,00:02:28,159,"92,45 %","90,91 %","0,00 CHF"
/de/2017_4/schweiz/740916,176,157,00:02:58,14,"71,43 %","38,64 %","0,00 CHF"
/de/2017_4/schweiz/740727,175,152,00:03:20,21,"85,71 %","33,14 %","0,00 CHF"
/classifieds/view/1647/wer-baut-braucht-einen-guten-plan,174,150,00:01:05,18,"72,22 %","51,15 %","0,00 CHF"
/de/2017_3/schweiz/740240/Schändlich-verschwendetes-Potenzialhtm,173,151,00:01:27,113,"88,50 %","69,36 %","0,00 CHF"
/de/2016_49/basel/736394,172,162,00:02:00,19,"89,47 %","50,58 %","0,00 CHF"
/cityguide/,167,142,00:02:14,50,"86,00 %","65,27 %","0,00 CHF"
/de/2017_4/basel/740774/In-Basel-sind-betrügerische-Spendensammler-unterwegshtm,161,147,00:02:34,127,"87,40 %","75,16 %","0,00 CHF"
/de/2017_4/basel/740765/Jetzt-kanns-losgehen-auf-dem-Felix-Platter-Areal-aber-was-passiert-genau-Die-wichtigsten-Antwortenhtm,158,146,00:03:25,117,"79,49 %","72,15 %","0,00 CHF"
/de/2017_4/kultur/740984,156,149,00:02:09,8,"100,00 %","41,03 %","0,00 CHF"
/de/2017_4/sport/740741,155,149,00:04:00,14,"85,71 %","50,32 %","0,00 CHF"
/de/2017_3/leben/740413,150,139,00:04:38,30,"63,33 %","54,00 %","0,00 CHF"
/de/2017_3/sport/740469,149,144,00:01:31,80,"93,75 %","64,43 %","0,00 CHF"
/de/2016_10/kultur/713193,147,135,00:05:26,134,"94,03 %","91,84 %","0,00 CHF"
/de/2017_4/sport/740895,147,139,00:01:46,11,"81,82 %","46,26 %","0,00 CHF"
/de/2017_4/sport/740735,145,131,00:03:51,46,"93,48 %","55,17 %","0,00 CHF"
/wochenausgabe,145,109,00:00:41,7,"42,86 %","30,34 %","0,00 CHF"
/de/2015_09/basel/681350,144,127,00:05:57,124,"86,29 %","83,33 %","0,00 CHF"
/de/2017_3/kultur/740489/«Wirkliche-Gleichberechtigung-ist-nur-für-Frauen-möglich-die-kinderlos-bleiben»htm,144,124,00:01:37,104,"85,58 %","70,83 %","0,00 CHF"
/de/2017_4/international/740700,144,136,00:01:44,8,"37,50 %","31,94 %","0,00 CHF"
/de/2017_4/sport/740972,144,138,00:01:28,35,"80,00 %","50,00 %","0,00 CHF"
/de/2012_49/schweiz/488247,143,135,00:02:17,135,"94,07 %","92,31 %","0,00 CHF"
/de/blogs/leibspeise/685068,140,124,00:06:28,124,"87,90 %","87,86 %","0,00 CHF"
/classifieds/view/1651/nachtmusik-mit-schrgen-vgeln-konzert-im-musical-theater,139,127,00:00:54,13,"92,31 %","41,01 %","0,00 CHF"
/de/blogs/greenhomechef/546907,139,131,00:02:43,130,"94,62 %","94,24 %","0,00 CHF"
/de/2015_24/sport/690769,138,124,00:01:52,124,"86,29 %","86,96 %","0,00 CHF"
/de/2017_4/schweiz/740855,137,130,00:02:32,12,"58,33 %","40,15 %","0,00 CHF"
/de/2017_4/schweiz/740738,135,122,00:02:31,4,"75,00 %","22,22 %","0,00 CHF"
/de/2016_51/kultur/737816,133,128,00:05:16,128,"96,09 %","95,49 %","0,00 CHF"
/de/2017_3/kultur/740451,133,126,00:02:01,47,"91,49 %","55,64 %","0,00 CHF"
/de/2015_48/international/704845,132,65,00:00:27,64,"3,12 %","12,12 %","0,00 CHF"
/de/2017_3/sport/740603,131,121,00:03:46,13,"46,15 %","45,80 %","0,00 CHF"
/de/2017_4/basel/740930/Bei-Eiseskälte-mit-dem-Velokurier-unterwegshtm,127,116,00:00:57,86,"88,37 %","70,87 %","0,00 CHF"
/themen/FC Basel,125,106,00:00:45,47,"10,64 %","25,60 %","0,00 CHF"
/de/2017_3/sport/740606,124,112,00:02:05,9,"77,78 %","45,97 %","0,00 CHF"
/user/editors,123,72,00:00:41,10,"0,00 %","10,57 %","0,00 CHF"
/de/2013_35/schweiz/574057,121,105,00:02:28,105,"85,71 %","83,47 %","0,00 CHF"
/de/2016_46/basel/734653,121,112,00:04:37,109,"82,57 %","81,82 %","0,00 CHF"
/de/2017_1/schweiz/739248,121,114,00:04:03,80,"85,00 %","69,42 %","0,00 CHF"
/de/2015_21/basel/688737,120,119,00:06:03,119,"95,80 %","95,83 %","0,00 CHF"
/de/2012_05/basel/385106,119,100,00:01:53,96,"63,54 %","67,23 %","0,00 CHF"
/de/2014_31/basel/665174,118,107,00:05:31,99,"86,87 %","84,75 %","0,00 CHF"
/de/2017_3/basel/740291,118,108,00:02:11,36,"72,22 %","44,07 %","0,00 CHF"
/de/2017_4/basel/740663/Zwei-Stadtführer-richten-spezielle-Augen-Blicke-auf-Baselhtm,118,105,00:01:24,88,"79,55 %","74,58 %","0,00 CHF"
/de/2017_4/sport/741203,118,109,00:03:37,16,"62,50 %","43,22 %","0,00 CHF"
/de/blogs/leibspeise/580480,118,107,00:01:59,107,"92,52 %","89,83 %","0,00 CHF"
/classifieds/view/1653/vespa-px-gepcktrger-chrom-gebraucht,116,99,00:00:40,7,"42,86 %","31,03 %","0,00 CHF"
/de/2017_4/basel/741178/Basel-hat-einen-neuen-Trommelkönig-–-und-ein-junges-Spitzen-Duohtm,116,105,00:01:51,94,"92,55 %","81,90 %","0,00 CHF"
/omniticker/?section=international,114,41,00:00:23,1,"100,00 %","4,39 %","0,00 CHF"
/classifieds/view/1648/rumung-und-entsorgung,113,103,00:01:25,9,"77,78 %","36,28 %","0,00 CHF"
/de/2017_4/basel/740976/«Basler-Zeitung»-bauscht-alte-Meldungen-zum-neuen-Skandal-aufhtm,113,104,00:00:15,48,"97,92 %","57,52 %","0,00 CHF"
/de/2017_3/kultur/740393,112,104,00:04:39,25,"84,00 %","52,68 %","0,00 CHF"
/omniticker/?date=1d,112,58,00:03:56,58,"39,66 %","46,43 %","0,00 CHF"
/de/2017_4/schweiz/740826,110,104,00:01:09,6,"83,33 %","30,91 %","0,00 CHF"
/dashboard,108,50,00:00:35,4,"50,00 %","9,26 %","0,00 CHF"
/de/2016_32/kultur/726367,108,104,00:05:40,40,"82,50 %","67,59 %","0,00 CHF"
/de/2016_7/sport/711361,108,100,00:07:06,100,"92,00 %","89,81 %","0,00 CHF"
/de/2017_4/schweiz/741166,108,106,00:03:57,15,"60,00 %","43,52 %","0,00 CHF"
/de/pages/about/719741,108,84,00:01:18,61,"72,13 %","61,11 %","0,00 CHF"
/de/2016_38/basel/,106,71,00:02:48,67,"25,37 %","33,96 %","0,00 CHF"
/de/2016_43/basel/,103,82,00:00:52,74,"24,32 %","26,21 %","0,00 CHF"
/de/2016_31/basel/725703,102,98,00:07:16,83,"85,54 %","83,33 %","0,00 CHF"
/de/2017_3/schweiz/740602,102,97,00:01:42,14,"85,71 %","44,12 %","0,00 CHF"
/de/2017_4/sport/740799/Wechsel-zu-Aston-Villa-Bjarnason-zieht-es-auf-die-Inselhtm,102,97,00:02:19,90,"92,22 %","86,27 %","0,00 CHF"
/de/2016_25/basel/721953,101,90,00:06:14,88,"87,50 %","87,13 %","0,00 CHF"
/de/2017_4/basel/740682,99,89,00:01:08,3,"33,33 %","15,15 %","0,00 CHF"
/de/2017_4/sport/740802,99,89,00:01:59,10,"70,00 %","47,47 %","0,00 CHF"
/de/2017_3/,98,68,00:00:59,47,"34,04 %","34,69 %","0,00 CHF"
/de/2017_4/basel/740754/Hier-kommen-Sie-bis-Juni-mit-dem-Auto-nicht-durchhtm,98,93,00:01:37,83,"72,29 %","68,37 %","0,00 CHF"
/de/2017_4/international/740739,98,94,00:03:14,8,"62,50 %","36,73 %","0,00 CHF"
/de/2017_2/basel/739711,97,88,00:02:26,79,"82,28 %","77,32 %","0,00 CHF"
/de/2017_1/international/739238,96,85,00:05:51,83,"83,13 %","83,33 %","0,00 CHF"
/de/2017_4/international/740783,96,84,00:01:49,8,"62,50 %","32,29 %","0,00 CHF"
/de/2017_4/sport/741041,94,93,00:01:49,8,"87,50 %","48,94 %","0,00 CHF"
/de/blogs/listomania/655003,94,86,00:00:42,86,"93,02 %","91,49 %","0,00 CHF"
/de/2017_3/sport/,93,68,00:01:25,36,"36,11 %","38,71 %","0,00 CHF"
/de/2017_3/basel/,92,70,00:01:05,36,"41,67 %","29,35 %","0,00 CHF"
/selection,92,83,00:00:41,1,"100,00 %","19,57 %","0,00 CHF"
/de/2013_23/kultur/548667,91,81,00:05:59,81,"91,36 %","87,91 %","0,00 CHF"
/de/2016_53/leben/738738,91,78,00:04:06,75,"84,00 %","81,32 %","0,00 CHF"
/de/2017_4/basel/741117,91,85,00:01:43,1,"100,00 %","26,37 %","0,00 CHF"
/de/2017_4/schweiz/740743,91,89,00:02:36,4,"100,00 %","41,76 %","0,00 CHF"
/de/2016_11/kultur/713688,90,87,00:05:26,87,"95,40 %","94,44 %","0,00 CHF"
/de/2017_4/international/740886,90,85,00:01:32,6,"16,67 %","26,67 %","0,00 CHF"
/classifieds?ls-ann0=2,89,67,00:00:50,3,"33,33 %","7,87 %","0,00 CHF"
/de/2017_4/basel/741040/,89,79,00:05:28,71,"71,83 %","69,66 %","0,00 CHF"
/de/2016_14/basel/715722,88,80,00:06:37,74,"71,62 %","71,59 %","0,00 CHF"
/de/2017_4/sport/741123,88,84,00:02:35,5,"80,00 %","42,05 %","0,00 CHF"
/de/2015_21/leben/688700,87,61,00:01:54,61,"70,49 %","70,11 %","0,00 CHF"
/de/2016_53/basel/738588,87,83,00:02:30,76,"92,11 %","85,06 %","0,00 CHF"
/de/2017_2/basel/739636,87,74,00:03:17,28,"67,86 %","43,68 %","0,00 CHF"
/de/2013_40/kultur/584941,86,75,00:05:42,75,"90,67 %","86,05 %","0,00 CHF"
/de/2017_3/schweiz/740126,86,80,00:03:34,68,"91,18 %","84,88 %","0,00 CHF"
/de/2017_4/schweiz/740667,86,84,00:02:18,7,"100,00 %","41,86 %","0,00 CHF"
/classifieds/view/1638/laax-wohnung-ab-sofort-wochenweise-zu-vermieten-bis-50-rabatt,85,66,00:00:59,3,"100,00 %","32,94 %","0,00 CHF"
/de/blogs/mittendrin/699406,84,78,00:00:54,2,"50,00 %","28,57 %","0,00 CHF"
/de/2017_4/kultur/740785/diese-zwei-herren-sind-klaus-johann-grobe-ungewoehnlich-nicht-nach-diesem-interviewhtm,83,75,00:07:32,73,"89,04 %","86,75 %","0,00 CHF"
/de/2017_2/basel/739537,82,77,00:01:19,45,"97,78 %","79,27 %","0,00 CHF"
/de/2017_3/basel/740481/so-schlaegt-sich-die-obdachlose-lilian-durch-den-winterhtm,82,75,00:02:49,74,"86,49 %","85,37 %","0,00 CHF"
/de/2017_4/sport/741055,82,75,00:01:54,19,"89,47 %","47,56 %","0,00 CHF"
/de/blogs/leibspeise/,82,66,00:01:01,7,"85,71 %","31,71 %","0,00 CHF"
/de/2016_53/basel/738686,81,73,00:05:14,67,"83,58 %","79,01 %","0,00 CHF"
/de/2016_53/basel/738736,81,71,00:03:51,38,"81,58 %","66,67 %","0,00 CHF"
/de/2017_4/basel/740954,81,73,00:01:51,9,"77,78 %","25,93 %","0,00 CHF"
/de/pages/about/3917,81,69,00:00:37,6,"33,33 %","38,27 %","0,00 CHF"
/de/2013_40/schweiz/587799,80,75,00:05:27,75,"93,33 %","92,50 %","0,00 CHF"
/omniticker/?section=basel,79,59,00:00:57,8,"62,50 %","21,52 %","0,00 CHF"
/de/2015_12/basel/683236,78,76,00:02:59,75,"100,00 %","96,15 %","0,00 CHF"
/de/2016_31/basel/725831,78,72,00:03:58,66,"78,79 %","76,92 %","0,00 CHF"
/de/2017_3/international/740483/Trump-und-wir-Wie-wird-das-werdenhtm,78,70,00:01:53,58,"89,66 %","87,18 %","0,00 CHF"
/de/pages/about/3918,78,67,00:02:16,6,"66,67 %","48,72 %","0,00 CHF"
/classifieds/category/15/wohnung,76,69,00:00:42,5,"80,00 %","22,37 %","0,00 CHF"
/classifieds/view/1644/hbscher-therapieraum-zur-untermiete,76,48,00:01:09,7,"42,86 %","26,32 %","0,00 CHF"
/join/,75,68,00:00:51,7,"71,43 %","36,00 %","0,00 CHF"
/de/2016_40/leben/730964,74,71,00:03:37,18,"88,89 %","45,95 %","0,00 CHF"
/de/2017_2/basel/739642,74,67,00:03:13,22,"68,18 %","52,70 %","0,00 CHF"
/de/2017_3/kultur/740418/Was-zählt-ist-was-passiert-– Lyrik-im-Netzwerkhtm,74,69,00:01:19,58,"91,38 %","81,08 %","0,00 CHF"
/de/2017_4/international/741216,74,71,00:01:17,1,"100,00 %","31,08 %","0,00 CHF"
/classifieds/work/looking,73,53,00:01:14,15,"40,00 %","32,88 %","0,00 CHF"
/de/2012_45/leben/481307,73,72,00:00:11,72,"98,61 %","98,63 %","0,00 CHF"
/de/2017_2/kultur/739663,73,68,00:02:52,25,"88,00 %","57,53 %","0,00 CHF"
/de/2017_3/basel/740307,73,67,00:02:24,51,"88,24 %","72,60 %","0,00 CHF"
/de/2017_3/kultur/740141,73,70,00:03:51,14,"85,71 %","47,95 %","0,00 CHF"
