,article_id,published,type,Seite,Seitenaufrufe,Einzelne Seitenaufrufe,Durchschn Besuchszeit auf Seite,Einstiege,Absprungrate,% Ausstiege,Seitenwert,section
1076,665665.0,2014-08-15,news,schweiz/665665,39.0,37.0,00:13:56,37.0,"91,89 %","92,31 %","0,00 CHF",schweiz
1077,669118.0,2014-09-25,news,basel/669118,39.0,39.0,00:01:06,37.0,"97,30 %","97,44 %","0,00 CHF",basel
1078,681229.0,2015-02-22,news,sport/681229,39.0,37.0,00:05:28,36.0,"86,11 %","87,18 %","0,00 CHF",sport
1079,686403.0,2015-04-25,news,basel/686403,39.0,37.0,00:05:01,17.0,"76,47 %","58,97 %","0,00 CHF",basel
1080,692860.0,2015-07-11,news,international/692860,39.0,29.0,00:02:20,27.0,"74,07 %","74,36 %","0,00 CHF",international
1081,696693.0,2015-08-23,news,basel/696693,39.0,36.0,00:10:29,32.0,"81,25 %","79,49 %","0,00 CHF",basel
1082,702757.0,2015-11-03,news,kultur/702757,39.0,36.0,00:01:56,32.0,"84,38 %","84,62 %","0,00 CHF",kultur
1083,713474.0,2016-03-06,news,kultur/713474,39.0,37.0,00:03:05,11.0,"81,82 %","74,36 %","0,00 CHF",kultur
1084,717817.0,2016-04-28,news,schweiz/717817,39.0,36.0,00:09:50,33.0,"84,85 %","82,05 %","0,00 CHF",schweiz
1085,723910.0,2016-07-05,newswire,basel/723910,39.0,37.0,00:03:00,9.0,"77,78 %","38,46 %","0,00 CHF",basel
1086,724364.0,2016-07-10,newswire,basel/724364,39.0,37.0,00:01:49,3.0,"100,00 %","38,46 %","0,00 CHF",basel
1087,724164.0,2016-07-07,newswire,sport/724164,39.0,38.0,00:01:36,2.0,"50,00 %","51,28 %","0,00 CHF",sport
1088,724260.0,2016-07-08,newswire,sport/724260,39.0,38.0,00:02:05,3.0,"66,67 %","41,03 %","0,00 CHF",sport
1089,724421.0,2016-07-11,newswire,international/724421,39.0,39.0,00:02:22,1.0,"100,00 %","30,77 %","0,00 CHF",international
1090,724727.0,2016-07-14,newswire,international/724727,39.0,36.0,00:01:38,5.0,"80,00 %","41,03 %","0,00 CHF",international
1091,724820.0,2016-07-16,newswire,international/724820,39.0,37.0,00:01:04,2.0,"100,00 %","41,03 %","0,00 CHF",international
1092,724552.0,2016-07-12,newswire,schweiz/724552,39.0,38.0,00:01:28,0.0,"0,00 %","17,95 %","0,00 CHF",schweiz
1093,725339.0,2016-07-23,newswire,sport/725339,39.0,38.0,00:03:36,2.0,"100,00 %","35,90 %","0,00 CHF",sport
1094,725561.0,2016-07-26,newswire,basel/725561,39.0,35.0,00:02:36,0.0,"0,00 %","20,51 %","0,00 CHF",basel
1095,725632.0,2016-07-27,newswire,basel/725632,39.0,38.0,00:00:30,1.0,"0,00 %","15,38 %","0,00 CHF",basel
1096,430697.0,2012-06-14,news,basel/430697,38.0,37.0,00:00:26,33.0,"96,97 %","92,11 %","0,00 CHF",basel
1097,503979.0,2013-01-24,news,kultur/503979,38.0,27.0,00:01:56,27.0,"81,48 %","71,05 %","0,00 CHF",kultur
1098,553351.0,2013-06-21,news,basel/553351,38.0,34.0,00:03:58,29.0,"86,21 %","81,58 %","0,00 CHF",basel
1099,589292.0,2013-10-10,news,schweiz/589292,38.0,30.0,00:03:22,30.0,"73,33 %","73,68 %","0,00 CHF",schweiz
1100,658533.0,2014-05-15,news,sport/658533,38.0,35.0,00:01:00,35.0,"94,29 %","92,11 %","0,00 CHF",sport
1101,668122.0,2014-09-13,news,leben/668122,38.0,34.0,00:07:52,34.0,"88,24 %","89,47 %","0,00 CHF",leben
1102,680805.0,2015-02-19,news,basel/680805,38.0,34.0,00:03:28,34.0,"88,24 %","89,47 %","0,00 CHF",basel
1103,681132.0,2015-03-02,news,schweiz/681132,38.0,34.0,00:10:08,33.0,"84,85 %","84,21 %","0,00 CHF",schweiz
1104,688738.0,2015-05-23,news,basel/688738,38.0,37.0,00:05:03,33.0,"69,70 %","63,16 %","0,00 CHF",basel
1105,698204.0,2015-10-01,news,kultur/698204,38.0,36.0,00:00:50,35.0,"91,43 %","89,47 %","0,00 CHF",kultur
1106,700712.0,2015-10-10,news,kultur/700712,38.0,32.0,00:00:40,32.0,"90,62 %","84,21 %","0,00 CHF",kultur
1107,713688.0,2016-03-09,news,kultur/713688,38.0,35.0,00:03:43,35.0,"88,57 %","89,47 %","0,00 CHF",kultur
1108,713696.0,2016-03-09,news,sport/713696,38.0,36.0,00:07:10,33.0,"78,79 %","78,95 %","0,00 CHF",sport
1109,716509.0,2016-04-12,news,basel/716509,38.0,34.0,00:02:38,14.0,"64,29 %","52,63 %","0,00 CHF",basel
1110,717589.0,2016-04-25,news,kultur/717589,38.0,36.0,00:01:10,35.0,"88,57 %","89,47 %","0,00 CHF",kultur
1111,720729.0,2016-06-01,news,kultur/720729,38.0,34.0,00:01:55,33.0,"81,82 %","81,58 %","0,00 CHF",kultur
1112,721840.0,2016-06-12,news,sport/721840,38.0,37.0,00:02:48,32.0,"93,75 %","86,84 %","0,00 CHF",sport
1113,721841.0,2016-06-12,news,sport/721841,38.0,35.0,00:01:16,33.0,"81,82 %","78,95 %","0,00 CHF",sport
1114,724151.0,2016-07-07,newswire,schweiz/724151,38.0,35.0,00:01:14,0.0,"0,00 %","23,68 %","0,00 CHF",schweiz
1115,724064.0,2016-07-06,newswire,sport/724064,38.0,35.0,00:02:07,3.0,"33,33 %","28,95 %","0,00 CHF",sport
1116,724932.0,2016-07-18,newswire,international/724932,38.0,36.0,00:02:55,1.0,"0,00 %","26,32 %","0,00 CHF",international
1117,725926.0,2016-07-31,newswire,schweiz/725926,38.0,38.0,00:02:08,1.0,"100,00 %","18,42 %","0,00 CHF",schweiz
1118,439348.0,2012-07-27,news,basel/439348,37.0,29.0,00:01:22,25.0,"88,00 %","75,68 %","0,00 CHF",basel
1119,485506.0,2012-11-29,news,schweiz/485506,37.0,36.0,00:00:39,36.0,"97,22 %","97,30 %","0,00 CHF",schweiz
1120,551064.0,2013-06-13,news,schweiz/551064,37.0,30.0,00:06:01,28.0,"85,71 %","78,38 %","0,00 CHF",schweiz
1121,562279.0,2013-07-22,news,kultur/562279,37.0,33.0,00:00:28,31.0,"80,65 %","83,78 %","0,00 CHF",kultur
1122,590197.0,2013-10-10,news,leben/590197,37.0,35.0,00:07:27,35.0,"91,43 %","89,19 %","0,00 CHF",leben
1123,616702.0,2013-12-13,news,basel/616702,37.0,33.0,00:02:30,33.0,"84,85 %","86,49 %","0,00 CHF",basel
1124,649052.0,2014-03-06,news,basel/649052,37.0,36.0,00:01:35,30.0,"93,33 %","94,59 %","0,00 CHF",basel
1125,655239.0,2014-04-10,news,leben/655239,37.0,37.0,00:01:26,37.0,"97,30 %","97,30 %","0,00 CHF",leben
1126,659976.0,2014-06-01,news,basel/659976,37.0,34.0,00:05:37,34.0,"85,29 %","86,49 %","0,00 CHF",basel
1127,663784.0,2014-07-15,news,basel/663784,37.0,33.0,00:04:21,31.0,"87,10 %","86,49 %","0,00 CHF",basel
1128,669072.0,2014-09-25,news,basel/669072,37.0,30.0,00:06:28,29.0,"75,86 %","75,68 %","0,00 CHF",basel
1129,680205.0,2015-02-12,news,leben/680205,37.0,32.0,00:03:28,31.0,"87,10 %","86,49 %","0,00 CHF",leben
1130,706367.0,2015-12-17,news,kultur/706367,37.0,33.0,00:04:10,33.0,"90,91 %","89,19 %","0,00 CHF",kultur
1131,714817.0,2016-03-28,news,kultur/714817,37.0,35.0,00:02:26,35.0,"88,57 %","89,19 %","0,00 CHF",kultur
1132,719272.0,2016-05-21,news,kultur/719272,37.0,35.0,00:01:42,34.0,"91,18 %","89,19 %","0,00 CHF",kultur
1133,721644.0,2016-06-10,news,basel/721644,37.0,37.0,00:02:03,34.0,"97,06 %","89,19 %","0,00 CHF",basel
1134,722031.0,2016-06-14,news,kultur/722031,37.0,36.0,00:04:04,32.0,"96,88 %","86,49 %","0,00 CHF",kultur
1135,722064.0,2016-06-15,news,sport/722064,37.0,34.0,00:02:37,31.0,"83,87 %","83,78 %","0,00 CHF",sport
1136,723689.0,2016-07-02,newswire,basel/723689,37.0,37.0,00:00:41,0.0,"0,00 %","32,43 %","0,00 CHF",basel
1137,723640.0,2016-07-01,newswire,kultur/723640,37.0,34.0,00:00:59,10.0,"90,00 %","40,54 %","0,00 CHF",kultur
1138,723773.0,2016-07-03,newswire,sport/723773,37.0,37.0,00:03:22,3.0,"33,33 %","35,14 %","0,00 CHF",sport
1139,723859.0,2016-07-04,newswire,schweiz/723859,37.0,37.0,00:02:26,1.0,"100,00 %","16,22 %","0,00 CHF",schweiz
1140,724958.0,2016-07-18,newswire,international/724958,37.0,37.0,00:01:43,0.0,"0,00 %","24,32 %","0,00 CHF",international
1141,725427.0,2016-07-24,newswire,international/725427,37.0,35.0,00:02:01,2.0,"0,00 %","21,62 %","0,00 CHF",international
1142,725213.0,2016-07-21,newswire,sport/725213,37.0,36.0,00:03:35,1.0,"100,00 %","35,14 %","0,00 CHF",sport
1143,725662.0,2016-07-27,newswire,international/725662,37.0,36.0,00:03:24,3.0,"66,67 %","35,14 %","0,00 CHF",international
1144,725666.0,2016-07-27,newswire,international/725666,37.0,35.0,00:01:38,0.0,"0,00 %","21,62 %","0,00 CHF",international
1145,404298.0,2012-03-09,news,basel/404298,36.0,35.0,00:01:09,34.0,"94,12 %","91,67 %","0,00 CHF",basel
1146,603066.0,2013-11-14,news,international/603066,36.0,36.0,00:01:40,35.0,"2,86 %","2,78 %","0,00 CHF",international
1147,662669.0,2014-07-01,news,international/662669,36.0,34.0,00:06:20,34.0,"97,06 %","94,44 %","0,00 CHF",international
1148,664236.0,2014-07-25,news,basel/664236,36.0,34.0,00:02:06,24.0,"54,17 %","47,22 %","0,00 CHF",basel
1149,668367.0,2014-09-17,news,basel/668367,36.0,33.0,00:04:43,32.0,"87,50 %","86,11 %","0,00 CHF",basel
1150,686500.0,2015-04-28,news,international/686500,36.0,31.0,00:04:53,30.0,"86,67 %","83,33 %","0,00 CHF",international
1151,690911.0,2015-06-15,news,sport/690911,36.0,32.0,00:01:31,32.0,"93,75 %","88,89 %","0,00 CHF",sport
1152,701479.0,2015-10-19,news,basel/701479,36.0,30.0,00:03:36,21.0,"47,62 %","50,00 %","0,00 CHF",basel
1153,702726.0,2015-11-06,news,kultur/702726,36.0,32.0,00:07:06,32.0,"87,50 %","86,11 %","0,00 CHF",kultur
1154,704617.0,2015-11-25,news,sport/704617,36.0,30.0,00:00:27,29.0,"82,76 %","83,33 %","0,00 CHF",sport
1155,722406.0,2016-06-18,news,basel/722406,36.0,30.0,00:03:20,28.0,"75,00 %","75,00 %","0,00 CHF",basel
1156,722369.0,2016-06-18,news,leben/722369,36.0,32.0,00:03:09,30.0,"83,33 %","83,33 %","0,00 CHF",leben
1157,722189.0,2016-06-15,news,sport/722189,36.0,35.0,00:03:48,27.0,"88,89 %","80,56 %","0,00 CHF",sport
1158,723023.0,2016-06-25,news,basel/723023,36.0,32.0,00:05:10,31.0,"83,87 %","83,33 %","0,00 CHF",basel
1159,723290.0,2016-06-28,news,basel/723290,36.0,35.0,00:02:11,29.0,"86,21 %","75,00 %","0,00 CHF",basel
1160,724056.0,2016-07-06,newswire,basel/724056,36.0,35.0,00:01:11,3.0,"100,00 %","27,78 %","0,00 CHF",basel
1161,724341.0,2016-07-10,newswire,basel/724341,36.0,35.0,00:00:19,3.0,"100,00 %","22,22 %","0,00 CHF",basel
1162,724759.0,2016-07-15,newswire,basel/724759,36.0,33.0,00:00:43,1.0,"100,00 %","19,44 %","0,00 CHF",basel
1163,724416.0,2016-07-11,newswire,schweiz/724416,36.0,36.0,00:03:02,0.0,"0,00 %","22,22 %","0,00 CHF",schweiz
1164,724748.0,2016-07-15,newswire,sport/724748,36.0,35.0,00:01:16,0.0,"0,00 %","30,56 %","0,00 CHF",sport
1165,725112.0,2016-07-20,newswire,international/725112,36.0,35.0,00:02:34,1.0,"0,00 %","19,44 %","0,00 CHF",international
1166,725155.0,2016-07-21,newswire,international/725155,36.0,36.0,00:00:38,7.0,"85,71 %","38,89 %","0,00 CHF",international
1167,725103.0,2016-07-20,newswire,schweiz/725103,36.0,36.0,00:02:58,1.0,"100,00 %","22,22 %","0,00 CHF",schweiz
1168,725588.0,2016-07-27,newswire,international/725588,36.0,33.0,00:01:21,1.0,"0,00 %","16,67 %","0,00 CHF",international
1169,725741.0,2016-07-28,newswire,kultur/725741,36.0,36.0,00:04:19,4.0,"100,00 %","30,56 %","0,00 CHF",kultur
1170,497947.0,2013-01-08,news,basel/497947,35.0,33.0,00:00:39,4.0,"75,00 %","34,29 %","0,00 CHF",basel
1171,535933.0,2013-04-25,news,kultur/535933,35.0,34.0,00:06:48,33.0,"93,94 %","94,29 %","0,00 CHF",kultur
1172,616075.0,2013-12-12,blog,basel/616075,35.0,29.0,00:00:09,27.0,"0,00 %","0,00 %","0,00 CHF",basel
1173,621478.0,2013-12-28,news,basel/621478,35.0,27.0,00:01:23,26.0,"76,92 %","74,29 %","0,00 CHF",basel
1174,652016.0,2014-03-20,news,leben/652016,35.0,33.0,00:04:27,28.0,"78,57 %","74,29 %","0,00 CHF",leben
1175,660502.0,2014-06-06,news,kultur/660502,35.0,35.0,00:00:00,35.0,"100,00 %","100,00 %","0,00 CHF",kultur
1176,669529.0,2014-09-30,news,basel/669529,35.0,33.0,00:06:29,33.0,"90,91 %","88,57 %","0,00 CHF",basel
1177,673574.0,2014-11-24,news,sport/673574,35.0,32.0,00:08:02,31.0,"87,10 %","88,57 %","0,00 CHF",sport
1178,684026.0,2015-03-31,news,international/684026,35.0,28.0,00:01:15,25.0,"76,00 %","74,29 %","0,00 CHF",international
1179,685540.0,2015-04-15,news,basel/685540,35.0,34.0,00:02:29,34.0,"88,24 %","85,71 %","0,00 CHF",basel
1180,690769.0,2015-06-14,news,sport/690769,35.0,34.0,00:06:48,34.0,"85,29 %","85,71 %","0,00 CHF",sport
1181,703674.0,2015-11-14,news,basel/703674,35.0,29.0,00:04:50,26.0,"61,54 %","68,57 %","0,00 CHF",basel
1182,716658.0,2016-04-13,news,basel/716658,35.0,32.0,00:08:15,29.0,"89,66 %","85,71 %","0,00 CHF",basel
1183,716545.0,2016-04-29,news,leben/716545,35.0,28.0,00:01:52,25.0,"76,00 %","71,43 %","0,00 CHF",leben
1184,717137.0,2016-04-19,news,kultur/717137,35.0,34.0,00:01:58,4.0,"50,00 %","45,71 %","0,00 CHF",kultur
1185,718813.0,2016-05-09,newswire,sport/718813,35.0,35.0,00:08:25,25.0,"84,00 %","77,14 %","0,00 CHF",sport
1186,721383.0,2016-06-07,news,basel/721383,35.0,32.0,00:04:27,17.0,"52,94 %","45,71 %","0,00 CHF",basel
1187,722914.0,2016-06-23,news,basel/722914,35.0,31.0,00:01:59,22.0,"95,45 %","68,57 %","0,00 CHF",basel
1188,722816.0,2016-06-23,news,kultur/722816,35.0,32.0,00:00:26,30.0,"86,67 %","85,71 %","0,00 CHF",kultur
1189,723683.0,2016-07-02,newswire,international/723683,35.0,34.0,00:02:16,1.0,"100,00 %","28,57 %","0,00 CHF",international
1190,723704.0,2016-07-02,newswire,schweiz/723704,35.0,34.0,00:01:39,2.0,"100,00 %","22,86 %","0,00 CHF",schweiz
1191,723647.0,2016-07-01,newswire,sport/723647,35.0,34.0,00:02:08,2.0,"100,00 %","40,00 %","0,00 CHF",sport
1192,723946.0,2016-07-05,newswire,basel/723946,35.0,29.0,00:02:07,9.0,"77,78 %","40,00 %","0,00 CHF",basel
1193,724818.0,2016-07-16,newswire,international/724818,35.0,33.0,00:01:54,0.0,"0,00 %","34,29 %","0,00 CHF",international
1194,725409.0,2016-07-24,newswire,basel/725409,35.0,34.0,00:01:05,0.0,"0,00 %","20,00 %","0,00 CHF",basel
1195,725020.0,2016-07-19,newswire,schweiz/725020,35.0,34.0,00:01:22,3.0,"66,67 %","28,57 %","0,00 CHF",schweiz
1196,725411.0,2016-07-24,newswire,schweiz/725411,35.0,33.0,00:01:51,4.0,"75,00 %","25,71 %","0,00 CHF",schweiz
1197,725060.0,2016-07-19,newswire,sport/725060,35.0,35.0,00:00:37,1.0,"0,00 %","22,86 %","0,00 CHF",sport
1198,725513.0,2016-07-26,newswire,international/725513,35.0,35.0,00:02:27,1.0,"0,00 %","25,71 %","0,00 CHF",international
1199,414883.0,2012-04-13,news,schweiz/414883,34.0,30.0,00:04:14,27.0,"88,89 %","79,41 %","0,00 CHF",schweiz
1200,487141.0,2012-12-06,news,basel/487141,34.0,31.0,00:02:18,31.0,"83,87 %","85,29 %","0,00 CHF",basel
1201,533262.0,2013-04-18,news,leben/533262,34.0,30.0,00:01:06,30.0,"93,33 %","88,24 %","0,00 CHF",leben
1202,540047.0,2013-05-09,news,international/540047,34.0,27.0,00:06:01,27.0,"77,78 %","76,47 %","0,00 CHF",international
1203,558792.0,2013-07-11,news,basel/558792,34.0,31.0,00:00:58,31.0,"90,32 %","91,18 %","0,00 CHF",basel
1204,589108.0,2013-11-03,news,leben/589108,34.0,27.0,00:03:50,27.0,"81,48 %","70,59 %","0,00 CHF",leben
1205,660421.0,2014-06-05,news,international/660421,34.0,32.0,00:07:42,2.0,"100,00 %","85,29 %","0,00 CHF",international
1206,670563.0,2014-10-21,news,kultur/670563,34.0,29.0,00:00:41,27.0,"85,19 %","85,29 %","0,00 CHF",kultur
1207,671218.0,2014-10-22,news,basel/671218,34.0,33.0,00:05:06,27.0,"88,89 %","85,29 %","0,00 CHF",basel
1208,676174.0,2014-12-17,news,basel/676174,34.0,30.0,00:01:02,30.0,"90,00 %","88,24 %","0,00 CHF",basel
1209,679141.0,2015-01-29,news,basel/679141,34.0,33.0,00:03:09,32.0,"93,75 %","94,12 %","0,00 CHF",basel
1210,679210.0,2015-02-04,news,basel/679210,34.0,31.0,00:04:33,31.0,"80,65 %","79,41 %","0,00 CHF",basel
1211,686753.0,2015-04-29,news,basel/686753,34.0,24.0,00:16:27,24.0,"70,83 %","70,59 %","0,00 CHF",basel
1212,693151.0,2015-07-10,news,basel/693151,34.0,33.0,00:01:47,14.0,"71,43 %","70,59 %","0,00 CHF",basel
1213,695969.0,2015-08-19,news,kultur/695969,34.0,31.0,00:06:05,30.0,"63,33 %","61,76 %","0,00 CHF",kultur
1214,715109.0,2016-03-27,news,basel/715109,34.0,30.0,00:02:26,29.0,"86,21 %","82,35 %","0,00 CHF",basel
1215,714810.0,2016-03-21,news,kultur/714810,34.0,32.0,00:01:30,30.0,"93,33 %","88,24 %","0,00 CHF",kultur
1216,715676.0,2016-04-02,news,basel/715676,34.0,30.0,00:01:01,29.0,"86,21 %","85,29 %","0,00 CHF",basel
1217,715722.0,2016-04-04,news,basel/715722,34.0,31.0,00:02:30,28.0,"75,00 %","79,41 %","0,00 CHF",basel
1218,715581.0,2016-04-05,news,sport/715581,34.0,30.0,00:05:36,29.0,"79,31 %","79,41 %","0,00 CHF",sport
1219,717049.0,2016-04-18,news,basel/717049,34.0,26.0,00:03:30,10.0,"30,00 %","41,18 %","0,00 CHF",basel
1220,717468.0,2016-04-27,news,basel/717468,34.0,33.0,00:01:16,8.0,"87,50 %","44,12 %","0,00 CHF",basel
1221,719126.0,2016-05-24,news,kultur/719126,34.0,31.0,00:02:29,30.0,"83,33 %","85,29 %","0,00 CHF",kultur
1222,720427.0,2016-05-27,news,basel/720427,34.0,34.0,00:06:15,4.0,"50,00 %","50,00 %","0,00 CHF",basel
1223,720551.0,2016-05-31,news,international/720551,34.0,32.0,00:03:43,32.0,"90,62 %","88,24 %","0,00 CHF",international
1224,723147.0,2016-06-26,news,kultur/723147,34.0,31.0,00:02:49,30.0,"86,67 %","88,24 %","0,00 CHF",kultur
1225,723642.0,2016-07-01,newswire,sport/723642,34.0,32.0,00:00:58,2.0,"100,00 %","17,65 %","0,00 CHF",sport
1226,724160.0,2016-07-07,newswire,international/724160,34.0,34.0,00:01:58,2.0,"0,00 %","38,24 %","0,00 CHF",international
1227,724327.0,2016-07-09,newswire,international/724327,34.0,33.0,00:01:19,0.0,"0,00 %","17,65 %","0,00 CHF",international
1228,724046.0,2016-07-06,newswire,schweiz/724046,34.0,34.0,00:00:44,2.0,"50,00 %","26,47 %","0,00 CHF",schweiz
1229,724316.0,2016-07-09,newswire,schweiz/724316,34.0,31.0,00:01:27,5.0,"100,00 %","44,12 %","0,00 CHF",schweiz
1230,723978.0,2016-07-06,newswire,sport/723978,34.0,33.0,00:02:13,1.0,"0,00 %","26,47 %","0,00 CHF",sport
1231,724402.0,2016-07-11,newswire,kultur/724402,34.0,33.0,00:01:24,0.0,"0,00 %","23,53 %","0,00 CHF",kultur
1232,724719.0,2016-07-14,newswire,sport/724719,34.0,32.0,00:01:36,0.0,"0,00 %","38,24 %","0,00 CHF",sport
1233,724755.0,2016-07-15,newswire,sport/724755,34.0,32.0,00:02:25,3.0,"33,33 %","29,41 %","0,00 CHF",sport
1234,725223.0,2016-07-21,newswire,international/725223,34.0,34.0,00:03:02,2.0,"50,00 %","38,24 %","0,00 CHF",international
1235,725382.0,2016-07-24,newswire,schweiz/725382,34.0,34.0,00:02:14,2.0,"50,00 %","32,35 %","0,00 CHF",schweiz
1236,725859.0,2016-07-30,newswire,basel/725859,34.0,31.0,00:02:31,2.0,"100,00 %","23,53 %","0,00 CHF",basel
1237,725745.0,2016-07-28,newswire,schweiz/725745,34.0,34.0,00:01:52,5.0,"80,00 %","29,41 %","0,00 CHF",schweiz
1238,725928.0,2016-07-31,newswire,schweiz/725928,34.0,34.0,00:00:47,1.0,"100,00 %","32,35 %","0,00 CHF",schweiz
1239,725560.0,2016-07-26,newswire,sport/725560,34.0,31.0,00:01:15,1.0,"0,00 %","23,53 %","0,00 CHF",sport
1240,725746.0,2016-07-28,newswire,sport/725746,34.0,34.0,00:01:04,2.0,"50,00 %","29,41 %","0,00 CHF",sport
1241,725925.0,2016-07-31,newswire,sport/725925,34.0,31.0,00:02:42,4.0,"0,00 %","35,29 %","0,00 CHF",sport
1242,418413.0,2012-04-27,news,international/418413,33.0,29.0,00:02:19,28.0,"85,71 %","87,88 %","0,00 CHF",international
1243,616066.0,2013-12-12,news,basel/616066,33.0,30.0,00:06:07,28.0,"89,29 %","90,91 %","0,00 CHF",basel
1244,646215.0,2014-03-04,news,basel/646215,33.0,28.0,00:03:54,27.0,"81,48 %","81,82 %","0,00 CHF",basel
1245,656822.0,2014-05-22,blog,kultur/656822,33.0,32.0,00:01:12,32.0,"87,50 %","87,88 %","0,00 CHF",kultur
1246,681920.0,2015-03-03,news,basel/681920,33.0,27.0,00:02:33,14.0,"57,14 %","57,58 %","0,00 CHF",basel
1247,683251.0,2015-03-18,news,basel/683251,33.0,29.0,00:05:46,29.0,"82,76 %","81,82 %","0,00 CHF",basel
1248,684315.0,2015-03-31,news,basel/684315,33.0,32.0,00:00:36,32.0,"90,62 %","90,91 %","0,00 CHF",basel
1249,684828.0,2015-04-23,news,leben/684828,33.0,29.0,00:09:48,29.0,"86,21 %","87,88 %","0,00 CHF",leben
1250,700661.0,2015-10-12,news,basel/700661,33.0,30.0,00:03:03,26.0,"84,62 %","81,82 %","0,00 CHF",basel
1251,702275.0,2015-10-29,news,leben/702275,33.0,28.0,00:02:55,28.0,"85,71 %","84,85 %","0,00 CHF",leben
1252,704524.0,2015-11-24,news,kultur/704524,33.0,31.0,00:06:09,31.0,"90,32 %","90,91 %","0,00 CHF",kultur
1253,716209.0,2016-04-11,news,basel/716209,33.0,30.0,00:10:39,29.0,"89,66 %","90,91 %","0,00 CHF",basel
1254,717219.0,2016-04-28,news,basel/717219,33.0,32.0,00:03:16,27.0,"88,89 %","78,79 %","0,00 CHF",basel
1255,719549.0,2016-05-17,newswire,international/719549,33.0,33.0,00:15:45,26.0,"96,15 %","87,88 %","0,00 CHF",international
1256,722577.0,2016-06-24,news,schweiz/722577,33.0,28.0,00:03:26,12.0,"50,00 %","39,39 %","0,00 CHF",schweiz
1257,723980.0,2016-07-06,newswire,sport/723980,33.0,33.0,00:02:09,2.0,"0,00 %","33,33 %","0,00 CHF",sport
1258,724797.0,2016-07-15,newswire,international/724797,33.0,29.0,00:03:22,1.0,"0,00 %","18,18 %","0,00 CHF",international
1259,724858.0,2016-07-16,newswire,international/724858,33.0,32.0,00:00:53,3.0,"33,33 %","30,30 %","0,00 CHF",international
1260,724900.0,2016-07-17,newswire,international/724900,33.0,30.0,00:02:01,0.0,"0,00 %","21,21 %","0,00 CHF",international
1261,724713.0,2016-07-14,newswire,schweiz/724713,33.0,33.0,00:01:58,4.0,"75,00 %","36,36 %","0,00 CHF",schweiz
1262,724812.0,2016-07-15,newswire,sport/724812,33.0,31.0,00:01:33,3.0,"33,33 %","21,21 %","0,00 CHF",sport
1263,725258.0,2016-07-22,newswire,schweiz/725258,33.0,32.0,00:02:46,2.0,"100,00 %","27,27 %","0,00 CHF",schweiz
1264,725369.0,2016-07-23,newswire,schweiz/725369,33.0,33.0,00:03:44,1.0,"0,00 %","18,18 %","0,00 CHF",schweiz
1265,725124.0,2016-07-20,newswire,sport/725124,33.0,30.0,00:02:21,0.0,"0,00 %","18,18 %","0,00 CHF",sport
1266,725222.0,2016-07-21,newswire,sport/725222,33.0,31.0,00:02:26,0.0,"0,00 %","21,21 %","0,00 CHF",sport
1267,725338.0,2016-07-23,newswire,sport/725338,33.0,32.0,00:04:02,4.0,"100,00 %","48,48 %","0,00 CHF",sport
1268,725368.0,2016-07-23,newswire,sport/725368,33.0,33.0,00:01:48,1.0,"0,00 %","30,30 %","0,00 CHF",sport
1269,725378.0,2016-07-24,newswire,sport/725378,33.0,32.0,00:01:07,3.0,"66,67 %","39,39 %","0,00 CHF",sport
1270,404959.0,2012-03-06,news,basel/404959,32.0,29.0,00:00:12,29.0,"93,10 %","90,62 %","0,00 CHF",basel
1271,417718.0,2012-04-27,news,basel/417718,32.0,29.0,00:02:30,26.0,"88,46 %","90,62 %","0,00 CHF",basel
1272,449690.0,2012-08-15,news,kultur/449690,32.0,30.0,00:05:32,28.0,"78,57 %","71,88 %","0,00 CHF",kultur
1273,488208.0,2012-12-06,news,schweiz/488208,32.0,29.0,00:08:36,28.0,"89,29 %","84,38 %","0,00 CHF",schweiz
1274,636411.0,2014-02-04,newswire,basel/636411,32.0,32.0,00:00:00,32.0,"100,00 %","100,00 %","0,00 CHF",basel
1275,655254.0,2014-04-09,news,leben/655254,32.0,30.0,00:03:04,25.0,"88,00 %","87,50 %","0,00 CHF",leben
1276,657087.0,2014-05-15,news,sport/657087,32.0,31.0,00:02:55,30.0,"96,67 %","93,75 %","0,00 CHF",sport
1277,685378.0,2015-04-14,news,kultur/685378,32.0,28.0,00:01:27,27.0,"81,48 %","78,12 %","0,00 CHF",kultur
1278,687193.0,2015-05-05,news,basel/687193,32.0,27.0,00:01:42,26.0,"88,46 %","78,12 %","0,00 CHF",basel
1279,691224.0,2015-06-18,news,basel/691224,32.0,23.0,00:03:33,20.0,"65,00 %","56,25 %","0,00 CHF",basel
1280,698812.0,2015-09-18,news,basel/698812,32.0,31.0,00:06:32,26.0,"84,62 %","81,25 %","0,00 CHF",basel
1281,700192.0,2015-10-17,news,kultur/700192,32.0,29.0,00:08:25,28.0,"89,29 %","90,62 %","0,00 CHF",kultur
1282,701032.0,2015-10-18,news,leben/701032,32.0,27.0,00:01:31,21.0,"71,43 %","68,75 %","0,00 CHF",leben
1283,705997.0,2015-12-10,news,basel/705997,32.0,31.0,00:04:32,30.0,"93,33 %","93,75 %","0,00 CHF",basel
1284,715215.0,2016-03-28,news,kultur/715215,32.0,31.0,00:15:13,30.0,"93,33 %","90,62 %","0,00 CHF",kultur
