,topic_id,count,pageviews,average,median,min,max,level0,level1,level2,level3,title
280,358,9,40580,4508.888888888889,1793.0,528,21498,Medien,Basler Zeitung,,,Basler Zeitung
281,223,9,6386,709.5555555555555,144.0,28,4665,_Länder,Asien,Iran,,Iran
282,958,9,3710,412.22222222222223,196.0,27,1819,Politik,Finanzpolitik,Finanzen BL,,Finanzen BL
283,360,9,15035,1670.5555555555557,1108.0,528,4471,Medien,Telebasel,,,Telebasel
284,447,9,5556,617.3333333333334,171.0,24,2179,Wirtschaft,Telekommunikation,,,Telekommunikation
285,561,9,5445,605.0,357.0,31,2581,_Zeitgeschichte,,,,_Zeitgeschichte
286,647,9,8556,950.6666666666666,887.0,136,2016,Strassen,,,,Strassen
287,544,9,12042,1338.0,859.0,55,3807,Politik,_Themen,Mieten,,Mieten
288,957,9,8667,963.0,587.0,80,2524,Wirtschaft,Einkaufstourismus,,,Einkaufstourismus
289,261,9,11156,1239.5555555555557,411.0,33,5227,Unglücksfälle und Verbrechen,Wirtschaftskriminalität,,,Wirtschaftskriminalität
290,437,8,2416,302.0,118.5,56,790,Umwelt & Natur,Altlasten,,,Altlasten
291,40,8,16071,2008.875,1324.5,461,6788,Veranstaltung,Party Veranstaltung,,,Party Veranstaltung
292,496,8,8527,1065.875,535.0,145,3946,Verkehr,Schifffahrt,,,Schifffahrt
293,608,8,13533,1691.625,1404.5,171,5019,Politik,_Parteien,LDP,,LDP
294,59,8,7340,917.5,582.5,369,2165,Kino,Komödie Film,,,Komödie Film
295,585,8,1975,246.875,138.0,69,1038,Sport,Badminton,,,Badminton
296,243,8,5118,639.75,438.0,45,2211,_Länder,Europa,Bosnien-Herzegowina,,Bosnien-Herzegowina
297,899,8,22427,2803.375,1280.5,307,6685,Lokales,Stadtentwicklung,Roche-Areal,,Roche-Areal
298,25,8,20588,2573.5,123.5,68,17861,_Länder,Nordamerika,,,Nordamerika
299,959,8,17636,2204.5,1645.0,253,5719,Kultur,Messen,Liste,,Liste
300,760,8,14502,1812.75,1340.0,88,6596,Gesellschaft,Prostitution,,,Prostitution
301,827,8,9360,1170.0,1075.5,270,3117,Kantonsverwaltung,,,,Kantonsverwaltung
302,939,8,9722,1215.25,1023.0,164,2649,Energie,Atomkraft,Fessenheim,,Fessenheim
303,592,8,2165,270.625,228.0,73,536,Sport,Curling,,,Curling
304,955,8,2601,325.125,187.5,86,1080,_Länder,Naher Osten,Saudi Arabien,,Saudi Arabien
305,337,8,11188,1398.5,715.5,82,3701,Bildung,Universitäten,,,Universitäten
306,210,8,12946,1618.25,1644.5,458,2770,Sport,Kampfsport,,,Kampfsport
307,231,8,2754,344.25,176.5,112,1249,Wirtschaft,Börse,,,Börse
308,968,7,16802,2400.285714285714,2243.0,375,5209,Lokales,Stadtentwicklung,Basler Plätze,,Basler Plätze
309,408,7,14864,2123.4285714285716,2260.0,1561,2738,Sport,Fussball,FC Lausanne-Sport,,FC Lausanne-Sport
310,272,7,22069,3152.714285714286,1952.0,157,10989,Gesellschaft,Bewegungen,,,Bewegungen
311,471,7,6380,911.4285714285714,370.0,99,3346,Politik,_Themen,Sozialwerke,Pensionskasse,Pensionskasse
312,956,7,8726,1246.5714285714287,720.0,231,4430,Kultur,Kunst,Street Art,,Street Art
313,483,7,5869,838.4285714285714,157.0,26,4690,Politik,Schweizerische Nationalbank,,,Schweizerische Nationalbank
314,139,7,7315,1045.0,534.0,41,3717,_Länder,Südamerika,,,Südamerika
315,936,7,10375,1482.142857142857,557.0,154,4334,Der Konsument von Morgen,,,,Der Konsument von Morgen
316,727,7,8697,1242.4285714285713,522.0,85,4712,_Länder,Europa,Kroatien,,Kroatien
317,997,7,7200,1028.5714285714287,957.0,42,3255,_Zeitgeschichte,Wunschkonzert,,,Wunschkonzert
318,598,7,12490,1784.2857142857142,1041.0,356,4234,Politik,_Themen,Arbeitslosigkeit,,Arbeitslosigkeit
319,125,7,13263,1894.7142857142858,286.0,129,7135,Region der Schweiz,Kanton Zürich,,,Kanton Zürich
320,643,7,7869,1124.142857142857,942.0,720,1891,Kultur,Galerien,,,Galerien
321,898,7,20096,2870.8571428571427,1330.0,1054,7474,Lokales,Stadtentwicklung,Roche-Turm,,Roche-Turm
322,886,7,5669,809.8571428571429,820.0,156,2039,_Quartiere,Dreispitz,,,Dreispitz
323,649,7,4216,602.2857142857143,566.0,139,1210,Riehen,,,,Riehen
324,645,7,8229,1175.5714285714287,1181.0,615,2022,Gewerbe,,,,Gewerbe
325,206,7,2455,350.7142857142857,345.0,28,690,Sport,Volleyball,,,Volleyball
326,1026,7,5733,819.0,700.0,480,1184,Kultur,Museen,Skurrile Museen,,Skurrile Museen
327,914,7,818,116.85714285714286,113.0,27,253,Sport,Pferdesport,CSI Basel,,CSI Basel
328,832,7,7582,1083.142857142857,1211.0,152,1676,Wissen,,,,Wissen
329,368,7,12328,1761.142857142857,1551.0,484,3557,_Personen,Christoph Eymann,,,Christoph Eymann
330,654,6,3991,665.1666666666666,362.5,133,2365,Kultur,Archäologie,,,Archäologie
331,734,6,4173,695.5,579.5,166,1322,Lokales,Herbstmesse,,,Herbstmesse
332,264,6,10623,1770.5,1398.5,315,3432,Unglücksfälle und Verbrechen,Organisierte Kriminalität,,,Organisierte Kriminalität
333,324,6,32292,5382.0,353.5,161,27387,_Länder,Naher Osten,Libanon,,Libanon
334,5,6,6247,1041.1666666666667,254.0,75,5141,_Länder,,,,_Länder
335,343,6,10402,1733.6666666666667,1186.0,195,4131,Gesellschaft,Psychologie,,,Psychologie
336,438,6,3699,616.5,533.0,56,1597,Umwelt & Natur,Giftmüll,,,Giftmüll
337,137,6,7981,1330.1666666666667,761.0,35,5227,_Länder,Asien,,,Asien
338,884,6,12739,2123.1666666666665,1021.0,530,5712,Medien,Netflix,,,Netflix
339,559,6,7868,1311.3333333333333,767.5,47,4457,Politik,_Organe,,,_Organe
340,502,6,10339,1723.1666666666667,1194.0,220,4695,Gesellschaft,Sexismus,,,Sexismus
341,557,6,8079,1346.5,768.5,75,4824,_Feiertage,1. August,,,1. August
342,506,6,2555,425.8333333333333,236.0,48,1435,_Länder,Südamerika,Kuba,,Kuba
343,510,6,2913,485.5,106.0,33,2327,Politik,Internationale Organisationen,UNO,,UNO
344,1016,6,9519,1586.5,1593.5,941,2106,Erlenmatt,,,,Erlenmatt
345,532,6,15992,2665.3333333333335,889.0,370,11979,Wirtschaft,Rohstoffhandel,,,Rohstoffhandel
346,545,6,7431,1238.5,812.0,156,3807,Politik,_Themen,Raumplanung,,Raumplanung
347,546,6,7160,1193.3333333333333,920.5,266,3206,Kultur,Comic,,,Comic
348,991,6,6262,1043.6666666666667,790.0,273,2098,Kultur,Literatur & Lyrik,BuchBasel,,BuchBasel
349,553,6,2072,345.3333333333333,187.5,69,1021,Unglücksfälle und Verbrechen,Cyberkriminalität,,,Cyberkriminalität
350,1043,6,10824,1804.0,1374.5,360,4740,_Textformen & feste Rubriken,Wahnsinn Alltag,,,Wahnsinn Alltag
351,158,6,1243,207.16666666666666,152.5,55,462,Politik,_Organe,Bundesrat,,Bundesrat
352,453,6,9603,1600.5,886.0,515,5573,Kultur,Oper,,,Oper
353,280,6,7113,1185.5,963.5,80,3689,Gesellschaft,Homosexualität,,,Homosexualität
354,540,6,8344,1390.6666666666667,994.0,594,3394,Gesellschaft,Psychiatrie,,,Psychiatrie
355,359,5,11930,2386.0,528.0,112,9521,Medien,SRF,,,SRF
356,300,5,3267,653.4,603.0,85,1327,_Firmen,Google,,,Google
357,361,5,6209,1241.8,1249.0,528,1979,Medien,Basellandschaftliche Zeitung,,,Basellandschaftliche Zeitung
358,334,5,3770,754.0,138.0,43,2043,_Personen,Johann Schneider Ammann,,,Johann Schneider Ammann
359,27,5,5089,1017.8,385.0,76,3868,Sport,Basketball,,,Basketball
360,415,5,21606,4321.2,787.0,114,15648,Wirtschaft,Musikindustrie,,,Musikindustrie
361,154,5,6882,1376.4,1258.0,744,2296,Wirtschaft,KMU,,,KMU
362,963,5,5550,1110.0,391.0,204,4189,Sport,Tippspiel,,,Tippspiel
363,473,5,7213,1442.6,890.0,147,2812,_Firmen,Post,,,Post
364,150,5,445,89.0,71.0,52,138,_Firmen,Credit Suisse,,,Credit Suisse
365,740,5,28915,5783.0,482.0,70,27387,_Länder,Naher Osten,Palästina,,Palästina
366,732,5,3071,614.2,483.0,237,1031,_Firmen,BKB,,,BKB
367,138,5,2637,527.4,254.0,102,1188,_Länder,Afrika,,,Afrika
368,709,5,3150,630.0,429.0,166,1517,Verkehr,U-Abo,,,U-Abo
369,862,5,13962,2792.4,2761.0,487,5719,Kultur,Offspaces,,,Offspaces
370,771,5,26393,5278.6,2266.0,236,21122,_Quartiere,Gundeli,,,Gundeli
371,58,5,2242,448.4,309.0,223,1073,Kino,Horror Film,,,Horror Film
372,489,5,3187,637.4,917.0,80,1046,_Jahreszeiten,Winter,,,Winter
373,480,5,375,75.0,70.0,28,150,_Länder,Asien,Nordkorea,,Nordkorea
374,549,5,8461,1692.2,2028.0,62,3899,Wirtschaft,Modebranche,,,Modebranche
375,423,5,492,98.4,86.0,71,159,Sport,Ski nordisch,,,Ski nordisch
376,1044,5,15674,3134.8,2284.0,728,8113,Erklär-Bär,,,,Erklär-Bär
377,451,5,28162,5632.4,5034.0,331,14179,_Personen,Christoph Blocher,,,Christoph Blocher
378,468,5,5278,1055.6,370.0,212,3346,Politik,_Themen,Sozialwerke,AHV,AHV
379,443,5,3443,688.6,235.0,123,2193,Sport,Radsport,,,Radsport
380,613,4,702,175.5,181.0,63,277,Sport,Rudern,,,Rudern
381,445,4,1798,449.5,374.5,102,947,_Firmen,Swisscom,,,Swisscom
382,1009,4,1749,437.25,449.5,300,550,Sport,Unihockey,,,Unihockey
383,298,4,1068,267.0,211.5,89,556,_Länder,Afrika,Libyen,,Libyen
384,1031,4,2322,580.5,629.0,63,1001,Altersheim,,,,Altersheim
385,693,4,17367,4341.75,3907.5,2120,7432,Restaurant: Ambiente,,,,Restaurant: Ambiente
386,825,4,5549,1387.25,1390.0,753,2016,Baudepartement,,,,Baudepartement
387,809,4,10525,2631.25,718.5,101,8987,Politik,Abstimmungen & Wahlen,Einwanderungsinitiativen,,Einwanderungsinitiativen
388,183,4,3549,887.25,812.5,106,1818,Politik,_Parteien,GLP,,GLP
389,803,4,5222,1305.5,1344.5,236,2297,_Quartiere,Breite,,,Breite
390,44,4,6282,1570.5,1590.5,262,2839,Veranstaltung,Andere Veranstaltung,,,Andere Veranstaltung
391,793,4,20359,5089.75,888.5,237,18345,Medien,Watson,,,Watson
392,146,4,7300,1825.0,1338.5,85,4538,_Firmen,,,,_Firmen
393,310,4,3242,810.5,821.0,340,1260,_Firmen,Migros,,,Migros
394,871,4,6745,1686.25,1513.0,870,2849,Lokales,Klybeckquai,,,Klybeckquai
395,1022,4,5750,1437.5,1383.0,974,2010,Kultur,Kunst,Kunst am Bau,,Kunst am Bau
396,68,4,1868,467.0,419.0,182,848,Kino,Thriller Film,,,Thriller Film
397,49,4,1916,479.0,462.5,452,539,Kino,Animation Film,,,Animation Film
398,566,4,1298,324.5,207.5,51,832,Politik,Internationale Organisationen,Nato,,Nato
399,556,4,2137,534.25,555.5,102,924,_Feiertage,Ostern,,,Ostern
400,277,4,2588,647.0,656.5,480,795,Gesellschaft,Hooliganismus,,,Hooliganismus
401,890,4,1443,360.75,274.5,144,750,Gregor Gysi,,,,Gregor Gysi
402,541,4,1265,316.25,166.0,101,832,_Personen,Wladimir Putin,,,Wladimir Putin
403,525,4,5951,1487.75,1386.5,998,2180,_Personen,Mirjam Ballmer,,,Mirjam Ballmer
404,47,4,2036,509.0,426.0,282,902,Kino,Action Film,,,Action Film
405,140,3,293,97.66666666666667,118.0,41,134,_Länder,Australien/Ozeanien,,,Australien/Ozeanien
406,242,3,1146,382.0,508.0,83,555,_Länder,Europa,Kosovo,,Kosovo
407,57,3,1485,495.0,558.0,173,754,Kino,Historischer Film,,,Historischer Film
408,35,3,35320,11773.333333333334,8788.0,5034,21498,_Personen,Markus Somm,,,Markus Somm
409,63,3,2330,776.6666666666666,706.0,435,1189,Kino,Musikfilm Film,,,Musikfilm Film
410,117,3,784,261.3333333333333,166.0,62,556,Region der Schweiz,Kanton Solothurn,,,Kanton Solothurn
411,66,3,1121,373.6666666666667,369.0,269,483,Kino,Sci-Fi Film,,,Sci-Fi Film
412,67,3,1490,496.6666666666667,458.0,226,806,Kino,Sport Film,,,Sport Film
413,105,3,1133,377.6666666666667,311.0,221,601,Region der Schweiz,Kanton Bern,,,Kanton Bern
414,200,3,3130,1043.3333333333333,1081.0,143,1906,_Länder,Asien,Thailand,,Thailand
415,250,3,2593,864.3333333333334,242.0,79,2272,Gesellschaft,Rauchen,,,Rauchen
416,222,3,1030,343.3333333333333,318.0,54,658,_Länder,Naher Osten,Israel,,Israel
417,244,3,195,65.0,27.0,22,146,_Länder,Europa,Slowenien,,Slowenien
418,500,3,2444,814.6666666666666,385.0,76,1983,Gesellschaft,Jugendschutz,,,Jugendschutz
419,422,3,17488,5829.333333333333,1249.0,528,15711,Medien,NZZ,,,NZZ
420,1020,3,4987,1662.3333333333333,1885.0,26,3076,_Zeitgeschichte,Überzeit-Analyse,,,Überzeit-Analyse
421,470,3,7950,2650.0,3346.0,370,4234,Politik,_Themen,Sozialwerke,Arbeitslosenversicherung,Arbeitslosenversicherung
422,524,3,327,109.0,103.0,75,149,Sport,Doping,,,Doping
423,401,3,8565,2855.0,2613.0,528,5424,Medien,Weltwoche,,,Weltwoche
424,995,3,241,80.33333333333333,65.0,57,119,_Länder,Europa,Zypern,,Zypern
425,934,3,6959,2319.6666666666665,1820.0,989,4150,Wochenthema,Wochenthema Clubszene,,,Wochenthema Clubszene
426,412,3,2708,902.6666666666666,1070.0,519,1119,_Feiertage,,,,_Feiertage
427,499,3,8099,2699.6666666666665,2699.0,654,4746,Unglücksfälle und Verbrechen,Brand,,,Brand
428,710,3,2274,758.0,332.0,147,1795,Medien,TagesWoche FAQ,,,TagesWoche FAQ
429,726,3,1687,562.3333333333334,508.0,399,780,_Länder,Europa,Albanien,,Albanien
430,982,3,1444,481.3333333333333,585.0,206,653,_Länder,Europa,Belarus,Weissrussland,Belarus / Weissrussland
431,440,3,23863,7954.333333333333,6862.0,6012,10989,Gesellschaft,Sekten,,,Sekten
432,722,3,3128,1042.6666666666667,1414.0,196,1518,_Länder,Europa,Vatikan,,Vatikan
433,971,3,1734,578.0,410.0,57,1267,Mexiko,,,,Mexiko
434,714,3,2498,832.6666666666666,990.0,513,995,_Länder,Asien,Indien,,Indien
435,969,3,788,262.6666666666667,229.0,148,411,_Länder,Europa,Rumänien,,Rumänien
436,373,3,19341,6447.0,2991.0,2171,14179,_Personen,Sebastian Frehner,,,Sebastian Frehner
437,467,3,4644,1548.0,212.0,198,4234,Politik,_Themen,Sozialwerke,Invalidenversicherung,Invalidenversicherung
438,352,3,9098,3032.6666666666665,413.0,190,8495,Digital,Twitter,,,Twitter
439,790,3,5286,1762.0,1635.0,1063,2588,_Textformen & feste Rubriken,TagesWoche Mittendrin,,,TagesWoche Mittendrin
440,828,3,1452,484.0,164.0,135,1153,Streik,,,,Streik
441,612,3,1363,454.3333333333333,587.0,144,632,_Zeitgeschichte,Eurokrise,,,Eurokrise
442,1045,3,3736,1245.3333333333333,1293.0,508,1935,Montenegro,,,,Montenegro
443,1038,3,6821,2273.6666666666665,477.0,74,6270,Sport,Fussball,Uefa,,Uefa
444,845,3,2508,836.0,711.0,504,1293,Esskultur,,,,Esskultur
445,804,3,2314,771.3333333333334,790.0,443,1081,_Quartiere,Breite,Autobahn,,Autobahn
446,543,3,17488,5829.333333333333,1249.0,528,15711,Medien,20 Minuten,,,20 Minuten
447,336,3,1213,404.3333333333333,404.0,64,745,_Personen,Angela Merkel,,,Angela Merkel
448,619,3,1740,580.0,522.0,148,1070,_Länder,Europa,Bulgarien,,Bulgarien
449,623,3,2878,959.3333333333334,525.0,492,1861,Kultur,Poetry Slam,,,Poetry Slam
450,339,3,3287,1095.6666666666667,1260.0,388,1639,_Firmen,Coop,,,Coop
451,349,3,2875,958.3333333333334,820.0,751,1304,Bildung,FHNW,,,FHNW
452,778,3,2781,927.0,1220.0,236,1325,_Quartiere,Iselin,,,Iselin
453,921,2,2736,1368.0,1368.0,34,2702,Wochenthema,,,,Wochenthema
454,614,2,223,111.5,111.5,73,150,Sport,Fechten,,,Fechten
455,55,2,751,375.5,375.5,223,528,Kino,Fantasy Film,,,Fantasy Film
456,54,2,913,456.5,456.5,452,461,Kino,Familienfilm Film,,,Familienfilm Film
457,64,2,678,339.0,339.0,309,369,Kino,Mystery Film,,,Mystery Film
458,189,2,5381,2690.5,2690.5,324,5057,_Zeitgeschichte,Schweizerhalle-Brand,,,Schweizerhalle-Brand
459,665,2,2588,1294.0,1294.0,1079,1509,Restaurant: Küche,Küche: Gourmet,,,Küche: Gourmet
460,937,2,506,253.0,253.0,79,427,Wochenthema,Wochenthema Frankenstärke,,,Wochenthema Frankenstärke
461,630,2,5890,2945.0,2945.0,1689,4201,_Textformen & feste Rubriken,Quartierporträt,,,Quartierporträt
462,658,2,3687,1843.5,1843.5,512,3175,Restaurant: Küche,Küche: Italienisch,,,Küche: Italienisch
463,736,2,1610,805.0,805.0,252,1358,_Länder,Mittelamerika,,,Mittelamerika
464,182,2,1939,969.5,969.5,925,1014,Politik,_Parteien,BDP,,BDP
465,918,2,758,379.0,379.0,171,587,Wirtschaft,Finanzwirtschaft,Euro-Mindestkurs,,Euro-Mindestkurs
466,876,2,2416,1208.0,1208.0,399,2017,Kultur,Kunst,Kunst am Wegrand,,Kunst am Wegrand
467,123,2,568,284.0,284.0,232,336,Region der Schweiz,Kanton Wallis,,,Kanton Wallis
468,808,2,3155,1577.5,1577.5,1172,1983,Gesellschaft,Generation Slash,,,Generation Slash
469,119,2,189,94.5,94.5,44,145,Region der Schweiz,Kanton Tessin,,,Kanton Tessin
470,118,2,859,429.5,429.5,405,454,Region der Schweiz,Kanton St. Gallen,,,Kanton St. Gallen
471,779,2,1340,670.0,670.0,173,1167,Politik,_Themen,Armee,Wehrpflicht,Wehrpflicht
472,776,2,3843,1921.5,1921.5,236,3607,_Quartiere,Bruderholz,,,Bruderholz
473,769,2,60,30.0,30.0,25,35,Sport,Behindertensport,,,Behindertensport
474,768,2,25901,12950.5,12950.5,454,25447,_Textformen & feste Rubriken,Ausflugstipps,,,Ausflugstipps
475,109,2,665,332.5,332.5,39,626,Region der Schweiz,Kanton Graubünden,,,Kanton Graubünden
476,107,2,195,97.5,97.5,63,132,Region der Schweiz,Kanton Genf,,,Kanton Genf
477,173,2,4711,2355.5,2355.5,46,4665,_Länder,Asien,Afghanistan,,Afghanistan
478,905,2,1567,783.5,783.5,560,1007,Region,Pratteln,,,Pratteln
479,99,2,1460,730.0,730.0,232,1228,Region der Schweiz,,,,Region der Schweiz
480,912,2,630,315.0,315.0,108,522,_Länder,Europa,Slowakei,,Slowakei
481,599,2,2512,1256.0,1256.0,1072,1440,Politik,_Parteien,Piratenpartei,,Piratenpartei
482,728,2,1125,562.5,562.5,123,1002,Sport,Triathlon,,,Triathlon
483,609,2,2804,1402.0,1402.0,484,2320,Sport,Fussball,Euro 2012,,Euro 2012
484,843,2,3628,1814.0,1814.0,1736,1892,Linke,,,,Linke
485,597,2,107,53.5,53.5,39,68,Sport,Golf,,,Golf
486,972,2,1344,672.0,672.0,278,1066,Sport,Klettern,,,Klettern
487,985,2,2124,1062.0,1062.0,104,2020,Politik,_Organe,Bundesverwaltung,,Bundesverwaltung
488,994,2,783,391.5,391.5,174,609,_Länder,Afrika,Burkina Faso,,Burkina Faso
489,996,2,3441,1720.5,1720.5,1230,2211,_Zeitgeschichte,20 Jahre Dayton-Abkommen,,,20 Jahre Dayton-Abkommen
490,399,2,1777,888.5,888.5,528,1249,Medien,Radio Basilisk,,,Radio Basilisk
491,1013,2,2252,1126.0,1126.0,1014,1238,Buvette,,,,Buvette
492,377,2,798,399.0,399.0,179,619,_Personen,Toni Brunner,,,Toni Brunner
493,21,2,2571,1285.5,1285.5,144,2427,_Zeitgeschichte,Finanzkrise,,,Finanzkrise
494,1021,2,3760,1880.0,1880.0,405,3355,_Zeitgeschichte,50 Jahre Frauenstimmrecht,,,50 Jahre Frauenstimmrecht
495,1024,2,4601,2300.5,2300.5,800,3801,Kultur,Zirkus,,,Zirkus
496,299,2,31059,15529.5,15529.5,112,30947,_Länder,Afrika,Tunesien,,Tunesien
497,302,2,861,430.5,430.5,110,751,_Personen,Doris Leuthard,,,Doris Leuthard
498,331,2,5412,2706.0,2706.0,642,4770,_Personen,Ueli Maurer,,,Ueli Maurer
499,317,2,1789,894.5,894.5,500,1289,_Länder,Europa,Dänemark,,Dänemark
500,1047,2,6095,3047.5,3047.5,383,5712,Medien,Fernsehen,Serien,,Serien
501,315,2,745,372.5,372.5,33,712,_Länder,Europa,Portugal,,Portugal
502,253,2,945,472.5,472.5,176,769,_Firmen,Bank Sarasin,,,Bank Sarasin
503,411,2,481,240.5,240.5,195,286,_Länder,Naher Osten,Jemen,,Jemen
504,1049,2,1150,575.0,575.0,337,813,_Personen,Donald Trump,,,Donald Trump
505,589,2,3029,1514.5,1514.5,1108,1921,_Textformen & feste Rubriken,Community,,,Community
506,490,2,494,247.0,247.0,194,300,_Jahreszeiten,Frühling,,,Frühling
507,942,2,2173,1086.5,1086.5,1022,1151,Wochenthema,Wochenthema Verkehrskonzept,,,Wochenthema Verkehrskonzept
508,551,2,7609,3804.5,3804.5,1180,6429,_Personen,Rudolf Rechsteiner,,,Rudolf Rechsteiner
509,548,2,630,315.0,315.0,43,587,Wirtschaft,Maschinenindustrie,,,Maschinenindustrie
510,547,2,1087,543.5,543.5,63,1024,Wirtschaft,Uhrenindustrie,,,Uhrenindustrie
511,497,2,4504,2252.0,2252.0,947,3557,_Firmen,Nestlé,,,Nestlé
512,509,2,106,53.0,53.0,51,55,Politik,Internationale Organisationen,,,Internationale Organisationen
513,536,2,2922,1461.0,1461.0,716,2206,_Textformen & feste Rubriken,,,,_Textformen & feste Rubriken
514,50,1,673,673.0,673.0,673,673,Kino,Biografie Film,,,Biografie Film
515,111,1,92,92.0,92.0,92,92,Region der Schweiz,Kanton Luzern,,,Kanton Luzern
516,115,1,1160,1160.0,1160.0,1160,1160,Region der Schweiz,Kanton Schaffhausen,,,Kanton Schaffhausen
517,1035,1,2760,2760.0,2760.0,2760,2760,Sport,Turnen,,,Turnen
518,879,1,666,666.0,666.0,666,666,Sport,Segeln,,,Segeln
519,1030,1,1693,1693.0,1693.0,1693,1693,jazz,,,,jazz
520,122,1,66,66.0,66.0,66,66,Region der Schweiz,Kanton Waadt,,,Kanton Waadt
521,874,1,182,182.0,182.0,182,182,_Textformen & feste Rubriken,100 Jahre 1. Weltkrieg,,,100 Jahre 1. Weltkrieg
522,865,1,1017,1017.0,1017.0,1017,1017,Partner,,,,Partner
523,944,1,1031,1031.0,1031.0,1031,1031,Wochenthema,Wochenthema Fortpflanzungsmedizin,,,Wochenthema Fortpflanzungsmedizin
524,43,1,3801,3801.0,3801.0,3801,3801,Veranstaltung,Zirkus Veranstaltung,,,Zirkus Veranstaltung
525,947,1,1081,1081.0,1081.0,1081,1081,_Länder,Asien,Vietnam,,Vietnam
526,940,1,6862,6862.0,6862.0,6862,6862,Wochenthema,Wochenthema Scientology,,,Wochenthema Scientology
527,65,1,408,408.0,408.0,408,408,Kino,Romanze Film,,,Romanze Film
528,980,1,398,398.0,398.0,398,398,Sport,EHC Basel,,,EHC Basel
529,46,1,223,223.0,223.0,223,223,Kino,Abenteuer Film,,,Abenteuer Film
530,919,1,5717,5717.0,5717.0,5717,5717,_Zeitgeschichte,Nationalsozialismus,,,Nationalsozialismus
531,913,1,832,832.0,832.0,832,832,_Länder,Europa,Litauen,,Litauen
532,34,1,843,843.0,843.0,843,843,_Personen,,,,_Personen
533,909,1,1066,1066.0,1066.0,1066,1066,Kultur,Kulturjahr,,,Kulturjahr
534,1017,1,840,840.0,840.0,840,840,Ozeanium,,,,Ozeanium
535,60,1,4712,4712.0,4712.0,4712,4712,Kino,Kriegsfilm Film,,,Kriegsfilm Film
536,920,1,883,883.0,883.0,883,883,Lokales,Fasnacht,Basler Fasnacht 2015,,Basler Fasnacht 2015
537,102,1,43,43.0,43.0,43,43,Region der Schweiz,Kanton Aargau,,,Kanton Aargau
538,883,1,2443,2443.0,2443.0,2443,2443,Gesellschaft,Rassismus,Basel zeigt Haltung,,Basel zeigt Haltung
539,1011,1,408,408.0,408.0,408,408,Muba,,,,Muba
540,110,1,957,957.0,957.0,957,957,Region der Schweiz,Kanton Jura,,,Kanton Jura
541,51,1,902,902.0,902.0,902,902,Kino,Crime Film,,,Crime Film
542,313,1,78,78.0,78.0,78,78,_Länder,Europa,Niederlande,,Niederlande
543,824,1,1466,1466.0,1466.0,1466,1466,Christoph Merian Stiftung,,,,Christoph Merian Stiftung
544,419,1,409,409.0,409.0,409,409,Bildung,Kindergarten,,,Kindergarten
545,534,1,1200,1200.0,1200.0,1200,1200,Gesellschaft,Sterbehilfe,,,Sterbehilfe
546,533,1,445,445.0,445.0,445,445,Sport,Snowboard,,,Snowboard
547,516,1,1889,1889.0,1889.0,1889,1889,Sport,Motorsport,,,Motorsport
548,492,1,608,608.0,608.0,608,608,_Jahreszeiten,Herbst,,,Herbst
549,488,1,42,42.0,42.0,42,42,_Jahreszeiten,,,,_Jahreszeiten
550,464,1,522,522.0,522.0,522,522,_Länder,Europa,Tschechien,,Tschechien
551,462,1,127,127.0,127.0,127,127,Umwelt & Natur,Gentech,,,Gentech
552,461,1,115,115.0,115.0,115,115,_Länder,Nordamerika,Kanada,,Kanada
553,450,1,118,118.0,118.0,118,118,_Länder,Afrika,Kongo,,Kongo
554,257,1,254,254.0,254.0,254,254,_Personen,Sabine Pegoraro,,,Sabine Pegoraro
555,427,1,2287,2287.0,2287.0,2287,2287,Gesellschaft,Suizid,,,Suizid
556,425,1,609,609.0,609.0,609,609,_Länder,Afrika,Mali,,Mali
557,268,1,112,112.0,112.0,112,112,Unglücksfälle und Verbrechen,Völkermord,,,Völkermord
558,404,1,1000,1000.0,1000.0,1000,1000,Sport,Fussball,Servette Genf,,Servette Genf
559,816,1,1049,1049.0,1049.0,1049,1049,_Textformen & feste Rubriken,Debatte,,,Debatte
560,400,1,528,528.0,528.0,528,528,Medien,Blick,,,Blick
561,390,1,820,820.0,820.0,820,820,_Personen,Claude Janiak,,,Claude Janiak
562,388,1,2318,2318.0,2318.0,2318,2318,_Personen,Isaac Reber,,,Isaac Reber
563,382,1,466,466.0,466.0,466,466,_Personen,Christian Levrat,,,Christian Levrat
564,372,1,1351,1351.0,1351.0,1351,1351,_Personen,Beat Jans,,,Beat Jans
565,294,1,72,72.0,72.0,72,72,_Länder,Asien,Burma,,Burma
566,295,1,588,588.0,588.0,588,588,_Länder,Europa,Norwegen,,Norwegen
567,338,1,751,751.0,751.0,751,751,Bildung,Fachhochschulen,,,Fachhochschulen
568,335,1,113,113.0,113.0,113,113,_Personen,Barack Obama,,,Barack Obama
569,333,1,1133,1133.0,1133.0,1133,1133,_Personen,Simonetta Sommaruga,,,Simonetta Sommaruga
570,325,1,159,159.0,159.0,159,159,Aargau,,,,Aargau
571,319,1,832,832.0,832.0,832,832,_Länder,Europa,Finnland,,Finnland
572,316,1,681,681.0,681.0,681,681,_Länder,Europa,Schweden,,Schweden
573,586,1,85,85.0,85.0,85,85,_Firmen,Apple,,,Apple
574,591,1,709,709.0,709.0,709,709,_Personen,Herzog & de Meuron,,,Herzog & de Meuron
575,216,1,145,145.0,145.0,145,145,_Länder,Asien,Japan,,Japan
