,article_id,published,type,Seite,Seitenaufrufe,Einzelne Seitenaufrufe,Durchschn Besuchszeit auf Seite,Einstiege,Absprungrate,% Ausstiege,Seitenwert,section
491,728214.0,2016-08-26,newswire,sport/728214,132.0,128.0,00:02:52,10.0,"40,00 %","42,42 %","0,00 CHF",sport
492,699085.0,2015-09-21,news,basel/699085,131.0,119.0,00:04:24,107.0,"77,57 %","74,81 %","0,00 CHF",basel
493,725718.0,2016-07-28,newswire,schweiz/725718,131.0,123.0,00:05:47,114.0,"92,11 %","87,02 %","0,00 CHF",schweiz
494,728007.0,2016-08-24,newswire,schweiz/728007,131.0,121.0,00:02:29,15.0,"86,67 %","38,17 %","0,00 CHF",schweiz
495,727576.0,2016-08-19,newswire,international/727576,130.0,127.0,00:03:10,12.0,"75,00 %","48,46 %","0,00 CHF",international
496,725971.0,2016-08-01,newswire,basel/725971,129.0,123.0,00:01:13,4.0,"50,00 %","18,60 %","0,00 CHF",basel
497,726382.0,2016-08-06,newswire,schweiz/726382,129.0,123.0,00:02:07,11.0,"63,64 %","41,09 %","0,00 CHF",schweiz
498,727259.0,2016-08-16,newswire,schweiz/727259,129.0,124.0,00:01:01,17.0,"88,24 %","35,66 %","0,00 CHF",schweiz
499,726324.0,2016-08-05,newswire,sport/726324,128.0,124.0,00:02:04,25.0,"100,00 %","50,78 %","0,00 CHF",sport
500,726585.0,2016-08-09,newswire,international/726585,128.0,117.0,00:02:18,9.0,"88,89 %","32,81 %","0,00 CHF",international
501,727979.0,2016-08-25,newswire,sport/727979,128.0,125.0,00:03:50,44.0,"90,91 %","64,06 %","0,00 CHF",sport
502,728629.0,2016-08-31,newswire,sport/728629,128.0,126.0,00:01:39,9.0,"77,78 %","39,84 %","0,00 CHF",sport
503,726614.0,2016-08-09,newswire,schweiz/726614,127.0,117.0,00:01:51,30.0,"86,67 %","51,18 %","0,00 CHF",schweiz
504,714396.0,2016-03-16,news,basel/714396,126.0,118.0,00:03:55,109.0,"80,73 %","77,78 %","0,00 CHF",basel
505,717637.0,2016-04-25,news,basel/717637,126.0,117.0,00:04:06,105.0,"85,71 %","77,78 %","0,00 CHF",basel
506,726219.0,2016-08-05,news,sport/726219,126.0,109.0,00:03:41,32.0,"78,12 %","53,17 %","0,00 CHF",sport
507,726863.0,2016-08-11,newswire,schweiz/726863,126.0,115.0,00:03:24,13.0,"84,62 %","38,89 %","0,00 CHF",schweiz
508,728066.0,2016-08-25,newswire,international/728066,126.0,120.0,00:01:30,46.0,"84,78 %","53,17 %","0,00 CHF",international
509,610294.0,2013-11-28,news,basel/610294,125.0,108.0,00:07:19,101.0,"83,17 %","82,40 %","0,00 CHF",basel
510,654210.0,2014-03-29,news,leben/654210,125.0,118.0,00:03:57,118.0,"94,07 %","92,80 %","0,00 CHF",leben
511,727295.0,2016-08-17,news,kultur/727295,125.0,106.0,00:03:14,28.0,"71,43 %","44,80 %","0,00 CHF",kultur
512,727217.0,2016-08-15,newswire,schweiz/727217,125.0,114.0,00:03:20,9.0,"44,44 %","33,60 %","0,00 CHF",schweiz
513,713127.0,2016-03-02,news,basel/713127,123.0,110.0,00:01:54,92.0,"69,57 %","66,67 %","0,00 CHF",basel
514,723564.0,2016-07-01,news,basel/723564,123.0,112.0,00:03:50,103.0,"87,38 %","82,11 %","0,00 CHF",basel
515,726776.0,2016-08-10,newswire,sport/726776,123.0,116.0,00:02:33,56.0,"85,71 %","60,16 %","0,00 CHF",sport
516,727165.0,2016-08-15,newswire,basel/727165,123.0,106.0,00:02:52,8.0,"62,50 %","31,71 %","0,00 CHF",basel
517,666665.0,2014-08-26,news,basel/666665,122.0,114.0,00:08:38,112.0,"90,18 %","88,52 %","0,00 CHF",basel
518,726359.0,2016-08-06,newswire,sport/726359,122.0,111.0,00:02:38,25.0,"88,00 %","48,36 %","0,00 CHF",sport
519,667330.0,2014-09-03,news,sport/667330,121.0,109.0,00:04:17,99.0,"79,80 %","74,38 %","0,00 CHF",sport
520,715515.0,2016-04-01,news,international/715515,121.0,91.0,00:00:15,90.0,"65,56 %","73,55 %","0,00 CHF",international
521,725073.0,2016-07-20,newswire,schweiz/725073,121.0,113.0,00:03:37,110.0,"86,36 %","85,95 %","0,00 CHF",schweiz
522,109153.0,2011-11-11,news,schweiz/109153,119.0,97.0,00:01:18,97.0,"81,44 %","81,51 %","0,00 CHF",schweiz
523,725867.0,2016-07-30,newswire,schweiz/725867,119.0,111.0,00:03:17,16.0,"75,00 %","45,38 %","0,00 CHF",schweiz
524,726698.0,2016-08-10,news,international/726698,119.0,110.0,00:02:46,6.0,"66,67 %","39,50 %","0,00 CHF",international
525,673598.0,2014-11-18,news,sport/673598,118.0,112.0,00:04:10,109.0,"91,74 %","91,53 %","0,00 CHF",sport
526,633625.0,2014-01-30,news,kultur/633625,117.0,116.0,00:01:18,116.0,"99,14 %","99,15 %","0,00 CHF",kultur
527,655165.0,2014-04-08,news,sport/655165,117.0,108.0,00:01:44,108.0,"92,59 %","92,31 %","0,00 CHF",sport
528,666835.0,2014-08-29,news,basel/666835,117.0,113.0,00:04:56,102.0,"92,16 %","91,45 %","0,00 CHF",basel
529,725508.0,2016-07-28,news,sport/725508,117.0,110.0,00:03:51,76.0,"85,53 %","74,36 %","0,00 CHF",sport
530,433690.0,2012-06-29,news,basel/433690,116.0,84.0,00:01:29,74.0,"64,86 %","60,34 %","0,00 CHF",basel
531,673687.0,2014-11-20,news,basel/673687,116.0,110.0,00:04:04,101.0,"92,08 %","87,93 %","0,00 CHF",basel
532,678694.0,2015-01-26,news,basel/678694,116.0,100.0,00:03:30,96.0,"76,04 %","74,14 %","0,00 CHF",basel
533,725219.0,2016-07-26,news,kultur/725219,116.0,99.0,00:03:01,35.0,"80,00 %","53,45 %","0,00 CHF",kultur
534,726527.0,2016-08-08,newswire,schweiz/726527,116.0,115.0,00:02:08,14.0,"85,71 %","49,14 %","0,00 CHF",schweiz
535,725129.0,2016-07-20,news,basel/725129,115.0,104.0,00:03:15,98.0,"89,80 %","87,83 %","0,00 CHF",basel
536,678538.0,2015-01-22,news,basel/678538,114.0,110.0,00:04:29,110.0,"93,64 %","93,86 %","0,00 CHF",basel
537,726234.0,2016-08-04,newswire,international/726234,114.0,104.0,00:02:25,2.0,"100,00 %","37,72 %","0,00 CHF",international
538,721953.0,2016-06-14,news,basel/721953,113.0,100.0,00:03:05,97.0,"84,54 %","82,30 %","0,00 CHF",basel
539,726433.0,2016-08-07,newswire,schweiz/726433,113.0,103.0,00:01:59,10.0,"70,00 %","32,74 %","0,00 CHF",schweiz
540,727388.0,2016-08-17,newswire,schweiz/727388,113.0,100.0,00:02:08,9.0,"66,67 %","34,51 %","0,00 CHF",schweiz
541,727865.0,2016-08-22,newswire,international/727865,112.0,102.0,00:03:10,7.0,"85,71 %","43,75 %","0,00 CHF",international
542,449437.0,2012-08-17,news,basel/449437,111.0,104.0,00:06:07,103.0,"89,32 %","89,19 %","0,00 CHF",basel
543,667105.0,2014-08-30,news,basel/667105,111.0,104.0,00:04:46,101.0,"88,12 %","87,39 %","0,00 CHF",basel
544,676366.0,2014-12-26,news,leben/676366,111.0,97.0,00:03:12,28.0,"78,57 %","62,16 %","0,00 CHF",leben
545,697439.0,2015-09-01,news,basel/697439,111.0,100.0,00:04:07,84.0,"86,90 %","82,88 %","0,00 CHF",basel
546,728333.0,2016-08-28,newswire,basel/728333,111.0,106.0,00:02:10,0.0,"0,00 %","16,22 %","0,00 CHF",basel
547,725305.0,2016-07-24,news,basel/725305,110.0,98.0,00:02:34,84.0,"82,14 %","74,55 %","0,00 CHF",basel
548,725842.0,2016-07-30,news,sport/725842,110.0,102.0,00:03:52,55.0,"90,91 %","66,36 %","0,00 CHF",sport
549,705940.0,2015-12-10,news,international/705940,109.0,89.0,00:04:44,79.0,"79,75 %","70,64 %","0,00 CHF",international
550,713992.0,2016-03-14,news,international/713992,109.0,103.0,00:02:14,94.0,"94,68 %","93,58 %","0,00 CHF",international
551,713839.0,2016-03-12,news,leben/713839,109.0,104.0,00:09:06,104.0,"96,15 %","95,41 %","0,00 CHF",leben
552,727041.0,2016-08-13,newswire,kultur/727041,109.0,100.0,00:02:17,20.0,"85,00 %","46,79 %","0,00 CHF",kultur
553,566248.0,2013-08-08,news,kultur/566248,108.0,102.0,00:01:28,93.0,"81,72 %","82,41 %","0,00 CHF",kultur
554,706599.0,2015-12-16,news,basel/706599,108.0,104.0,00:04:58,99.0,"86,87 %","84,26 %","0,00 CHF",basel
555,717589.0,2016-04-25,news,kultur/717589,108.0,97.0,00:03:44,70.0,"85,71 %","69,44 %","0,00 CHF",kultur
556,719017.0,2016-05-11,news,basel/719017,108.0,94.0,00:04:41,88.0,"88,64 %","81,48 %","0,00 CHF",basel
557,726983.0,2016-08-12,newswire,basel/726983,108.0,104.0,00:00:53,3.0,"66,67 %","18,52 %","0,00 CHF",basel
558,727677.0,2016-08-20,news,sport/727677,108.0,103.0,00:02:51,29.0,"82,76 %","53,70 %","0,00 CHF",sport
559,666542.0,2014-08-23,news,basel/666542,107.0,100.0,00:02:20,86.0,"77,91 %","72,90 %","0,00 CHF",basel
560,726623.0,2016-08-09,newswire,schweiz/726623,106.0,101.0,00:03:10,9.0,"77,78 %","31,13 %","0,00 CHF",schweiz
561,727181.0,2016-08-15,newswire,schweiz/727181,106.0,103.0,00:03:12,65.0,"83,08 %","61,32 %","0,00 CHF",schweiz
562,727946.0,2016-08-23,newswire,basel/727946,106.0,102.0,00:00:52,1.0,"100,00 %","25,47 %","0,00 CHF",basel
563,663789.0,2014-07-15,news,schweiz/663789,105.0,94.0,00:02:24,94.0,"89,36 %","88,57 %","0,00 CHF",schweiz
564,726738.0,2016-08-14,news,leben/726738,105.0,94.0,00:05:06,7.0,"42,86 %","40,00 %","0,00 CHF",leben
565,728512.0,2016-08-30,news,sport/728512,105.0,97.0,00:02:16,16.0,"62,50 %","51,43 %","0,00 CHF",sport
566,430324.0,2012-06-14,news,basel/430324,104.0,101.0,00:04:55,98.0,"89,80 %","90,38 %","0,00 CHF",basel
567,727693.0,2016-08-20,newswire,sport/727693,104.0,97.0,00:02:09,18.0,"72,22 %","36,54 %","0,00 CHF",sport
568,727075.0,2016-08-14,newswire,schweiz/727075,103.0,94.0,00:03:41,23.0,"86,96 %","45,63 %","0,00 CHF",schweiz
569,727213.0,2016-08-15,newswire,international/727213,103.0,98.0,00:01:46,5.0,"40,00 %","31,07 %","0,00 CHF",international
570,689104.0,2015-06-03,news,kultur/689104,102.0,95.0,00:05:55,92.0,"85,87 %","84,31 %","0,00 CHF",kultur
571,683668.0,2015-03-22,news,schweiz/683668,101.0,97.0,00:02:20,96.0,"95,83 %","96,04 %","0,00 CHF",schweiz
572,689767.0,2015-06-05,news,basel/689767,101.0,93.0,00:02:45,73.0,"71,23 %","73,27 %","0,00 CHF",basel
573,703586.0,2015-11-17,news,basel/703586,101.0,98.0,00:08:23,97.0,"90,72 %","91,09 %","0,00 CHF",basel
574,724009.0,2016-07-06,news,basel/724009,101.0,91.0,00:03:26,45.0,"71,11 %","56,44 %","0,00 CHF",basel
575,727507.0,2016-08-18,newswire,basel/727507,101.0,88.0,00:03:16,22.0,"63,64 %","44,55 %","0,00 CHF",basel
576,717914.0,2016-04-29,news,kultur/717914,100.0,95.0,00:03:02,89.0,"92,13 %","92,00 %","0,00 CHF",kultur
577,724103.0,2016-07-08,news,kultur/724103,99.0,92.0,00:04:27,45.0,"88,89 %","69,70 %","0,00 CHF",kultur
578,623964.0,2014-01-09,news,sport/623964,98.0,89.0,00:01:38,50.0,"70,00 %","67,35 %","0,00 CHF",sport
579,657087.0,2014-05-15,news,sport/657087,98.0,95.0,00:02:54,61.0,"88,52 %","79,59 %","0,00 CHF",sport
580,670713.0,2014-10-16,news,basel/670713,98.0,90.0,00:07:21,88.0,"87,50 %","87,76 %","0,00 CHF",basel
581,723253.0,2016-06-27,news,basel/723253,98.0,90.0,00:03:02,14.0,"64,29 %","44,90 %","0,00 CHF",basel
582,727275.0,2016-08-16,newswire,schweiz/727275,98.0,86.0,00:01:40,12.0,"83,33 %","36,73 %","0,00 CHF",schweiz
583,728278.0,2016-08-27,newswire,basel/728278,98.0,91.0,00:01:16,2.0,"100,00 %","16,33 %","0,00 CHF",basel
584,677550.0,2015-01-10,news,basel/677550,97.0,88.0,00:05:55,78.0,"80,77 %","79,38 %","0,00 CHF",basel
585,725693.0,2016-07-30,news,international/725693,97.0,78.0,00:03:47,36.0,"77,78 %","55,67 %","0,00 CHF",international
586,726935.0,2016-08-12,newswire,basel/726935,97.0,95.0,00:01:37,1.0,"0,00 %","23,71 %","0,00 CHF",basel
587,564322.0,2013-07-31,news,basel/564322,96.0,80.0,00:07:35,73.0,"75,34 %","73,96 %","0,00 CHF",basel
588,627601.0,2014-01-16,news,basel/627601,96.0,88.0,00:06:17,87.0,"89,66 %","90,62 %","0,00 CHF",basel
589,726714.0,2016-08-10,newswire,schweiz/726714,96.0,92.0,00:03:20,15.0,"86,67 %","40,62 %","0,00 CHF",schweiz
590,570018.0,2013-08-22,news,basel/570018,95.0,84.0,00:01:46,29.0,"86,21 %","42,11 %","0,00 CHF",basel
591,677857.0,2015-01-14,news,basel/677857,95.0,89.0,00:10:56,89.0,"93,26 %","93,68 %","0,00 CHF",basel
592,680466.0,2015-02-12,news,basel/680466,95.0,80.0,00:03:37,70.0,"80,00 %","71,58 %","0,00 CHF",basel
593,719726.0,2016-05-19,news,basel/719726,95.0,81.0,00:02:53,71.0,"77,46 %","71,58 %","0,00 CHF",basel
594,724763.0,2016-07-18,news,basel/724763,95.0,81.0,00:04:24,44.0,"79,55 %","51,58 %","0,00 CHF",basel
595,726371.0,2016-08-06,newswire,basel/726371,95.0,92.0,00:00:50,2.0,"50,00 %","24,21 %","0,00 CHF",basel
596,726872.0,2016-08-12,newswire,sport/726872,95.0,92.0,00:02:43,24.0,"87,50 %","47,37 %","0,00 CHF",sport
597,727774.0,2016-08-21,newswire,sport/727774,95.0,91.0,00:01:31,15.0,"93,33 %","49,47 %","0,00 CHF",sport
598,725744.0,2016-07-29,news,international/725744,94.0,87.0,00:01:46,59.0,"86,44 %","69,15 %","0,00 CHF",international
599,726644.0,2016-08-09,newswire,sport/726644,94.0,84.0,00:01:42,12.0,"91,67 %","41,49 %","0,00 CHF",sport
600,728379.0,2016-08-29,newswire,kultur/728379,94.0,86.0,00:04:37,22.0,"81,82 %","51,06 %","0,00 CHF",kultur
601,276601.0,2012-01-13,news,schweiz/276601,93.0,83.0,00:08:52,83.0,"90,36 %","89,25 %","0,00 CHF",schweiz
602,725595.0,2016-07-31,news,schweiz/725595,93.0,83.0,00:02:36,11.0,"72,73 %","31,18 %","0,00 CHF",schweiz
603,726192.0,2016-08-04,newswire,basel/726192,93.0,90.0,00:00:58,2.0,"50,00 %","27,96 %","0,00 CHF",basel
604,728345.0,2016-08-28,newswire,basel/728345,93.0,89.0,00:01:09,1.0,"0,00 %","20,43 %","0,00 CHF",basel
605,668105.0,2014-09-14,news,leben/668105,92.0,90.0,00:03:30,90.0,"94,44 %","94,57 %","0,00 CHF",leben
606,688489.0,2015-05-21,news,schweiz/688489,92.0,83.0,00:01:05,82.0,"86,59 %","88,04 %","0,00 CHF",schweiz
607,692752.0,2015-07-09,news,leben/692752,92.0,73.0,00:03:18,73.0,"80,82 %","79,35 %","0,00 CHF",leben
608,682319.0,2015-12-02,news,basel/682319,92.0,80.0,00:06:44,79.0,"88,61 %","84,78 %","0,00 CHF",basel
609,721955.0,2016-06-21,news,sport/721955,92.0,76.0,00:03:51,68.0,"82,35 %","79,35 %","0,00 CHF",sport
610,722601.0,2016-06-20,news,basel/722601,92.0,87.0,00:04:28,84.0,"95,24 %","90,22 %","0,00 CHF",basel
611,660725.0,2014-06-10,news,kultur/660725,91.0,75.0,00:03:36,71.0,"81,69 %","76,92 %","0,00 CHF",kultur
612,668044.0,2014-09-23,news,leben/668044,91.0,89.0,00:07:55,89.0,"97,75 %","97,80 %","0,00 CHF",leben
613,671772.0,2014-10-30,news,international/671772,91.0,88.0,00:02:49,88.0,"96,59 %","96,70 %","0,00 CHF",international
614,692973.0,2015-07-22,news,kultur/692973,91.0,81.0,00:06:33,76.0,"88,16 %","86,81 %","0,00 CHF",kultur
615,703439.0,2015-11-11,news,basel/703439,91.0,83.0,00:03:27,10.0,"70,00 %","46,15 %","0,00 CHF",basel
616,725997.0,2016-08-02,newswire,international/725997,91.0,89.0,00:01:18,12.0,"100,00 %","38,46 %","0,00 CHF",international
617,728431.0,2016-08-29,newswire,international/728431,91.0,87.0,00:01:36,6.0,"66,67 %","39,56 %","0,00 CHF",international
618,170724.0,2011-12-21,newswire,schweiz/170724,90.0,88.0,00:00:47,87.0,"97,70 %","96,67 %","0,00 CHF",schweiz
619,514817.0,2013-02-24,news,basel/514817,90.0,75.0,00:03:45,74.0,"81,08 %","82,22 %","0,00 CHF",basel
620,571615.0,2013-08-22,news,basel/571615,90.0,81.0,00:01:03,28.0,"85,71 %","42,22 %","0,00 CHF",basel
621,705151.0,2015-12-01,news,basel/705151,90.0,79.0,00:03:17,10.0,"60,00 %","46,67 %","0,00 CHF",basel
622,726370.0,2016-08-06,newswire,international/726370,90.0,90.0,00:01:55,12.0,"91,67 %","54,44 %","0,00 CHF",international
623,728204.0,2016-08-26,newswire,basel/728204,90.0,82.0,00:01:32,2.0,"50,00 %","20,00 %","0,00 CHF",basel
624,727800.0,2016-08-22,newswire,sport/727800,90.0,81.0,00:01:31,9.0,"55,56 %","35,56 %","0,00 CHF",sport
625,685969.0,2015-04-23,news,leben/685969,89.0,78.0,00:02:01,77.0,"79,22 %","79,78 %","0,00 CHF",leben
626,698568.0,2015-09-19,news,international/698568,89.0,82.0,00:07:13,82.0,"90,24 %","88,76 %","0,00 CHF",international
627,713567.0,2016-03-12,news,sport/713567,89.0,84.0,00:01:56,81.0,"93,83 %","92,13 %","0,00 CHF",sport
628,721792.0,2016-06-12,news,kultur/721792,89.0,77.0,00:04:00,72.0,"75,00 %","77,53 %","0,00 CHF",kultur
629,724826.0,2016-07-16,news,international/724826,89.0,84.0,00:01:17,77.0,"93,51 %","87,64 %","0,00 CHF",international
630,727943.0,2016-08-23,newswire,basel/727943,89.0,82.0,00:01:12,16.0,"75,00 %","40,45 %","0,00 CHF",basel
631,699494.0,2015-09-27,news,basel/699494,88.0,73.0,00:03:02,71.0,"87,32 %","78,41 %","0,00 CHF",basel
632,713680.0,2016-08-31,news,kultur/713680,88.0,80.0,00:02:36,27.0,"81,48 %","62,50 %","0,00 CHF",kultur
633,725440.0,2016-07-25,news,basel/725440,88.0,74.0,00:01:57,45.0,"62,22 %","48,86 %","0,00 CHF",basel
634,726635.0,2016-08-09,newswire,sport/726635,88.0,82.0,00:02:11,7.0,"85,71 %","37,50 %","0,00 CHF",sport
635,728649.0,2016-08-31,newswire,basel/728649,88.0,87.0,00:01:02,2.0,"0,00 %","14,77 %","0,00 CHF",basel
636,728472.0,2016-08-30,newswire,schweiz/728472,88.0,83.0,00:03:36,7.0,"85,71 %","47,73 %","0,00 CHF",schweiz
637,469404.0,2012-10-12,news,basel/469404,87.0,79.0,00:03:56,76.0,"84,21 %","85,06 %","0,00 CHF",basel
638,719126.0,2016-05-24,news,kultur/719126,87.0,79.0,00:02:54,79.0,"89,87 %","88,51 %","0,00 CHF",kultur
639,674814.0,2014-12-07,news,schweiz/674814,86.0,82.0,00:01:55,81.0,"92,59 %","93,02 %","0,00 CHF",schweiz
640,725707.0,2016-07-31,news,basel/725707,86.0,78.0,00:02:48,19.0,"73,68 %","52,33 %","0,00 CHF",basel
641,727911.0,2016-08-23,newswire,schweiz/727911,86.0,71.0,00:02:41,19.0,"73,68 %","37,21 %","0,00 CHF",schweiz
642,516730.0,2013-02-01,news,basel/516730,85.0,83.0,00:01:25,80.0,"95,00 %","95,29 %","0,00 CHF",basel
643,720600.0,2016-06-07,news,basel/720600,85.0,76.0,00:04:21,73.0,"89,04 %","85,88 %","0,00 CHF",basel
644,727391.0,2016-08-17,newswire,basel/727391,85.0,73.0,00:02:54,23.0,"73,91 %","50,59 %","0,00 CHF",basel
645,667577.0,2014-09-09,news,basel/667577,84.0,77.0,00:03:44,76.0,"94,74 %","91,67 %","0,00 CHF",basel
646,686818.0,2015-04-30,news,kultur/686818,84.0,73.0,00:03:42,72.0,"88,89 %","86,90 %","0,00 CHF",kultur
647,724620.0,2016-07-17,news,kultur/724620,84.0,78.0,00:02:17,44.0,"84,09 %","63,10 %","0,00 CHF",kultur
648,727123.0,2016-08-14,newswire,sport/727123,84.0,81.0,00:01:41,15.0,"86,67 %","42,86 %","0,00 CHF",sport
649,386834.0,2012-02-09,news,kultur/386834,83.0,81.0,00:06:03,80.0,"95,00 %","93,98 %","0,00 CHF",kultur
650,551042.0,2013-06-15,news,leben/551042,83.0,77.0,00:01:01,76.0,"93,42 %","92,77 %","0,00 CHF",leben
651,568348.0,2013-08-12,news,basel/568348,83.0,77.0,00:01:24,75.0,"85,33 %","86,75 %","0,00 CHF",basel
652,704524.0,2015-11-24,news,kultur/704524,83.0,76.0,00:04:54,74.0,"89,19 %","87,95 %","0,00 CHF",kultur
653,713957.0,2016-03-14,news,basel/713957,83.0,66.0,00:05:49,45.0,"84,44 %","68,67 %","0,00 CHF",basel
654,724403.0,2016-07-11,news,kultur/724403,83.0,75.0,00:03:20,30.0,"80,00 %","55,42 %","0,00 CHF",kultur
655,725967.0,2016-08-01,newswire,basel/725967,83.0,80.0,00:00:44,3.0,"66,67 %","20,48 %","0,00 CHF",basel
656,728534.0,2016-08-30,newswire,basel/728534,83.0,78.0,00:01:25,3.0,"100,00 %","21,69 %","0,00 CHF",basel
657,389333.0,2012-02-17,news,basel/389333,82.0,75.0,00:01:50,75.0,"90,67 %","90,24 %","0,00 CHF",basel
658,422263.0,2012-05-10,news,basel/422263,82.0,66.0,00:02:28,64.0,"84,38 %","78,05 %","0,00 CHF",basel
659,676136.0,2014-12-30,news,schweiz/676136,82.0,69.0,00:06:25,68.0,"77,94 %","79,27 %","0,00 CHF",schweiz
660,717869.0,2016-05-09,news,kultur/717869,82.0,72.0,00:01:09,72.0,"86,11 %","85,37 %","0,00 CHF",kultur
661,724703.0,2016-07-28,news,leben/724703,82.0,72.0,00:02:45,13.0,"46,15 %","36,59 %","0,00 CHF",leben
662,728412.0,2016-08-29,newswire,sport/728412,82.0,82.0,00:01:44,2.0,"0,00 %","37,80 %","0,00 CHF",sport
663,697074.0,2015-08-27,news,basel/697074,81.0,74.0,00:01:43,69.0,"89,86 %","87,65 %","0,00 CHF",basel
664,723653.0,2016-07-01,newswire,schweiz/723653,81.0,79.0,00:00:42,78.0,"97,44 %","97,53 %","0,00 CHF",schweiz
665,725597.0,2016-07-28,news,kultur/725597,81.0,61.0,00:03:30,49.0,"75,51 %","70,37 %","0,00 CHF",kultur
666,726373.0,2016-08-06,newswire,basel/726373,81.0,79.0,00:01:04,2.0,"50,00 %","16,05 %","0,00 CHF",basel
667,726004.0,2016-08-02,newswire,schweiz/726004,81.0,81.0,00:01:41,19.0,"89,47 %","53,09 %","0,00 CHF",schweiz
668,726503.0,2016-08-08,newswire,basel/726503,81.0,81.0,00:00:47,4.0,"0,00 %","20,99 %","0,00 CHF",basel
669,727569.0,2016-08-19,newswire,sport/727569,81.0,75.0,00:02:29,2.0,"100,00 %","28,40 %","0,00 CHF",sport
670,671278.0,2014-10-24,news,basel/671278,80.0,75.0,00:04:47,73.0,"93,15 %","91,25 %","0,00 CHF",basel
671,723531.0,2016-06-30,news,kultur/723531,80.0,74.0,00:04:37,61.0,"86,89 %","82,50 %","0,00 CHF",kultur
672,608374.0,2013-11-28,blog,kultur/608374,79.0,75.0,00:02:33,72.0,"91,67 %","91,14 %","0,00 CHF",kultur
673,665359.0,2014-08-12,news,leben/665359,79.0,78.0,00:00:09,78.0,"98,72 %","98,73 %","0,00 CHF",leben
674,681588.0,2015-03-01,news,kultur/681588,79.0,75.0,00:01:53,75.0,"92,00 %","91,14 %","0,00 CHF",kultur
675,698134.0,2015-09-10,news,basel/698134,79.0,75.0,00:04:48,16.0,"68,75 %","49,37 %","0,00 CHF",basel
676,721934.0,2016-06-14,news,international/721934,79.0,65.0,00:03:14,32.0,"62,50 %","50,63 %","0,00 CHF",international
677,158288.0,2011-12-22,news,international/158288,78.0,59.0,00:01:19,59.0,"77,97 %","74,36 %","0,00 CHF",international
678,444533.0,2012-08-01,news,basel/444533,78.0,73.0,00:01:12,73.0,"91,78 %","91,03 %","0,00 CHF",basel
679,660421.0,2014-06-05,news,international/660421,78.0,70.0,00:04:13,7.0,"85,71 %","78,21 %","0,00 CHF",international
680,701502.0,2015-10-20,news,basel/701502,78.0,63.0,00:02:42,61.0,"80,33 %","78,21 %","0,00 CHF",basel
681,712932.0,2016-03-01,news,basel/712932,78.0,72.0,00:04:23,69.0,"85,51 %","84,62 %","0,00 CHF",basel
682,725609.0,2016-07-29,news,kultur/725609,78.0,71.0,00:02:48,46.0,"76,09 %","66,67 %","0,00 CHF",kultur
683,680796.0,2015-02-16,news,international/680796,77.0,69.0,00:05:13,69.0,"89,86 %","89,61 %","0,00 CHF",international
684,688591.0,2015-05-27,news,basel/688591,77.0,70.0,00:02:28,66.0,"87,88 %","85,71 %","0,00 CHF",basel
685,701878.0,2015-10-26,news,basel/701878,77.0,64.0,00:03:31,64.0,"89,06 %","80,52 %","0,00 CHF",basel
686,702509.0,2015-11-03,news,basel/702509,77.0,76.0,00:07:31,70.0,"95,71 %","94,81 %","0,00 CHF",basel
687,719081.0,2016-05-17,news,basel/719081,77.0,65.0,00:03:08,61.0,"85,25 %","81,82 %","0,00 CHF",basel
688,722651.0,2016-06-21,news,basel/722651,77.0,71.0,00:04:17,67.0,"85,07 %","84,42 %","0,00 CHF",basel
689,726156.0,2016-08-03,newswire,schweiz/726156,77.0,75.0,00:02:51,7.0,"71,43 %","33,77 %","0,00 CHF",schweiz
690,724005.0,2016-07-07,news,kultur/724005,76.0,66.0,00:04:20,61.0,"85,25 %","80,26 %","0,00 CHF",kultur
691,725795.0,2016-07-29,newswire,kultur/725795,76.0,65.0,00:03:34,40.0,"72,50 %","61,84 %","0,00 CHF",kultur
692,726666.0,2016-08-09,newswire,sport/726666,76.0,73.0,00:01:50,21.0,"80,95 %","53,95 %","0,00 CHF",sport
693,727928.0,2016-08-25,news,schweiz/727928,76.0,70.0,00:02:04,7.0,"71,43 %","47,37 %","0,00 CHF",schweiz
694,463487.0,2012-09-28,news,basel/463487,75.0,71.0,00:03:03,71.0,"92,96 %","93,33 %","0,00 CHF",basel
695,556735.0,2013-07-03,news,basel/556735,75.0,63.0,00:02:00,11.0,"72,73 %","38,67 %","0,00 CHF",basel
696,563018.0,2013-07-24,newswire,sport/563018,75.0,65.0,00:00:23,63.0,"84,13 %","86,67 %","0,00 CHF",sport
697,675618.0,2014-12-12,news,basel/675618,75.0,70.0,00:02:17,62.0,"77,42 %","73,33 %","0,00 CHF",basel
698,680214.0,2015-02-10,news,basel/680214,75.0,68.0,00:02:35,68.0,"89,71 %","88,00 %","0,00 CHF",basel
699,692306.0,2015-07-01,news,kultur/692306,75.0,68.0,00:03:18,36.0,"72,22 %","65,33 %","0,00 CHF",kultur
700,713688.0,2016-03-09,news,kultur/713688,75.0,69.0,00:09:05,69.0,"88,41 %","88,00 %","0,00 CHF",kultur
701,725606.0,2016-07-28,news,basel/725606,75.0,69.0,00:02:31,20.0,"70,00 %","40,00 %","0,00 CHF",basel
702,726847.0,2016-08-11,newswire,basel/726847,75.0,71.0,00:02:00,3.0,"33,33 %","32,00 %","0,00 CHF",basel
