Seite,Seitenaufrufe,Einzelne Seitenaufrufe,Durchschn Besuchszeit auf Seite,Einstiege,Absprungrate,% Ausstiege,Seitenwert
/de/2016_32/sport/726031,2673,2527,00:06:03,1404,"87,89 %","70,71 %","0,00 CHF"
/de/2016_34/kultur/727260,2657,2484,00:06:29,2196,"91,26 %","84,68 %","0,00 CHF"
/de/2016_34/sport/727269,2656,2473,00:03:29,1780,"88,76 %","77,07 %","0,00 CHF"
/de/2016_32/schweiz/,2652,2032,00:00:57,105,"45,71 %","18,74 %","0,00 CHF"
/de/2015_12/basel/683236,2647,2433,00:05:08,2431,"92,88 %","91,31 %","0,00 CHF"
/de/2016_35/basel/728211,2645,2494,00:02:54,1582,"89,25 %","66,99 %","0,00 CHF"
/de/blogs/leibspeise/726331,2615,2391,00:02:29,1833,"86,52 %","75,11 %","0,00 CHF"
/de/2016_33/sport/726731,2561,2421,00:04:31,1736,"91,65 %","79,27 %","0,00 CHF"
/de/2016_33/sport/726932,2557,2370,00:04:46,1707,"90,74 %","79,19 %","0,00 CHF"
/de/2016_35/kultur/727993,2546,2400,00:04:24,2114,"91,30 %","85,70 %","0,00 CHF"
/wetter,2543,2298,00:02:59,370,"54,32 %","57,57 %","0,00 CHF"
/de/2016_32/sport/726335,2487,2376,00:04:11,1438,"89,36 %","72,90 %","0,00 CHF"
/de/2016_33/basel/726523,2439,2167,00:03:32,1451,"67,82 %","57,28 %","0,00 CHF"
/de/2016_34/basel/727310,2416,2256,00:02:54,1463,"90,43 %","68,83 %","0,00 CHF"
/de/2016_35/sport/728084,2407,1981,00:03:56,434,"79,03 %","54,80 %","0,00 CHF"
/de/2013_51/kultur/,2366,23,00:10:50,23,"0,00 %","0,97 %","0,00 CHF"
/de/2016_34/kultur/727597,2339,2126,00:03:17,1393,"81,12 %","67,46 %","0,00 CHF"
/de/2016_33/sport/726650,2336,2214,00:04:17,657,"86,15 %","55,91 %","0,00 CHF"
/de/2016_32/international/,2330,1650,00:01:05,98,"31,63 %","19,61 %","0,00 CHF"
/de/2016_35/leben/727900,2313,2181,00:03:09,1899,"87,78 %","80,24 %","0,00 CHF"
/de/blogs/bildstoff/725956,2310,2198,00:03:10,1557,"90,30 %","75,41 %","0,00 CHF"
/de/2016_34/basel/727406,2308,2095,00:03:18,1243,"82,30 %","62,56 %","0,00 CHF"
/de/2016_35/schweiz/727925,2290,2098,00:03:54,1679,"87,79 %","75,68 %","0,00 CHF"
/de/2016_32/sport/726314,2263,2118,00:03:21,748,"83,29 %","61,73 %","0,00 CHF"
/de/2016_32/basel/726018,2242,2070,00:02:57,1559,"86,72 %","72,52 %","0,00 CHF"
/de/2016_33/international/,2242,1613,00:01:23,83,"26,51 %","21,94 %","0,00 CHF"
/de/2016_34/sport/727679,2240,1904,00:04:28,688,"83,72 %","58,88 %","0,00 CHF"
/de/2016_33/sport/727027,2206,1674,00:05:13,338,"71,60 %","49,09 %","0,00 CHF"
/de/blogs/leibspeise/727318,2198,2017,00:02:34,1818,"86,03 %","80,53 %","0,00 CHF"
/de/2016_33/sport/726639,2189,1891,00:04:55,512,"80,27 %","58,89 %","0,00 CHF"
/de/2016_33/basel/726700,2179,2031,00:04:40,811,"80,89 %","54,70 %","0,00 CHF"
/de/2016_35/international/,2173,1612,00:01:26,96,"37,50 %","23,61 %","0,00 CHF"
/de/2016_35/basel/728227,2167,2031,00:02:37,742,"77,36 %","48,13 %","0,00 CHF"
/de/2016_35/kultur/,2163,1636,00:01:01,78,"33,33 %","21,27 %","0,00 CHF"
/de/2016_34/kultur/,2136,1677,00:01:03,78,"29,49 %","22,61 %","0,00 CHF"
/de/2016_34/kultur/727749,2135,1992,00:02:55,1169,"81,27 %","64,54 %","0,00 CHF"
/de/2016_33/kultur/,2097,1668,00:00:58,72,"30,56 %","25,99 %","0,00 CHF"
/de/2014_29/dialog/,2088,255,00:05:00,247,"17,81 %","10,15 %","0,00 CHF"
/de/2016_33/sport/726988,2085,1930,00:04:24,1591,"88,87 %","81,34 %","0,00 CHF"
/de/2014_31/basel/665288,2084,1770,00:05:18,1667,"82,48 %","79,94 %","0,00 CHF"
/de/2016_34/international/,2078,1598,00:01:23,105,"38,10 %","25,46 %","0,00 CHF"
/de/2016_35/leben/727873,2077,1940,00:03:33,1709,"89,94 %","82,47 %","0,00 CHF"
/de/2016_35/sport/728320,2075,1833,00:04:29,238,"75,21 %","50,31 %","0,00 CHF"
/de/2016_35/basel/728031,2054,1909,00:02:32,486,"69,14 %","43,38 %","0,00 CHF"
/de/2016_32/sport/726343,2048,1907,00:04:25,508,"85,04 %","55,66 %","0,00 CHF"
/de/2016_34/sport/727760,2047,1940,00:05:20,1679,"91,66 %","84,17 %","0,00 CHF"
/de/2016_33/sport/726593,2025,1875,00:04:21,564,"82,27 %","64,74 %","0,00 CHF"
/de/2016_34/sport/727205,1992,1903,00:04:19,1371,"94,38 %","82,93 %","0,00 CHF"
/de/2016_34/sport/727604,1986,1836,00:05:16,640,"82,50 %","66,06 %","0,00 CHF"
/de/2016_35/sport/727944,1985,1894,00:02:31,1006,"91,05 %","70,38 %","0,00 CHF"
/de/2016_36/international/728386,1983,1814,00:04:32,1025,"83,61 %","65,20 %","0,00 CHF"
/de/2016_31/basel/725802,1981,1813,00:03:27,979,"86,52 %","61,18 %","0,00 CHF"
/de/2016_35/basel/727840,1951,1814,00:04:05,1411,"89,09 %","77,24 %","0,00 CHF"
/de/2016_32/sport/726162,1939,1828,00:02:59,1321,"89,40 %","76,12 %","0,00 CHF"
/de/2016_34/sport/727681,1934,1849,00:04:09,682,"86,22 %","62,41 %","0,00 CHF"
/de/2015_02/basel/677635,1930,1562,00:03:59,1494,"78,11 %","74,20 %","0,00 CHF"
/de/pages/teaser/727854,1922,1721,00:04:55,556,"73,02 %","48,65 %","0,00 CHF"
/de/2016_33/sport/726924,1896,1763,00:03:45,461,"74,84 %","55,38 %","0,00 CHF"
/de/2016_33/basel/726638,1893,1656,00:03:50,407,"64,37 %","41,42 %","0,00 CHF"
/de/2016_34/basel/727267,1881,1726,00:03:20,731,"73,32 %","52,53 %","0,00 CHF"
/de/2016_35/basel/728250,1849,1667,00:03:16,639,"84,04 %","53,27 %","0,00 CHF"
/de/2016_32/kultur/,1843,1466,00:01:11,52,"42,31 %","27,40 %","0,00 CHF"
/de/2016_35/sport/728146,1838,1747,00:04:04,1118,"87,66 %","69,97 %","0,00 CHF"
/de/2016_32/basel/726041,1762,1370,00:04:15,587,"78,53 %","47,62 %","0,00 CHF"
/de/blogs/,1737,1351,00:00:37,183,"34,97 %","31,55 %","0,00 CHF"
/de/2016_33/basel/726664,1706,1568,00:04:26,906,"83,77 %","65,12 %","0,00 CHF"
/de/2016_35/sport/728187,1694,1596,00:04:32,520,"83,27 %","63,34 %","0,00 CHF"
/de/2016_35/kultur/728222,1685,1601,00:02:54,1227,"89,49 %","77,03 %","0,00 CHF"
/de/2016_34/international/727305,1668,1586,00:03:13,1234,"90,36 %","79,74 %","0,00 CHF"
/de/2016_34/basel/727303,1648,1513,00:04:27,684,"79,24 %","59,41 %","0,00 CHF"
/de/2016_33/basel/726645,1646,1527,00:03:07,735,"74,83 %","57,59 %","0,00 CHF"
/de/2016_36/schweiz/,1621,1167,00:01:08,44,"34,09 %","17,46 %","0,00 CHF"
/de/2016_34/basel/727386,1613,1520,00:02:19,704,"87,93 %","58,03 %","0,00 CHF"
/de/2016_32/basel/726069,1598,1425,00:04:05,869,"84,93 %","66,15 %","0,00 CHF"
/de/2016_35/schweiz/727835,1597,1437,00:04:57,663,"82,05 %","61,87 %","0,00 CHF"
/de/2016_35/leben/728212,1569,1432,00:02:53,692,"79,34 %","58,25 %","0,00 CHF"
/de/2016_34/basel/727528,1568,1437,00:03:04,1179,"83,29 %","76,66 %","0,00 CHF"
/de/2016_31/sport/725899,1564,1469,00:04:40,367,"79,84 %","53,26 %","0,00 CHF"
/de/2016_32/basel/726114,1555,1477,00:02:21,685,"80,29 %","54,28 %","0,00 CHF"
/de/2016_35/sport/728322,1537,1449,00:03:55,271,"83,03 %","53,09 %","0,00 CHF"
/de/2016_35/international/728043,1533,1437,00:02:02,1072,"86,75 %","71,04 %","0,00 CHF"
/de/2016_34/basel/727486,1515,1346,00:03:24,551,"86,93 %","55,64 %","0,00 CHF"
/de/2016_32/sport/726048,1478,1396,00:03:33,485,"83,71 %","57,98 %","0,00 CHF"
/de/2016_31/kultur/725489,1470,1356,00:03:57,1042,"88,39 %","76,53 %","0,00 CHF"
/de/2016_33/international/726530,1460,1380,00:04:18,1029,"89,50 %","75,41 %","0,00 CHF"
/de/2016_35/kultur/727955,1454,1356,00:06:18,972,"87,24 %","75,58 %","0,00 CHF"
/de/2016_33/kultur/727070,1432,1337,00:03:54,1183,"90,79 %","84,08 %","0,00 CHF"
/de/2016_33/kultur/726966,1426,1332,00:04:03,550,"85,09 %","52,52 %","0,00 CHF"
/de/2016_35/,1378,921,00:01:04,279,"36,20 %","31,57 %","0,00 CHF"
/de/2016_35/basel/728389,1376,1254,00:03:26,893,"87,91 %","73,40 %","0,00 CHF"
/de/2016_32/,1362,952,00:01:30,305,"33,77 %","31,57 %","0,00 CHF"
/de/2016_35/international/727871,1337,1223,00:02:56,1198,"89,65 %","86,76 %","0,00 CHF"
/de/2016_31/basel/725862,1334,1237,00:02:59,505,"87,72 %","53,67 %","0,00 CHF"
/de/2016_33/,1328,844,00:01:22,276,"34,06 %","28,84 %","0,00 CHF"
/de/2016_34/international/727516,1319,1224,00:04:27,958,"92,07 %","80,67 %","0,00 CHF"
/de/2016_34/kultur/727372,1319,1246,00:03:39,918,"89,65 %","76,65 %","0,00 CHF"
/de/2016_36/basel/728494,1298,1170,00:03:26,630,"85,40 %","64,48 %","0,00 CHF"
/de/2016_33/kultur/726522,1296,1181,00:04:19,658,"87,84 %","66,36 %","0,00 CHF"
/de/2016_33/international/726709,1294,1190,00:05:33,750,"86,13 %","67,70 %","0,00 CHF"
/de/2016_35/kultur/728054,1277,1188,00:05:10,909,"89,00 %","78,23 %","0,00 CHF"
/de/2014_31/basel/665174,1260,1119,00:04:58,1022,"82,49 %","80,56 %","0,00 CHF"
/de/blogs/bildstoff/727324,1251,1176,00:03:32,564,"85,82 %","60,67 %","0,00 CHF"
/de/2016_33/basel/726953,1250,1175,00:04:56,908,"90,20 %","77,20 %","0,00 CHF"
/de/2016_33/sport/727028,1244,1183,00:03:54,129,"74,42 %","52,97 %","0,00 CHF"
/de/2016_33/basel/726750,1234,1107,00:03:20,258,"77,13 %","42,71 %","0,00 CHF"
/de/2016_34/basel/727287,1217,1130,00:02:37,885,"83,50 %","70,91 %","0,00 CHF"
/de/2016_36/basel/728498,1215,1052,00:04:37,341,"59,24 %","43,46 %","0,00 CHF"
/de/blogs/speakerscorner/727745,1211,1079,00:03:27,642,"88,63 %","64,16 %","0,00 CHF"
/de/2016_32/kultur/726367,1208,1131,00:05:08,888,"92,12 %","79,72 %","0,00 CHF"
/de/2016_32/kultur/726220,1204,1104,00:02:07,224,"79,02 %","39,20 %","0,00 CHF"
/de/2011_43/basel/,1199,711,00:02:23,708,"33,05 %","33,28 %","0,00 CHF"
/de/2016_35/kultur/728220,1188,1122,00:03:54,811,"91,49 %","75,93 %","0,00 CHF"
/de/2016_36/kultur/,1180,893,00:00:51,44,"31,82 %","24,75 %","0,00 CHF"
/de/2016_32/basel/726141,1159,1037,00:04:31,308,"73,70 %","48,92 %","0,00 CHF"
/de/2016_33/schweiz/726618,1158,1077,00:02:40,472,"78,81 %","53,80 %","0,00 CHF"
/de/2016_33/sport/726825,1155,1105,00:02:26,591,"83,59 %","61,90 %","0,00 CHF"
/de/2016_36/kultur/728408,1154,1066,00:04:54,567,"85,01 %","65,68 %","0,00 CHF"
/de/2016_32/schweiz/726327,1141,1043,00:02:59,294,"82,99 %","46,36 %","0,00 CHF"
/de/2016_33/basel/726722,1138,1053,00:02:20,561,"82,53 %","57,64 %","0,00 CHF"
/de/2016_32/sport/726165,1112,1018,00:04:12,451,"85,37 %","63,94 %","0,00 CHF"
/de/2016_32/basel/726011,1097,1062,00:01:40,391,"90,03 %","52,87 %","0,00 CHF"
/de/2012_32/sport/449400,1070,837,00:04:33,611,"73,81 %","69,44 %","0,00 CHF"
/de/2016_35/international/728026,1068,975,00:04:20,312,"71,47 %","51,12 %","0,00 CHF"
/de/2016_35/basel/727939,1062,1009,00:02:57,276,"81,52 %","51,98 %","0,00 CHF"
/de/2016_33/leben/,1060,850,00:01:28,39,"41,03 %","31,79 %","0,00 CHF"
/de/2016_32/sport/726345,1051,993,00:01:42,84,"73,81 %","35,11 %","0,00 CHF"
/de/2016_34/,1050,738,00:01:14,241,"36,10 %","33,14 %","0,00 CHF"
/de/blogs/bildstoff/726499,1044,935,00:03:42,485,"83,09 %","61,88 %","0,00 CHF"
/de/blogs/speakerscorner/727811,1042,963,00:04:38,336,"80,95 %","57,49 %","0,00 CHF"
/de/2016_35/basel/727909,1036,948,00:03:49,649,"85,52 %","69,50 %","0,00 CHF"
/de/2016_33/kultur/727067,1027,931,00:04:54,449,"83,96 %","64,36 %","0,00 CHF"
/de/2016_32/kultur/726440,1019,955,00:03:58,625,"88,64 %","70,56 %","0,00 CHF"
/de/2013_41/kultur/579416,1018,935,00:03:34,437,"79,41 %","56,68 %","0,00 CHF"
/de/blogs/bildstoff/727606,1005,941,00:04:03,687,"90,68 %","78,91 %","0,00 CHF"
/de/2016_32/leben/,1004,805,00:01:42,47,"38,30 %","38,75 %","0,00 CHF"
/de/2016_35/leben/,999,815,00:01:42,35,"34,29 %","35,14 %","0,00 CHF"
/de/2016_32/kultur/725801,989,941,00:04:25,339,"83,19 %","57,43 %","0,00 CHF"
/de/2016_34/leben/,986,823,00:01:25,29,"41,38 %","35,80 %","0,00 CHF"
/de/2016_34/sport/727426,986,934,00:03:24,536,"90,11 %","68,46 %","0,00 CHF"
/de/2013_08/basel/516715,985,777,00:02:40,681,"73,42 %","68,63 %","0,00 CHF"
/de/2016_33/schweiz/726945,985,881,00:05:39,487,"71,05 %","58,38 %","0,00 CHF"
/de/2016_31/basel/725703,975,885,00:06:36,543,"85,82 %","69,64 %","0,00 CHF"
/de/2016_36/international/,975,741,00:01:15,29,"24,14 %","26,26 %","0,00 CHF"
/de/2016_33/international/726611,966,902,00:03:53,552,"85,33 %","66,56 %","0,00 CHF"
/de/pages/rotblaulive/725448,963,519,00:02:33,173,"52,02 %","33,75 %","0,00 CHF"
/de/2016_35/basel/728095,961,888,00:02:17,476,"82,14 %","57,23 %","0,00 CHF"
/de/2016_31/schweiz/725821,958,828,00:05:13,238,"83,19 %","49,79 %","0,00 CHF"
/de/2016_32/basel/726037,958,885,00:02:29,295,"73,22 %","45,72 %","0,00 CHF"
/de/2016_10/kultur/713193,952,893,00:05:33,891,"92,82 %","92,44 %","0,00 CHF"
/de/blogs/360grad/726210,952,906,00:02:30,547,"89,21 %","67,33 %","0,00 CHF"
/de/2016_34/basel/727471,950,890,00:02:16,757,"85,07 %","75,58 %","0,00 CHF"
/de/2016_34/kultur/727286,929,855,00:02:34,622,"87,46 %","74,17 %","0,00 CHF"
/de/2016_35/basel/727825,914,804,00:04:42,536,"83,02 %","67,07 %","0,00 CHF"
/de/2016_21/international/719786,911,823,00:04:00,822,"82,73 %","82,22 %","0,00 CHF"
/de/2016_31/basel/725831,909,844,00:03:37,575,"86,78 %","69,42 %","0,00 CHF"
/de/2016_35/sport/728143,896,809,00:04:22,374,"86,10 %","60,49 %","0,00 CHF"
/de/2016_34/sport/727684,890,815,00:01:42,56,"78,57 %","37,75 %","0,00 CHF"
/de/2016_31/schweiz/725786,882,824,00:04:12,641,"92,20 %","80,05 %","0,00 CHF"
/de/2016_35/sport/728218,880,825,00:04:39,280,"88,21 %","59,55 %","0,00 CHF"
/de/2016_35/kultur/728027,879,828,00:03:15,270,"85,19 %","52,67 %","0,00 CHF"
/de/2016_34/basel/727363,870,770,00:03:17,410,"68,78 %","52,30 %","0,00 CHF"
/de/2016_35/basel/728124,867,781,00:03:00,141,"78,72 %","38,29 %","0,00 CHF"
/de/2016_33/kultur/726759,853,781,00:05:09,450,"83,56 %","67,64 %","0,00 CHF"
/de/2016_36/basel/728387,849,791,00:02:13,390,"84,62 %","57,13 %","0,00 CHF"
/de/2016_34/schweiz/727186,847,772,00:03:26,207,"66,18 %","42,62 %","0,00 CHF"
/de/2016_32/basel/726063,832,769,00:02:44,342,"82,75 %","53,37 %","0,00 CHF"
/de/2016_35/basel/727845,821,735,00:03:55,500,"74,00 %","59,81 %","0,00 CHF"
/de/2016_33/basel/726615,820,741,00:02:56,164,"76,22 %","45,98 %","0,00 CHF"
/de/2016_34/kultur/727293,809,694,00:02:58,421,"82,66 %","61,06 %","0,00 CHF"
/de/2016_33/sport/726679,801,752,00:03:18,38,"65,79 %","50,06 %","0,00 CHF"
/classifieds/view/1296/sportlicher-stadtflitzer-schnell-velos-180,785,477,00:00:35,29,"79,31 %","26,37 %","0,00 CHF"
/de/2016_34/basel/727167,779,724,00:03:37,138,"74,64 %","44,93 %","0,00 CHF"
/de/2016_36/sport/728542,776,725,00:03:17,194,"83,51 %","58,63 %","0,00 CHF"
/de/2016_35/sport/728323,764,715,00:01:52,40,"60,00 %","37,30 %","0,00 CHF"
/de/2016_35/basel/728223,759,711,00:02:36,353,"85,27 %","63,77 %","0,00 CHF"
/de/2016_32/schweiz/726136,752,723,00:03:08,439,"88,61 %","72,61 %","0,00 CHF"
/de/blogs/listomania/725567,746,686,00:01:34,457,"69,15 %","54,29 %","0,00 CHF"
/de/2016_34/schweiz/727271,732,681,00:04:22,201,"79,10 %","53,69 %","0,00 CHF"
/de/2016_31/sport/725897,728,664,00:04:00,132,"74,24 %","46,57 %","0,00 CHF"
/de/2016_31/basel/725719,715,674,00:02:41,192,"85,42 %","59,02 %","0,00 CHF"
/de/2016_32/schweiz/726112,714,629,00:04:31,188,"76,06 %","48,60 %","0,00 CHF"
/de/2016_14/kultur/715465,711,670,00:02:55,346,"89,88 %","65,54 %","0,00 CHF"
/de/2016_33/sport/726652,696,655,00:02:15,33,"69,70 %","39,08 %","0,00 CHF"
/de/2016_34/basel/727524,692,638,00:02:11,351,"87,18 %","62,43 %","0,00 CHF"
/de/2016_34/sport/727219,684,641,00:01:48,395,"87,09 %","69,15 %","0,00 CHF"
/de/2016_35/kultur/728536,682,632,00:02:03,441,"88,21 %","71,70 %","0,00 CHF"
/de/2014_32/schweiz/665467,676,647,00:03:06,645,"94,11 %","93,93 %","0,00 CHF"
/de/2016_34/sport/727258,673,631,00:03:29,298,"82,89 %","61,07 %","0,00 CHF"
/classifieds/view/1268/fr-naturliebhaber-zu-vermieten-loft-studio-und-rent-a-hotel,671,544,00:01:52,38,"68,42 %","35,32 %","0,00 CHF"
/de/2016_35/kultur/728090,668,618,00:05:05,423,"90,31 %","75,75 %","0,00 CHF"
/de/2016_33/sport/726531,659,616,00:04:11,170,"82,94 %","52,81 %","0,00 CHF"
/de/2016_33/sport/726758,658,612,00:02:03,408,"86,76 %","69,30 %","0,00 CHF"
/de/2016_34/basel/727416,658,620,00:02:00,89,"87,64 %","41,34 %","0,00 CHF"
/de/2016_31/sport/,655,435,00:01:38,372,"38,44 %","37,10 %","0,00 CHF"
/de/2016_34/kultur/727174,652,593,00:02:44,297,"80,81 %","59,36 %","0,00 CHF"
/de/2012_40/leben/469385,648,612,00:06:22,611,"94,93 %","94,29 %","0,00 CHF"
/de/2016_32/basel/726105,648,618,00:02:42,240,"69,58 %","49,69 %","0,00 CHF"
/de/2016_34/kultur/727434,645,582,00:04:00,308,"84,42 %","62,33 %","0,00 CHF"
/de/2016_35/basel/727809,635,587,00:02:58,385,"81,30 %","64,41 %","0,00 CHF"
/wochenausgabe,621,495,00:01:32,67,"77,61 %","38,81 %","0,00 CHF"
/de/2016_35/schweiz/727953,616,576,00:02:31,500,"89,20 %","81,66 %","0,00 CHF"
/de/2016_28/sport/,600,415,00:00:47,392,"28,83 %","32,17 %","0,00 CHF"
/de/2016_32/basel/726100,600,538,00:01:48,127,"67,72 %","38,67 %","0,00 CHF"
/themen/Wahlen BS 2016,592,434,00:01:01,24,"37,50 %","17,06 %","0,00 CHF"
/de/2016_33/schweiz/726831,590,510,00:03:25,157,"72,61 %","45,08 %","0,00 CHF"
/de/2016_33/basel/726719,589,436,00:02:15,89,"77,53 %","41,09 %","0,00 CHF"
/de/2011_43/kultur/,588,332,00:00:21,325,"22,77 %","50,68 %","0,00 CHF"
/de/2015_21/basel/688737,587,552,00:04:11,549,"94,17 %","92,84 %","0,00 CHF"
/de/2016_32/kultur/726436,585,544,00:04:01,238,"78,99 %","61,54 %","0,00 CHF"
/de/2016_35/sport/728185,578,556,00:05:26,196,"91,84 %","62,11 %","0,00 CHF"
/de/2011_43/international/,575,325,00:00:30,313,"23,32 %","41,22 %","0,00 CHF"
/de/2016_33/sport/726515,568,554,00:02:04,37,"78,38 %","44,54 %","0,00 CHF"
/de/2015_40/basel/700145,565,532,00:03:12,528,"92,05 %","91,15 %","0,00 CHF"
/de/2016_34/basel/727254,564,528,00:03:50,104,"73,08 %","52,30 %","0,00 CHF"
/classifieds/view/1270/kult-vw-bus-t3-zu-verkaufen,562,363,00:00:50,29,"55,17 %","26,16 %","0,00 CHF"
/de/2016_34/kultur/727308,561,494,00:02:29,307,"83,06 %","65,06 %","0,00 CHF"
