Seite,Seitenaufrufe,Einzelne Seitenaufrufe,Durchschn Besuchszeit auf Seite,Einstiege,Absprungrate,% Ausstiege,Seitenwert
/de/2016_31/international/725668,1601,1501,00:03:25,1397,"88,62 %","84,76 %","0,00 CHF"
/de/2015_50/sport/705926,1590,1232,00:03:34,1197,"77,28 %","73,77 %","0,00 CHF"
/de/2016_27/kultur/723494,1573,1463,00:03:16,933,"84,57 %","68,47 %","0,00 CHF"
/de/2016_31/basel/725477,1553,1319,00:02:45,484,"68,80 %","44,69 %","0,00 CHF"
/de/2016_28/kultur/724157,1542,1433,00:03:35,753,"87,65 %","64,07 %","0,00 CHF"
/de/2016_29/sport/724783,1534,1442,00:03:30,587,"83,13 %","58,08 %","0,00 CHF"
/de/2016_28/schweiz/723912,1531,1399,00:04:34,563,"78,69 %","54,47 %","0,00 CHF"
/de/2011_43/basel/,1524,865,00:00:42,851,"13,98 %","16,40 %","0,00 CHF"
/de/2014_31/basel/665174,1514,1347,00:05:00,1199,"83,32 %","79,39 %","0,00 CHF"
/de/2016_30/kultur/725330,1504,1404,00:03:20,946,"89,75 %","72,34 %","0,00 CHF"
/de/2016_31/basel/725530,1504,1366,00:03:03,648,"78,40 %","54,39 %","0,00 CHF"
/de/2016_30/basel/724974,1499,1398,00:03:27,478,"66,32 %","47,70 %","0,00 CHF"
/de/2016_29/,1490,1072,00:01:11,320,"41,88 %","35,17 %","0,00 CHF"
/de/2016_30/kultur/725036,1479,1393,00:03:25,882,"87,87 %","68,83 %","0,00 CHF"
/de/2016_26/basel/722946,1467,1352,00:02:40,869,"87,92 %","72,39 %","0,00 CHF"
/de/2016_28/sport/724243,1459,1363,00:02:44,344,"81,40 %","51,20 %","0,00 CHF"
/de/2016_29/basel/724599,1422,1280,00:03:33,557,"71,63 %","49,93 %","0,00 CHF"
/de/blogs/bildstoff/723392,1407,1242,00:05:16,869,"88,38 %","72,14 %","0,00 CHF"
/de/2016_24/kultur/721477,1406,1327,00:02:58,999,"90,79 %","76,88 %","0,00 CHF"
/de/2016_30/,1406,996,00:01:13,276,"36,23 %","31,51 %","0,00 CHF"
/de/2016_30/kultur/725014,1405,1307,00:03:46,877,"87,34 %","71,67 %","0,00 CHF"
/de/2016_30/basel/725288,1402,1281,00:02:39,948,"81,96 %","68,12 %","0,00 CHF"
/de/2016_30/basel/724930,1399,1306,00:03:34,488,"85,04 %","54,40 %","0,00 CHF"
/de/2016_29/international/724737,1386,1283,00:03:09,123,"78,86 %","56,57 %","0,00 CHF"
/de/2016_27/sport/723749,1379,1280,00:05:02,984,"89,02 %","80,42 %","0,00 CHF"
/de/2016_28/leben/723847,1372,1234,00:04:19,779,"89,09 %","69,46 %","0,00 CHF"
/de/2016_27/basel/723661,1371,1271,00:03:01,764,"86,39 %","67,76 %","0,00 CHF"
/de/2016_28/kultur/724103,1337,1221,00:03:10,396,"78,54 %","49,14 %","0,00 CHF"
/de/2016_31/schweiz/725718,1337,1269,00:03:01,1166,"93,14 %","88,03 %","0,00 CHF"
/de/2016_27/basel/723638,1287,1202,00:02:08,497,"74,04 %","47,16 %","0,00 CHF"
/de/2016_31/international/725488,1284,1141,00:04:29,591,"86,63 %","62,23 %","0,00 CHF"
/de/2016_28/sport/724258,1277,1194,00:02:16,466,"88,20 %","60,61 %","0,00 CHF"
/de/2016_28/basel/724226,1273,1136,00:02:56,335,"85,67 %","47,60 %","0,00 CHF"
/de/2016_28/sport/724242,1273,1152,00:03:26,876,"88,01 %","75,88 %","0,00 CHF"
/de/2016_28/kultur/724005,1254,1127,00:03:45,397,"71,79 %","48,48 %","0,00 CHF"
/de/2016_29/international/724876,1249,1170,00:03:32,1080,"89,81 %","84,31 %","0,00 CHF"
/de/blogs/listomania/724230,1246,1148,00:03:57,498,"90,56 %","64,53 %","0,00 CHF"
/de/2011_43/international/,1227,654,00:00:19,646,"12,23 %","30,40 %","0,00 CHF"
/de/2011_43/schweiz/,1223,635,00:00:20,181,"14,36 %","30,74 %","0,00 CHF"
