2
26
3
18
129
141
288
285
975
28
133
1007
177
738
455
441
100
144
33
202
513
311
126
241
708
636
309
1028
197
538
291
236
213
176
851
595
157
45
219
143
537
234
304
145
265
579
215
454
170
134
520
767
227
646
297
503
1002
629
179
1029
328
135
799
175
600
198
811
174
289
475
1000
6
819
296
402
41
101
758
770
1042
772
418
240
782
435
1003
348
784
237
181
278
9
249
611
42
410
407
235
507
205
593
637
626
232
199
1008
930
494
403
142
442
735
588
967
1023
759
274
184
527
1004
362
625
775
284
755
964
430
725
932
917
211
970
596
931
449
894
976
466
405
433
885
639
178
903
840
618
763
1046
604
180
847
474
148
465
1036
245
39
230
974
476
220
1041
327
201
364
406
742
185
822
1037
292
282
657
357
458
320
773
877
554
214
789
1025
283
863
52
53
628
875
873
351
555
953
239
505
634
962
887
820
831
1015
147
992
878
904
1010
846
739
322
622
247
363
539
358
491
420
900
360
365
544
501
261
369
957
647
899
25
959
40
760
608
210
337
939
827
496
59
272
898
968
408
125
598
368
936
956
727
645
643
832
139
997
471
483
1026
324
532
884
1043
264
343
502
453
1016
540
557
137
559
545
546
280
991
5
740
451
771
415
1044
862
359
549
473
154
361
963
468
27
793
146
871
44
525
1022
310
