Seite,Seitenaufrufe,Einzelne Seitenaufrufe,Durchschn Besuchszeit auf Seite,Einstiege,Absprungrate,% Ausstiege,Seitenwert
/de/2016_48/basel/,8148,5828,00:01:01,473,"33,19 %","23,09 %","0,00 CHF"
/de/2016_47/basel/735013,8141,7488,00:03:58,6038,"88,16 %","77,18 %","0,00 CHF"
/de/2016_45/basel/,8133,5761,00:01:06,536,"34,51 %","23,36 %","0,00 CHF"
/de/2016_7/basel/711373,8113,7237,00:04:15,5971,"88,03 %","77,64 %","0,00 CHF"
/de/2016_14/kultur/715857,8107,7514,00:02:57,6529,"88,56 %","79,61 %","0,00 CHF"
/de/2016_6/sport/,8091,5923,00:01:02,833,"27,13 %","29,04 %","0,00 CHF"
/de/2016_18/basel/718061,8027,7318,00:03:38,6123,"88,93 %","77,06 %","0,00 CHF"
/de/2016_14/international/715829,7997,7349,00:04:30,6639,"89,40 %","84,52 %","0,00 CHF"
/de/2016_14/sport/,7992,6090,00:01:06,581,"42,86 %","33,97 %","0,00 CHF"
/de/2016_30/basel/725129,7943,7439,00:02:57,6385,"90,70 %","81,20 %","0,00 CHF"
/de/2016_25/basel/,7882,5584,00:01:03,397,"35,52 %","22,80 %","0,00 CHF"
/de/2016_49/basel/,7876,5606,00:01:02,404,"34,90 %","22,75 %","0,00 CHF"
/de/2016_17/basel/,7873,5622,00:00:59,449,"32,29 %","23,33 %","0,00 CHF"
/de/2015_21/basel/688737,7869,7353,00:05:14,7294,"92,13 %","91,21 %","0,00 CHF"
/de/2016_7/basel/711263,7856,6219,00:03:45,1459,"58,67 %","42,90 %","0,00 CHF"
/de/2016_4/sport/,7816,6088,00:01:23,717,"43,93 %","41,30 %","0,00 CHF"
/de/2016_40/leben/731182,7806,7349,00:02:57,6139,"90,37 %","80,57 %","0,00 CHF"
/de/2016_18/schweiz/717817,7805,7148,00:05:38,5788,"89,79 %","80,12 %","0,00 CHF"
/de/2016_28/basel/,7790,5276,00:01:04,911,"21,51 %","20,32 %","0,00 CHF"
/de/2016_29/sport/,7789,5799,00:01:17,1070,"34,86 %","32,02 %","0,00 CHF"
/de/2016_6/basel/710683,7761,6992,00:04:04,4731,"84,00 %","69,55 %","0,00 CHF"
/de/2016_50/basel/,7730,5462,00:00:59,381,"36,48 %","20,91 %","0,00 CHF"
/de/2016_8/sport/,7685,5294,00:00:57,758,"33,25 %","24,78 %","0,00 CHF"
/de/2016_34/basel/,7680,5420,00:01:05,587,"31,52 %","22,86 %","0,00 CHF"
/de/2016_42/basel/,7665,5470,00:01:10,486,"36,83 %","24,63 %","0,00 CHF"
/de/2016_3/sport/,7642,6151,00:01:24,465,"42,58 %","40,60 %","0,00 CHF"
/de/2016_46/basel/,7576,5512,00:01:01,440,"34,77 %","25,24 %","0,00 CHF"
/de/2016_13/basel/,7549,5223,00:01:02,394,"34,01 %","22,32 %","0,00 CHF"
/de/2016_41/basel/731751,7547,6948,00:03:02,6223,"87,34 %","79,87 %","0,00 CHF"
/de/2016_49/international/736269,7540,7169,00:04:44,6368,"92,46 %","85,93 %","0,00 CHF"
/de/2016_27/sport/723452,7502,7072,00:06:58,5162,"90,64 %","79,39 %","0,00 CHF"
/de/2016_21/sport/,7495,5521,00:01:11,902,"37,03 %","29,97 %","0,00 CHF"
/de/2016_29/schweiz/724790,7474,6945,00:02:19,5652,"86,94 %","76,00 %","0,00 CHF"
/de/2016_12/sport/,7447,5324,00:01:02,681,"33,63 %","25,78 %","0,00 CHF"
/de/2016_26/basel/722807,7432,6587,00:03:44,4429,"85,30 %","68,34 %","0,00 CHF"
/de/2016_33/basel/,7430,5262,00:01:00,548,"32,30 %","22,68 %","0,00 CHF"
/de/2016_20/sport/,7402,5285,00:01:18,714,"32,35 %","29,44 %","0,00 CHF"
/de/2016_45/leben/733737,7392,6944,00:03:27,6201,"90,24 %","84,15 %","0,00 CHF"
/de/2016_5/schweiz/710206,7387,6765,00:04:51,5187,"88,20 %","77,50 %","0,00 CHF"
/wahlen2016/,7379,6362,00:03:29,2617,"65,76 %","52,72 %","0,00 CHF"
/de/2016_40/basel/,7338,5128,00:01:04,370,"32,97 %","23,22 %","0,00 CHF"
/user/editors,7313,4558,00:00:33,584,"22,95 %","9,83 %","0,00 CHF"
/de/2016_19/basel/,7291,5152,00:01:09,661,"31,62 %","25,18 %","0,00 CHF"
/de/2016_31/sport/,7197,5298,00:01:23,1042,"41,07 %","33,26 %","0,00 CHF"
/de/2016_37/basel/729093,7182,6789,00:03:37,6049,"91,16 %","84,85 %","0,00 CHF"
