Seite,Seitenaufrufe,Einzelne Seitenaufrufe,Durchschn Besuchszeit auf Seite,Einstiege,Absprungrate,% Ausstiege,Seitenwert
/de/2016_37/kultur/729312,1783,1610,00:03:54,1067,"85,94 %","71,79 %","0,00 CHF"
/de/blogs/,1777,1383,00:00:40,221,"42,99 %","31,96 %","0,00 CHF"
/de/2016_39/basel/730331,1776,1665,00:04:45,884,"86,09 %","64,81 %","0,00 CHF"
/de/2016_37/kultur/729012,1739,1612,00:04:11,1186,"83,39 %","71,82 %","0,00 CHF"
/de/2016_38/sport/729867,1737,1638,00:04:00,689,"83,74 %","65,75 %","0,00 CHF"
/de/2016_37/leben/729046,1732,1642,00:03:27,890,"86,40 %","64,55 %","0,00 CHF"
/de/2016_38/basel/729923,1724,1584,00:03:01,1077,"87,00 %","66,47 %","0,00 CHF"
/de/2016_38/basel/729842,1708,1580,00:01:50,1228,"85,50 %","73,77 %","0,00 CHF"
/de/2016_36/kultur/728630,1681,1131,00:02:45,463,"67,17 %","39,02 %","0,00 CHF"
/de/2016_40/international/,1656,1212,00:01:06,62,"29,03 %","23,67 %","0,00 CHF"
/de/2016_40/international/730919,1633,1551,00:04:09,1251,"90,89 %","80,34 %","0,00 CHF"
/de/2016_38/basel/729849,1618,1516,00:02:32,1030,"90,78 %","73,55 %","0,00 CHF"
/de/2016_39/kultur/730590,1560,1440,00:03:28,946,"86,47 %","67,69 %","0,00 CHF"
/de/2016_39/international/,1553,1213,00:01:17,58,"24,14 %","23,31 %","0,00 CHF"
/cityguide/,1550,1337,00:04:50,959,"85,40 %","75,81 %","0,00 CHF"
/de/2016_37/basel/729033,1537,1413,00:03:52,696,"76,44 %","54,65 %","0,00 CHF"
/de/2016_38/kultur/730002,1522,1394,00:03:31,908,"90,75 %","71,22 %","0,00 CHF"
/de/2016_37/basel/729227,1516,1411,00:03:22,478,"85,36 %","53,63 %","0,00 CHF"
/de/2016_40/basel/731125,1512,1368,00:03:09,920,"79,13 %","61,24 %","0,00 CHF"
/de/2016_40/sport/731019,1511,1414,00:04:05,234,"82,48 %","53,54 %","0,00 CHF"
/de/2016_38/basel/730239,1506,1345,00:03:36,520,"66,92 %","46,48 %","0,00 CHF"
/de/2016_38/basel/729928,1503,1407,00:03:03,792,"90,40 %","67,73 %","0,00 CHF"
/de/2016_38/leben/729757,1503,1420,00:04:14,792,"86,74 %","66,73 %","0,00 CHF"
/de/2016_39/basel/730600,1484,1384,00:03:33,1235,"92,71 %","84,77 %","0,00 CHF"
/de/2016_38/,1480,1009,00:01:11,299,"34,45 %","31,42 %","0,00 CHF"
