,article_id,published,type
567,729215.0,2016-09-07,newswire
568,728386.0,2016-08-29,newswire
569,730004.0,2016-09-16,news
570,730181.0,2016-09-19,newswire
571,730015.0,2016-09-16,newswire
572,655165.0,2014-04-08,news
573,730726.0,2016-09-25,newswire
574,387691.0,2012-02-17,news
575,696958.0,2015-08-26,news
576,731007.0,2016-09-28,newswire
577,454434.0,2012-08-29,newswire
578,729836.0,2016-09-14,newswire
579,730508.0,2016-09-22,newswire
580,560223.0,2013-07-15,news
581,727261.0,2016-08-22,news
582,728629.0,2016-08-31,newswire
583,660832.0,2014-06-12,news
584,723256.0,2016-06-28,news
585,730258.0,2016-09-19,newswire
586,109153.0,2011-11-11,news
587,683893.0,2015-03-27,news
588,693453.0,2015-07-15,news
589,695641.0,2015-08-21,news
590,728220.0,2016-08-28,news
591,699494.0,2015-09-27,news
592,569910.0,2013-08-22,news
593,596978.0,2013-10-24,news
594,729038.0,2016-09-05,newswire
595,504012.0,2013-01-24,news
596,570018.0,2013-08-22,news
597,686500.0,2015-04-28,news
598,719017.0,2016-05-11,news
599,721792.0,2016-06-12,news
600,727749.0,2016-08-22,news
601,728536.0,2016-08-30,news
602,730155.0,2016-09-18,newswire
603,730222.0,2016-09-19,newswire
604,663789.0,2014-07-15,news
605,674814.0,2014-12-07,news
606,697439.0,2015-09-01,news
607,731217.0,2016-09-30,newswire
608,389333.0,2012-02-17,news
609,430324.0,2012-06-14,news
610,721730.0,2016-06-11,news
611,724005.0,2016-07-07,news
612,726664.0,2016-08-14,news
613,729713.0,2016-09-13,newswire
614,731214.0,2016-09-30,news
615,730013.0,2016-09-17,news
616,730167.0,2016-09-18,newswire
617,731186.0,2016-09-30,newswire
618,713696.0,2016-03-09,news
619,663250.0,2014-08-04,news
620,698568.0,2015-09-19,news
621,726072.0,2016-08-06,news
622,670713.0,2014-10-16,news
623,730460.0,2016-09-22,newswire
624,660421.0,2014-06-05,news
625,724447.0,2016-07-12,news
626,730494.0,2016-09-22,newswire
627,610294.0,2013-11-28,news
628,676136.0,2014-12-30,news
629,727260.0,2016-08-21,news
630,729181.0,2016-09-07,newswire
631,731063.0,2016-09-29,newswire
632,731197.0,2016-09-30,newswire
633,551042.0,2013-06-15,news
634,631948.0,2014-01-26,news
635,658667.0,2014-05-17,news
636,729498.0,2016-09-10,newswire
637,584953.0,2013-09-30,news
638,692752.0,2015-07-09,news
639,727958.0,2016-08-31,news
640,449437.0,2012-08-17,news
641,666665.0,2014-08-26,news
642,678970.0,2015-01-28,news
643,686761.0,2015-05-06,news
644,704852.0,2015-11-28,news
645,728821.0,2016-09-02,newswire
646,668044.0,2014-09-23,news
647,712932.0,2016-03-01,news
648,721955.0,2016-06-21,news
649,724751.0,2016-07-15,news
650,729034.0,2016-09-05,newswire
651,730006.0,2016-09-16,newswire
652,730297.0,2016-09-20,newswire
653,627601.0,2014-01-16,news
654,633625.0,2014-01-30,news
655,727873.0,2016-08-25,news
656,729035.0,2016-09-05,newswire
657,729680.0,2016-09-13,newswire
658,677550.0,2015-01-10,news
659,715722.0,2016-04-04,news
660,719842.0,2016-05-21,news
661,728808.0,2016-09-02,newswire
662,729223.0,2016-09-07,newswire
663,556766.0,2013-07-02,news
664,671772.0,2014-10-30,news
665,727909.0,2016-08-24,news
666,729096.0,2016-09-08,news
667,730044.0,2016-09-16,newswire
668,730224.0,2016-09-19,newswire
669,678538.0,2015-01-22,news
670,727529.0,2016-08-19,news
671,729484.0,2016-09-10,newswire
672,730898.0,2016-09-27,newswire
673,602468.0,2013-11-07,news
674,697360.0,2015-08-31,news
675,715105.0,2016-03-25,news
676,694832.0,2015-08-07,news
677,702222.0,2015-10-31,news
678,730870.0,2016-09-27,newswire
679,692973.0,2015-07-22,news
680,713567.0,2016-03-12,news
681,719066.0,2016-05-12,news
682,117104.0,2011-11-26,news
683,675618.0,2014-12-12,news
684,730772.0,2016-09-26,newswire
685,675033.0,2014-12-15,news
686,728743.0,2016-09-01,newswire
687,730571.0,2016-09-23,newswire
688,730479.0,2016-09-22,newswire
689,678110.0,2015-01-16,news
690,680808.0,2015-02-17,news
691,714899.0,2016-03-22,news
692,717840.0,2016-04-30,news
693,717942.0,2016-04-28,newswire
694,718937.0,2016-05-10,newswire
695,422263.0,2012-05-10,news
696,623964.0,2014-01-09,news
697,696693.0,2015-08-23,news
698,725444.0,2016-07-27,news
699,726058.0,2016-08-05,news
700,680587.0,2015-02-15,news
701,705926.0,2015-12-09,news
702,715832.0,2016-04-08,news
703,727900.0,2016-08-25,news
704,276601.0,2012-01-13,news
705,721477.0,2016-07-02,news
706,728054.0,2016-08-25,news
707,158288.0,2011-12-22,news
708,412858.0,2012-04-05,news
709,516730.0,2013-02-01,news
710,579159.0,2013-09-12,news
711,608420.0,2013-11-22,news
712,700661.0,2015-10-12,news
713,706599.0,2015-12-16,news
714,725275.0,2016-07-26,news
715,726945.0,2016-08-15,news
716,727269.0,2016-08-16,news
717,729831.0,2016-09-14,newswire
718,729825.0,2016-09-14,newswire
719,730988.0,2016-09-29,news
720,688591.0,2015-05-27,news
721,728131.0,2016-08-26,news
722,730253.0,2016-09-19,newswire
723,404301.0,2012-03-09,news
724,564322.0,2013-07-31,news
725,727293.0,2016-08-16,news
726,728709.0,2016-09-01,newswire
727,729474.0,2016-09-10,newswire
728,731099.0,2016-09-29,newswire
729,589292.0,2013-10-10,news
730,667330.0,2014-09-03,news
731,681414.0,2015-02-26,blog
732,685969.0,2015-04-23,news
733,717320.0,2016-04-22,news
734,730029.0,2016-09-16,newswire
735,729699.0,2016-09-13,newswire
736,730957.0,2016-09-28,newswire
737,469404.0,2012-10-12,news
738,556133.0,2013-07-04,news
739,571618.0,2013-08-22,news
740,660232.0,2014-06-05,news
741,716580.0,2016-04-14,news
742,727840.0,2016-08-23,news
743,727955.0,2016-08-24,news
744,729955.0,2016-09-15,newswire
745,730005.0,2016-09-16,newswire
746,730728.0,2016-09-25,newswire
747,694403.0,2015-07-26,newswire
748,722303.0,2016-06-20,news
749,728528.0,2016-08-30,newswire
750,729747.0,2016-09-13,newswire
751,730841.0,2016-09-26,newswire
752,624884.0,2014-01-09,news
753,723840.0,2016-07-05,news
754,726069.0,2016-08-04,news
755,727516.0,2016-08-21,news
756,730196.0,2016-09-19,newswire
757,731142.0,2016-09-29,newswire
758,546892.0,2013-05-30,news
759,680796.0,2015-02-16,news
760,713688.0,2016-03-09,news
761,719126.0,2016-05-24,news
762,729526.0,2016-09-11,newswire
763,729800.0,2016-09-14,newswire
764,730216.0,2016-09-19,newswire
765,386834.0,2012-02-09,news
766,463487.0,2012-09-28,news
767,658452.0,2014-05-15,news
768,713127.0,2016-03-02,news
769,728389.0,2016-08-29,news
770,728955.0,2016-09-04,newswire
771,731128.0,2016-09-29,newswire
772,730850.0,2016-09-26,newswire
773,546662.0,2013-05-29,news
774,713494.0,2016-03-07,news
775,729183.0,2016-09-07,newswire
776,730153.0,2016-09-18,newswire
777,730663.0,2016-09-24,newswire
778,129603.0,2011-12-16,news
779,695094.0,2015-08-10,news
780,695118.0,2015-08-06,news
781,698508.0,2015-09-17,news
782,714821.0,2016-03-23,news
783,720856.0,2016-06-06,news
784,468726.0,2012-10-12,news
785,702509.0,2015-11-03,news
786,725649.0,2016-08-02,news
787,729726.0,2016-09-13,newswire
788,730533.0,2016-09-22,news
789,170724.0,2011-12-21,newswire
790,445009.0,2012-08-03,news
791,654210.0,2014-03-29,news
792,721017.0,2016-06-07,news
793,729002.0,2016-09-05,newswire
794,729066.0,2016-09-05,newswire
795,729700.0,2016-09-13,newswire
796,730220.0,2016-09-19,newswire
797,533203.0,2013-04-18,news
798,685960.0,2015-04-21,news
