,url,share_count
678,http://www.tageswoche.ch/de/2016_33/international/726712/der-vergessene-krieg-im-osten-flammt-wieder-auf.htm,0
679,http://www.tageswoche.ch/de/2016_33/kultur/726717/eine-liebeserklaerung-an-istanbul.htm,0
680,http://www.tageswoche.ch/de/2016_33/basel/726722/am-wochenende-schaut-nur-der-securitas.htm,12
681,http://www.tageswoche.ch/de/2016_33/basel/726729/nestle-zwang-in-basler-badis.htm,268
682,http://www.tageswoche.ch/de/2016_33/sport/726731/spielervermittler-ein-fettes-geschaeft-mit-kleinen-absurditaeten.htm,3
683,http://www.tageswoche.ch/de/2016_33/leben/726738/helden-des-belgischen-kolonialismus.htm,0
684,http://www.tageswoche.ch/de/2016_33/basel/726750/wer-seine-haeuser-leerstehen-laesst-soll-strafsteuer-bezahlen.htm,65
685,http://www.tageswoche.ch/de/2016_33/kultur/726759/michael-koch-ein-feingeistiger-filmemacher-den-es-von-basel-nach-berlin-zog.htm,44
686,http://www.tageswoche.ch/de/2016_33/basel/726760/nur-wenn-die-kleinen-scharniere-halten-gelingt-die-theaterflucht.htm,14
687,http://www.tageswoche.ch/de/2016_33/basel/726811/ein-stiller-stratege-ein-bescheidener-erloeser-und-ein-telefon-gegen-die-angst.htm,1
688,http://www.tageswoche.ch/de/2016_33/sport/726825/fuer-alexander-fransson-ist-olympia-vorbei.htm,5
689,http://www.tageswoche.ch/de/2016_33/basel/726828/sternschnuppennacht-so-geniessen-sie-das-spektakel.htm,192
690,http://www.tageswoche.ch/de/2016_33/schweiz/726831/religion-darf-nicht-politisch-sein.htm,49
691,http://www.tageswoche.ch/de/2016_33/kultur/726834/the-idol-ein-wahres-maerchen-aus-palaestina.htm,6
692,http://www.tageswoche.ch/de/2016_33/kultur/726858/die-ungeheuerliche-verwandlung-des-jeff-goldblum.htm,2
693,http://www.tageswoche.ch/de/2016_33/sport/726890/der-schweizer-triumph-im-vierer-vom-frust-zu-gold.htm,5
694,http://www.tageswoche.ch/de/2016_33/basel/726917/gartenbaeder-mit-knebelvertraegen-baschi-duerr-mit-wasser-und-basler-studis-mit-olympiagold.htm,2
695,http://www.tageswoche.ch/de/2016_33/sport/726924/die-erste-grosse-rotationswelle.htm,6
696,http://www.tageswoche.ch/de/2016_33/basel/726926/sexy-hexy-fussballprofi-oder-bluettler-diese-zehn-typen-findest-du-allzeit-am-rhein.htm,52
697,http://www.tageswoche.ch/de/2016_33/sport/726932/italiens-uralt-ultra-will-den-frieden.htm,193
698,http://www.tageswoche.ch/de/2016_33/sport/726933/oberwil-fiebert-dem-auftritt-des-stucki-chrigu-entgegen.htm,7
699,http://www.tageswoche.ch/de/2016_33/basel/726938/blocher-bestaetigt-er-will-frehner-loswerden.htm,59
700,http://www.tageswoche.ch/de/2016_33/schweiz/726945/die-axpo-setzt-milliarden-in-den-glarner-kalk.htm,7
701,http://www.tageswoche.ch/de/2016_33/kultur/726946/ein-nerd-tritt-auf-die-bassbremse-ohne-dass-es-jemand-merkt.htm,1160
702,http://www.tageswoche.ch/de/2016_33/kultur/726950/im-lufttanz-das-gundeldingerfeld-entdecken.htm,17
703,http://www.tageswoche.ch/de/2016_33/basel/726953/laufen-mit-jogging-apps-die-vermessung-des-nichts.htm,27
704,http://www.tageswoche.ch/de/2016_33/sport/726954/zu-gast-in-basel-der-deutsche-meister-mit-dem-schweizer-ueberspieler-andy-schmid.htm,0
705,http://www.tageswoche.ch/de/2016_33/basel/726960/wie-ich-baschi-duerr-erfolglos-davor-warnte-gegen-das-gesetz-zu-verstossen.htm,85
706,http://www.tageswoche.ch/de/2016_33/kultur/726966/tino-krattiger-ich-koennte-mich-ja-auch-auf-den-lorbeeren-ausruhen.htm,27
707,http://www.tageswoche.ch/de/2016_33/sport/726988/rapperswil-jona-der-aussenseiter-im-schafspelz.htm,3
708,http://www.tageswoche.ch/de/2016_33/sport/727020/doch-kein-sportfest-wenig-zuschauer-und-jubel-bei-den-sommerspielen.htm,0
709,http://www.tageswoche.ch/de/2016_33/sport/727027/10-gegen-rapperswil-jona-dem-fc-basel-reicht-ein-tor-zum-einzug-in-die-zweite-cuprunde.htm,7
710,http://www.tageswoche.ch/de/2016_33/sport/727028/ein-ungeschickter-zauberer-der-doch-noch-trifft-und-ein-abgetauchter-turm.htm,0
711,http://www.tageswoche.ch/de/2016_33/sport/727029/jean-paul-bo-tius-ich-musste-nach-70-minuten-mit-kraempfen-raus.htm,0
712,http://www.tageswoche.ch/de/2016_33/kultur/727067/beginner-am-open-air-basel-der-testsieger-rappt-wieder.htm,35
713,http://www.tageswoche.ch/de/2016_33/kultur/727070/eine-launige-liebeskomoedie-in-wundervoller-umgebung.htm,13
714,http://www.tageswoche.ch/de/2016_33/sport/727122/die-verpasste-chance-der-goldenen-fecht-generation.htm,1
715,http://www.tageswoche.ch/de/2016_34/basel/727156/studenten-bleiben-bei-mama-kids-verlassen-das-nest-und-svp-naegelin-will-noch-einmal.htm,5
716,http://www.tageswoche.ch/de/2016_34/basel/727167/deutsche-kontrollieren-die-grenze-staerker-wegen-fluechtlingen-auch-im-8er-tram.htm,6
717,http://www.tageswoche.ch/de/2016_34/sport/727173/turnt-simone-biles-kommt-man-aus-dem-staunen-nicht-heraus.htm,11
718,http://www.tageswoche.ch/de/2016_34/kultur/727174/sie-nannten-sich-froeschli-und-jetzt-haben-sie-15-000-davon.htm,16
719,http://www.tageswoche.ch/de/2016_34/schweiz/727186/die-amoktat-im-rheintal-liess-trolle-toben-und-experten-nach-massnahmen-rufen.htm,1
720,http://www.tageswoche.ch/de/2016_34/basel/727194/riehener-svp-misstraut-dem-schulwegsicherheitsplan-des-kantons.htm,1
721,http://www.tageswoche.ch/de/2016_34/sport/727205/yann-sommer-weiss-was-gladbach-in-bern-erwartet.htm,21
722,http://www.tageswoche.ch/de/2016_34/international/727210/in-den-usa-proben-die-uber-fahrer-eine-revolution-das-anti-uber.htm,10
723,http://www.tageswoche.ch/de/2016_34/basel/727254/gruenes-licht-fuer-roche-tuerme-plaene-fuer-spital-fusion-und-eine-gondel-am-barfi.htm,3
724,http://www.tageswoche.ch/de/2016_34/sport/727258/frauenrechtlerin-darf-politische-botschaft-bei-volleyballspiel-praesentieren.htm,18
725,http://www.tageswoche.ch/de/2016_34/kultur/727260/das-meistzensierte-buch-des-vatikan-war-die-bibel.htm,75
726,http://www.tageswoche.ch/de/2016_34/basel/727261/bis-das-rotlicht-erlischt-der-verdraengungskampf-im-milieuviertel.htm,28
727,http://www.tageswoche.ch/de/2016_34/basel/727267/heftiger-widerstand-gegen-neue-buvette-am-schaffhauserrheinweg.htm,16
728,http://www.tageswoche.ch/de/2016_34/sport/727269/ein-duell-mit-geschichte-der-fc-basel-in-der-zweiten-runde-bei-zug-94.htm,7
729,http://www.tageswoche.ch/de/2016_34/schweiz/727271/unser-helvetisches-asylchaos.htm,23
730,http://www.tageswoche.ch/de/2016_34/basel/727283/uni-basel-faellt-aus-top-100-zweier-hochschul-rankings.htm,4
731,http://www.tageswoche.ch/de/2016_34/kultur/727286/sieben-poetinnen-und-poeten-slammen-sich-ins-16-jahrhundert.htm,52
732,http://www.tageswoche.ch/de/2016_34/basel/727287/regierung-fuer-politische-mitsprachemoeglichkeit-fuer-auslaender.htm,70
733,http://www.tageswoche.ch/de/2016_34/basel/727288/gruenes-buendnis-mit-bolzenschneidern-gegen-grenzen.htm,13
734,http://www.tageswoche.ch/de/2016_34/kultur/727293/barfuss-in-eine-andere-welt-das-tempelfest-bringt-farbe-auf-den-dreispitz.htm,65
735,http://www.tageswoche.ch/de/2016_34/kultur/727295/weggezoomt-kantone-uebernehmen-preisverleihung.htm,2
736,http://www.tageswoche.ch/de/2016_34/basel/727303/zwei-anwohner-organisieren-widerstand-gegen-steinbuehlmaetteli-erneuerung.htm,6
737,http://www.tageswoche.ch/de/2016_34/international/727305/die-erste-offen-lesbische-ministerin-auf-dem-balkan.htm,69
738,http://www.tageswoche.ch/de/2016_34/basel/727307/christoph-eymann-badi-besucher-wollen-weder-schnittlauch-noch-tofu.htm,210
739,http://www.tageswoche.ch/de/2016_34/kultur/727308/sonnenkino-aus-der-kiste.htm,47
740,http://www.tageswoche.ch/de/2016_34/basel/727310/3333-unterschriften-fuer-eine-lebendige-kleinbasler-altstadt.htm,90
741,http://www.tageswoche.ch/de/2016_34/basel/727358/kritik-an-spitalfusionsplaenen-eymann-verteidigt-nestle-deal-und-ein-knackiger-slam-fuer-einen-alten-knacker.htm,1
742,http://www.tageswoche.ch/de/2016_34/basel/727363/die-privatisierung-hat-einen-schweren-stand.htm,1
743,http://www.tageswoche.ch/de/2016_34/kultur/727368/marcel-scheible-macht-photoshop-collagen-ohne-photoshop.htm,84
744,http://www.tageswoche.ch/de/2016_34/kultur/727370/eric-hattan-erhaelt-den-basler-kunstpreis.htm,23
745,http://www.tageswoche.ch/de/2016_34/kultur/727372/der-monstermacher.htm,347
746,http://www.tageswoche.ch/de/2016_34/kultur/727377/the-nightlight-screenings-bieten-kunstkino-im-garten.htm,14
747,http://www.tageswoche.ch/de/2016_34/basel/727386/mehr-freie-wohnungen-in-basel-wegen-erlenmatt.htm,175
748,http://www.tageswoche.ch/de/2016_34/basel/727393/fitness-tracker-fuer-fifi-ein-dicker-hund.htm,11
749,http://www.tageswoche.ch/de/2016_34/basel/727394/minirock-pflicht-fuer-die-huepschen-froewen.htm,1
750,http://www.tageswoche.ch/de/2016_34/basel/727406/die-sonne-ist-wieder-aufgegangen-mit-schnitzel-und-kaisergulasch.htm,168
751,http://www.tageswoche.ch/de/2016_34/basel/727416/wenn-der-raum-enger-wird-sind-die-sexarbeiterinnen-die-verliererinnen.htm,7
752,http://www.tageswoche.ch/de/2016_34/sport/727426/nicola-spirig-auf-den-letzten-druecker-zur-gold-verteidigung-nach-rio.htm,6
753,http://www.tageswoche.ch/de/2016_34/sport/727430/beachvolleyball-showdown-im-sandkasten-an-der-copacabana.htm,1
754,http://www.tageswoche.ch/de/2016_34/kultur/727434/stefan-zweig-oder-der-untergang-des-abendlaenders.htm,160
755,http://www.tageswoche.ch/de/2016_34/basel/727470/abwaerme-von-toten-eine-heisse-sammlung-und-eine-kurze-aber-heftige-kalte-dusche.htm,1
756,http://www.tageswoche.ch/de/2016_34/basel/727471/problem-giesserei-inspektoren-geben-fuer-schweizer-akw-entwarnung.htm,12
757,http://www.tageswoche.ch/de/2016_34/basel/727486/sp-will-rechtsbuergerliches-gruselkabinett-im-grossen-rat-stoppen.htm,76
758,http://www.tageswoche.ch/de/2016_34/basel/727495/wohin-bloss-mit-dem-strassenstrich.htm,0
759,http://www.tageswoche.ch/de/2016_34/basel/727501/magische-verwandlung-des-musical-theaters-zum-konzertsaal.htm,2
760,http://www.tageswoche.ch/de/2016_34/kultur/727504/die-roboter-kommen-auf-satten-400-seiten.htm,2
761,http://www.tageswoche.ch/de/2016_34/basel/727505/kanton-schloss-vertrag-mit-nestle-unter-der-hand-ab.htm,88
762,http://www.tageswoche.ch/de/2016_34/international/727516/hund-und-katze-auf-dem-balkan-die-chronik-eines-verwirrenden-streits.htm,41
763,http://www.tageswoche.ch/de/2016_34/basel/727524/ab-sofort-laecheln-ihnen-die-politiker-schon-morgens-im-tram-entgegen.htm,9
764,http://www.tageswoche.ch/de/2016_34/basel/727528/schweizer-handwerk-fuer-augen-haende-und-gaumen.htm,68
765,http://www.tageswoche.ch/de/2016_34/sport/727529/breel-embolo-steht-im-zentrum-einer-umwaelzung-auf-schalke.htm,23
766,http://www.tageswoche.ch/de/2016_34/kultur/727533/klangbasel-nicht-ganz-so-lokal-dafuer-umso-spannender.htm,7
767,http://www.tageswoche.ch/de/2016_34/basel/727575/baselbieter-regierungsrat-weber-wirbt-fuer-spitalplaene.htm,2
768,http://www.tageswoche.ch/de/2016_34/basel/727578/im-atlantis-gibts-wieder-konzerte-in-der-innenstadt-tubas-und-beim-badi-deal-mit-nestle-einen-widerspruch.htm,3
769,http://www.tageswoche.ch/de/2016_34/basel/727581/heidi-mueck-wollte-den-staat-zerschlagen-jetzt-will-sie-ihn-anfuehren.htm,288
770,http://www.tageswoche.ch/de/2016_34/kultur/727593/das-kunstmuseum-zeigt-den-popstar-unter-den-kupferstechern.htm,17
771,http://www.tageswoche.ch/de/2016_34/kultur/727597/tschuess-feines-clubbing-hallo-dreckige-konzerte-das-atlantis-belebt-seine-buehne-mit-alten-bluesern-und-jungen-baslern.htm,566
772,http://www.tageswoche.ch/de/2016_34/sport/727604/fischers-qual-der-wahl-oder-die-spieler-sind-ja-nicht-bloed.htm,8
773,http://www.tageswoche.ch/de/2016_34/leben/727610/befrei-dich-selbst-und-die-spielernatur-in-dir.htm,13
774,http://www.tageswoche.ch/de/2016_34/sport/727677/horrorfilm-oder-happy-end-in-brasilien-zweifeln-viele-einheimische-an-der-durchschlagskraft-der-selec-o.htm,1
775,http://www.tageswoche.ch/de/2016_34/sport/727679/41-gegen-lugano-fcb-oeffnet-eine-viertelstunde-die-schleusen.htm,4
776,http://www.tageswoche.ch/de/2016_34/kultur/727680/der-regisseur-von-blade-runner-2-laeuft-sich-im-stadtkino-warm.htm,1
777,http://www.tageswoche.ch/de/2016_34/sport/727681/eine-luftpistolen-scheibe-ein-salchow-und-der-eingesprungene-delgado.htm,4
778,http://www.tageswoche.ch/de/2016_34/sport/727684/michael-lang-bei-40-geht-man-nicht-an-die-grenzen.htm,3
779,http://www.tageswoche.ch/de/2016_34/kultur/727749/in-die-paradiesische-theater-falle-getappt.htm,18
780,http://www.tageswoche.ch/de/2016_34/sport/727760/die-fiebrigen-spiele.htm,3
781,http://www.tageswoche.ch/de/2016_35/basel/727809/velostrassen-monsterbauten-und-mehr-fans-fuer-basels-fussballerinnen.htm,6
782,http://www.tageswoche.ch/de/2016_35/sport/727818/der-trainer-von-granit-xhaka-kaempft-gegen-windmuehlen.htm,6
783,http://www.tageswoche.ch/de/2016_35/basel/727825/es-braucht-die-apotheke-als-niederschwellige-anlaufstelle.htm,119
784,http://www.tageswoche.ch/de/2016_35/leben/727826/60-jahre-sex-pop-und-fotolove.htm,7
785,http://www.tageswoche.ch/de/2016_35/basel/727834/tageswoche-artikel-beschaeftigt-riehener-gemeinderat.htm,35
786,http://www.tageswoche.ch/de/2016_35/schweiz/727835/die-burka-ist-nicht-das-problem.htm,108
787,http://www.tageswoche.ch/de/2016_35/basel/727840/hier-wohnt-die-wohl-groesste-familie-der-region.htm,38
788,http://www.tageswoche.ch/de/2016_35/basel/727843/allianz-cinema-schoepft-viel-mut-fuer-die-zukunft.htm,0
789,http://www.tageswoche.ch/de/2016_35/basel/727845/verband-befuerchtet-jaehrliche-mehrkosten-fuer-gemeinden-in-millionenhoehe.htm,11
790,http://www.tageswoche.ch/de/pages/teaser/727854/hans-peter-wessels-der-kumpel.htm,150
791,http://www.tageswoche.ch/de/2016_35/leben/727873/als-man-noch-schnell-aes-telifon-machte.htm,10
792,http://www.tageswoche.ch/de/2016_35/basel/727889/huerdenspringen-mit-syngenta-rote-koepfe-im-spitalumfeld-und-ein-land-im-burka-fieber.htm,2
793,http://www.tageswoche.ch/de/2016_35/basel/727893/chemchina-erhaelt-gruenes-licht-fuer-syngenta-uebernahme-aber-was-heisst-das.htm,0
794,http://www.tageswoche.ch/de/2016_35/leben/727900/dieser-basler-wagt-den-grossen-wurf.htm,184
795,http://www.tageswoche.ch/de/2016_35/basel/727909/it-unternehmer-in-hoeheren-diensten.htm,187
796,http://www.tageswoche.ch/de/2016_35/kultur/727913/melonen-als-koepfe-und-zeitungen-als-haeuser-edit-oderbolz-im-kunsthaus-baselland.htm,92
797,http://www.tageswoche.ch/de/2016_35/kultur/727922/ausbruch-unterdrueckter-wut-ten-von-pearl-jam.htm,0
798,http://www.tageswoche.ch/de/2016_35/schweiz/727925/zum-apotheker-statt-zum-arzt-die-neue-grundversorgung.htm,63
799,http://www.tageswoche.ch/de/2016_35/schweiz/727928/gesundheitsversorgung-das-wird-neu.htm,0
800,http://www.tageswoche.ch/de/2016_35/schweiz/727931/geschaeftsmodell-statt-role-model-knackeboul-zum-ende-von-joiz.htm,597
801,http://www.tageswoche.ch/de/2016_35/basel/727936/megapruefung-in-der-messehalle.htm,0
802,http://www.tageswoche.ch/de/2016_35/basel/727939/massive-kostenueberschreitungen-beim-europa-league-final-in-basel.htm,13
803,http://www.tageswoche.ch/de/2016_35/sport/727944/porto-qualifiziert-topf-zwei-ist-fuer-den-fc-basel-in-weite-ferne-gerueckt.htm,9
804,http://www.tageswoche.ch/de/2016_35/schweiz/727953/auf-zur-schwinger-party.htm,0
805,http://www.tageswoche.ch/de/2016_35/kultur/727955/ich-wollte-nie-nur-ein-programm-fuer-die-kasse-machen.htm,76
806,http://www.tageswoche.ch/de/2016_35/kultur/727956/fuocoammare-sehhilfe-fuer-ein-seekrankes-europa.htm,11
807,http://www.tageswoche.ch/de/2016_35/kultur/727958/das-warten-ist-haesslich-aber-es-ist-unser-universum.htm,28
808,http://www.tageswoche.ch/de/2016_35/basel/727959/linksautonome-mobilisieren-fuer-demo-schlappe-fuer-svp-richter-oser.htm,14
809,http://www.tageswoche.ch/de/2016_35/basel/727992/krach-in-der-innenstadt-gedraenge-an-der-grenze-und-ein-veloeler-hebelt-die-physik-aus.htm,1
810,http://www.tageswoche.ch/de/2016_35/kultur/727993/baloise-session-bringt-brian-wilson-culture-club-jeff-beck-und-norah-jones-nach-basel.htm,47
811,http://www.tageswoche.ch/de/2016_35/basel/727994/babys-bei-minipigs-und-heidschnucken-schafen.htm,22
812,http://www.tageswoche.ch/de/2016_35/leben/728002/dem-strand-geht-der-sand-aus.htm,72
813,http://www.tageswoche.ch/de/2016_35/sport/728016/diese-saison-sitzen-schiedsrichter-in-der-bundesliga-bereits-probe-erst-mal-offline.htm,3
814,http://www.tageswoche.ch/de/2016_35/kultur/728025/ein-hoch-auf-die-langsamkeit-mit-dem-zug-von-berlin-nach-malmoe.htm,32
815,http://www.tageswoche.ch/de/2016_35/international/728026/italien-bebt-und-bewegt-sich-doch-nicht.htm,18
816,http://www.tageswoche.ch/de/2016_35/kultur/728027/in-england-top-in-deutschland-flop-luxurioese-grabkammer-oder-a-miraculous-new-extension.htm,1
817,http://www.tageswoche.ch/de/2016_35/basel/728029/auf-zur-grossen-wahl-umfrage.htm,112
818,http://www.tageswoche.ch/de/2016_35/basel/728031/das-kleinbasel-erhaelt-eine-neue-gasse.htm,22
819,http://www.tageswoche.ch/de/2016_35/international/728043/akw-soll-fuer-400-millionen-euro-definitiv-vom-netz.htm,25
820,http://www.tageswoche.ch/de/2016_35/kultur/728054/graffiti-banausin-karen-lernt-an-der-line-tour-dazu.htm,60
821,http://www.tageswoche.ch/de/2016_35/kultur/728060/milo-rau-ich-will-die-absolute-notwendigkeit.htm,15
822,http://www.tageswoche.ch/de/2016_35/sport/728084/gruppe-a-basel-trifft-auf-paris-saint-germain-arsenal-und-razgrad.htm,11
823,http://www.tageswoche.ch/de/2016_35/basel/728085/steuern-runter-im-sparkanton-lichter-aus-im-akw-hoffen-auf-losglueck-und-ihre-meinung-zaehlt.htm,2
824,http://www.tageswoche.ch/de/2016_35/kultur/728090/police-schlagzeuger-stewart-copeland-ich-tue-nur-so-als-waere-ich-ein-klassischer-musiker.htm,47
825,http://www.tageswoche.ch/de/2016_35/basel/728095/in-das-gebaeude-der-frueheren-lady-bar-ziehen-sozial-benachteiligte-ein.htm,93
826,http://www.tageswoche.ch/de/2016_35/basel/728097/wahlkampf-die-baz-ballert-sich-ins-abseits.htm,244
827,http://www.tageswoche.ch/de/2016_35/basel/728098/wann-gehe-ich-denn-nun-zum-arzt.htm,0
828,http://www.tageswoche.ch/de/2016_35/basel/728119/das-baselbiet-ist-eine-gleichstellungswueste.htm,37
829,http://www.tageswoche.ch/de/2016_35/leben/728120/wochenendlich-in-auch.htm,0
830,http://www.tageswoche.ch/de/2016_35/basel/728124/seltsames-glockengelaeut-zur-geisterstunde.htm,1
831,http://www.tageswoche.ch/de/2016_35/kultur/728130/happy-birthday-blackcrossbowl-in-gedenken-an-basels-skaterparadies.htm,145
832,http://www.tageswoche.ch/de/2016_35/leben/728131/die-bier-sommeliere-weiss-der-typische-schweizer-trinkt-lager.htm,29
833,http://www.tageswoche.ch/de/2016_35/basel/728133/das-theater-basel-in-den-bestenlisten-fast-und-ganz-oben.htm,0
834,http://www.tageswoche.ch/de/2016_36/leben/728134/endlose-promenaden-und-ein-kuestentram.htm,3
835,http://www.tageswoche.ch/de/2016_35/kultur/728136/vorgetaeuschte-inkontinenz-frederic-zwicker-debuetiert-mit-demenz-roman.htm,5
836,http://www.tageswoche.ch/de/2016_35/basel/728138/wir-spendieren-basel-einen-reisefuehrer.htm,0
837,http://www.tageswoche.ch/de/2016_35/sport/728143/rb-leipzig-organisch-gewachsen-bis-in-die-bundesliga.htm,2
838,http://www.tageswoche.ch/de/2016_35/sport/728146/die-trackbike-premiere-in-riehen-ist-zu-hip-fuer-die-basler-fixie-szene.htm,19
839,http://www.tageswoche.ch/de/2016_35/basel/728182/geld-auf-wanderschaft-frauen-auf-dem-abstellgleis-und-ein-neuer-reisefuehrer-fuer-basel.htm,2
840,http://www.tageswoche.ch/de/2016_35/sport/728185/der-mann-der-aus-den-psg-spielern-noch-mehr-macht.htm,2
841,http://www.tageswoche.ch/de/2016_35/sport/728187/schoen-und-nicht-schoen-der-fc-basel-vor-dem-spiel-in-thun.htm,7
842,http://www.tageswoche.ch/de/2016_35/kultur/728190/stewart-copeland-rockt-mit-dem-sinfonieorchester-basel-das-roemertheater.htm,39
843,http://www.tageswoche.ch/de/2016_35/international/728205/warum-stuerzte-die-erdbebensichere-schule-ein.htm,0
844,http://www.tageswoche.ch/de/2016_35/basel/728211/arrivederci-das-cuor-d-oro-verlaesst-die-horburgstrasse.htm,26
845,http://www.tageswoche.ch/de/2016_35/leben/728212/super-wetter-und-ganz-schoen-was-los-dieses-wochenende-in-basel.htm,15
846,http://www.tageswoche.ch/de/2016_35/basel/728215/martina-bernasconi-das-zart-buergerliche-zuenglein-an-der-regierungswaage.htm,23
847,http://www.tageswoche.ch/de/2016_35/international/728217/warum-die-tuerkei-jetzt-ihre-offensive-in-syrien-startet.htm,1
848,http://www.tageswoche.ch/de/2016_35/sport/728218/bricht-embolo-unter-dem-druck-ein-und-was-gelingt-sommer-und-stocker.htm,8
849,http://www.tageswoche.ch/de/2016_35/kultur/728220/auf-dem-kasernenareal-tuermen-sich-20-tonnen-holzbretter.htm,76
850,http://www.tageswoche.ch/de/2016_35/kultur/728222/schau-mal-wer-da-haemmert-so-entsteht-ein-groovetruck.htm,55
851,http://www.tageswoche.ch/de/2016_35/basel/728223/wer-ein-cargovelo-kauft-erhaelt-wieder-geld-vom-kanton.htm,61
852,http://www.tageswoche.ch/de/2016_35/schweiz/728224/die-burka-ein-zentraler-kampfbegriff-des-europaeischen-rechtspopulismus.htm,22
853,http://www.tageswoche.ch/de/2016_35/basel/728227/wohlhabenden-quartieren-werden-kaum-fluechtlinge-zugeteilt.htm,100
854,http://www.tageswoche.ch/de/2016_35/basel/728250/keine-demo-aber-personenkontrollen-auf-dem-barfi.htm,13
855,http://www.tageswoche.ch/de/2016_35/sport/728320/ein-koenigreich-fuer-mehr-spannung.htm,4
856,http://www.tageswoche.ch/de/2016_35/sport/728322/ein-starker-rueckhalt-und-offensive-kurzarbeiter.htm,8
857,http://www.tageswoche.ch/de/2016_35/sport/728323/luca-zuffi-wir-haben-brutal-nachgelassen.htm,0
858,http://www.tageswoche.ch/de/2016_36/basel/728387/kein-saft-fuer-teslas-keine-fluechtlinge-fuers-bruderholz-und-selbstkritik-von-luca-zuffi.htm,3
859,http://www.tageswoche.ch/de/2016_35/basel/728389/der-basler-sozial-dschungel-kriegt-einen-kompass.htm,37
860,http://www.tageswoche.ch/de/2016_36/kultur/728408/warum-derzeit-alle-hits-gleich-klingen-schuld-ist-der-millennial-whoop.htm,13
861,http://www.tageswoche.ch/de/2016_36/basel/728416/roesti-vergroessert-den-graben-in-der-basler-svp.htm,10
862,http://www.tageswoche.ch/de/2016_36/basel/728437/steinengraben-mieter-reichen-petition-ein-und-hoffen-auf-den-baurekurs.htm,373
863,http://www.tageswoche.ch/de/2016_36/kultur/728443/yan-duyvendak-der-theatertaenzer-auf-dem-vulkan-der-zeitgeschichte.htm,51
864,http://www.tageswoche.ch/de/2016_36/basel/728479/knatsch-um-den-buergerlichen-wahlkampf-todestag-von-tinguely-und-auftakt-zum-theaterfestival.htm,5
865,http://www.tageswoche.ch/de/2016_36/basel/728481/schweiz-schalt-auf-ueberwachung.htm,34
866,http://www.tageswoche.ch/de/2016_36/kultur/728488/diese-huehner-koennen-programmieren.htm,51
867,http://www.tageswoche.ch/de/2016_36/leben/728492/ein-krummstab-ungewisser-herkunft.htm,0
868,http://www.tageswoche.ch/de/2016_36/basel/728494/dafuer-haben-sich-die-parteien-im-grossen-rat-eingesetzt-oder-eben-auch-nicht.htm,6
869,http://www.tageswoche.ch/de/2016_36/basel/728498/elisabeth-ackermann-zielstrebig-zur-obersten-sitzungsleiterin.htm,51
870,http://www.tageswoche.ch/de/2016_36/basel/728501/verfolgen-sie-storch-lorenz-auf-dem-weg-in-den-sueden.htm,14
871,http://www.tageswoche.ch/de/2016_36/sport/728512/der-rtv-basel-vor-dem-saisonstart-neuer-trainer-neue-spieler.htm,1
872,http://www.tageswoche.ch/de/2016_35/basel/728518/klare-regeln-fuer-sponsoring-geld-nehmen-unabhaengigkeit-behalten.htm,4
873,http://www.tageswoche.ch/de/2016_36/basel/728523/trauer-und-wut-nach-schliessung-der-werkstatt-jobshop-wir-sitzen-fristlos-auf-der-strasse.htm,38
874,http://www.tageswoche.ch/de/2016_36/sport/728529/der-fc-basel-ist-fast-nur-noch-abendunterhaltung-in-der-super-league.htm,86
875,http://www.tageswoche.ch/de/2016_35/kultur/728536/denkmalgeschuetzter-kirchenbau-wird-proberaum-fuer-sinfonische-orchester.htm,36
876,http://www.tageswoche.ch/de/2016_36/international/728539/die-amerikaner-geben-nichts-oder-nur-brosamen.htm,9
877,http://www.tageswoche.ch/de/2016_36/sport/728542/beschaeftigung-fuer-die-daheimgebliebenen-der-fc-basel-testet-um-1630-uhr-gegen-wohlen.htm,4
878,http://www.tageswoche.ch/de/2016_36/kultur/728545/so-lustig-wie-eine-gedaechtnisluecke.htm,1
879,http://www.tageswoche.ch/de/2016_36/schweiz/728552/arme-rechte-kuenstler-im-linken-kulturbetrieb.htm,678
880,http://www.tageswoche.ch/de/2016_36/basel/728557/nasser-fruehsommer-vermieste-die-saison.htm,5
881,http://www.tageswoche.ch/de/2016_36/kultur/728561/zwoelffaches-ideenfieber-bringt-die-alte-zollhalle-zum-gluehen.htm,32
882,http://www.tageswoche.ch/de/2016_36/basel/728581/eine-knorrige-politikerin-will-morin-beerben-das-baselbiet-will-polizeiposten-schliessen.htm,3
883,http://www.tageswoche.ch/de/2016_35/kultur/728583/auftakt-zum-theaterfestival-tanzen-tanzen-bis-dass-die-welt-untergeht.htm,56
884,http://www.tageswoche.ch/de/2016_36/kultur/728584/ihre-gesangsschule-war-das-leben.htm,76
885,http://www.tageswoche.ch/de/2016_36/kultur/728594/der-mensch-die-schweizer-der-bundesrat-als-reiskorn.htm,12
886,http://www.tageswoche.ch/de/2016_36/sport/728627/wie-der-fc-basel-den-fussballer-import-ankurbelt.htm,12
887,http://www.tageswoche.ch/de/2016_36/kultur/728630/ein-spiel-um-leben-und-tod-und-tausende-schauen-zu.htm,4
888,http://www.tageswoche.ch/de/2016_36/basel/728639/dafuer-haben-sich-die-parteien-im-grossen-rat-eingesetzt-oder-eben-auch-nicht-teil-2.htm,88
