,article_id,published,type
0,725707.0,2016-07-31,news
0,670284.0,2014-10-12,news
0,723255.0,2016-06-27,news
0,724165.0,2016-07-07,newswire
0,481307.0,2012-11-14,news
0,725577.0,2016-07-26,newswire
0,721022.0,2016-06-03,news
0,725137.0,2016-07-20,newswire
0,718916.0,2016-05-13,news
0,718067.0,2016-04-30,news
0,722455.0,2016-06-18,news
0,725523.0,2016-07-30,news
0,724511.0,2016-07-12,newswire
0,725086.0,2016-07-20,news
0,724684.0,2016-07-14,news
0,701798.0,2015-10-27,news
0,719786.0,2016-05-21,news
0,488247.0,2012-12-06,news
0,560223.0,2013-07-15,news
0,722601.0,2016-06-20,news
0,725646.0,2016-07-27,newswire
0,723366.0,2016-06-30,news
0,724377.0,2016-07-11,news
0,724934.0,2016-07-18,newswire
0,449438.0,2012-08-17,news
0,723440.0,2016-06-30,news
0,725114.0,2016-07-20,newswire
0,693355.0,2015-07-14,news
0,724087.0,2016-07-07,news
0,724617.0,2016-07-13,newswire
0,725531.0,2016-07-31,news
0,561113.0,2013-07-17,news
0,724720.0,2016-07-14,news
0,723615.0,2016-07-01,newswire
0,723649.0,2016-07-01,newswire
0,725795.0,2016-07-29,newswire
0,723619.0,2016-07-03,news
0,663249.0,2014-07-28,news
0,714998.0,2016-03-26,news
0,724919.0,2016-07-18,newswire
0,724066.0,2016-07-06,newswire
0,724395.0,2016-07-11,news
0,647258.0,2014-03-06,news
0,662288.0,2014-06-27,news
0,571302.0,2013-08-24,news
0,725307.0,2016-07-23,news
0,722917.0,2016-06-23,news
0,724445.0,2016-07-11,news
0,725742.0,2016-07-28,newswire
0,725345.0,2016-07-23,newswire
0,574057.0,2013-08-30,news
0,723739.0,2016-07-03,newswire
0,705957.0,2015-12-09,news
0,723845.0,2016-07-04,newswire
0,719017.0,2016-05-11,news
0,725391.0,2016-07-24,news
0,724971.0,2016-07-18,newswire
0,724694.0,2016-07-14,news
0,724024.0,2016-07-06,newswire
0,725867.0,2016-07-30,newswire
0,724043.0,2016-07-07,news
0,723344.0,2016-06-29,news
0,723920.0,2016-07-05,newswire
0,724412.0,2016-07-11,newswire
0,724041.0,2016-07-07,news
0,713660.0,2016-03-10,news
0,723453.0,2016-06-30,news
0,723621.0,2016-07-01,newswire
0,713045.0,2016-03-02,news
0,554069.0,2013-06-24,news
0,696958.0,2015-08-26,news
0,725460.0,2016-07-25,newswire
0,686761.0,2015-05-06,news
0,713050.0,2016-03-01,news
0,542617.0,2013-05-16,news
0,725660.0,2016-07-27,newswire
0,425520.0,2012-05-25,news
0,679381.0,2015-01-30,news
0,725728.0,2016-07-28,newswire
0,715515.0,2016-04-01,news
0,722935.0,2016-06-27,news
0,678694.0,2015-01-26,news
0,723397.0,2016-06-29,news
0,676366.0,2014-12-26,news
0,724051.0,2016-07-06,newswire
0,516444.0,2013-02-27,news
0,468720.0,2012-10-12,news
0,693453.0,2015-07-15,news
0,713992.0,2016-03-14,news
0,715092.0,2016-03-28,news
0,584941.0,2013-10-03,news
0,723396.0,2016-06-29,news
0,724150.0,2016-07-07,newswire
0,724523.0,2016-07-12,newswire
0,675766.0,2014-12-13,news
0,725381.0,2016-07-24,newswire
0,633625.0,2014-01-30,news
0,723875.0,2016-07-05,newswire
0,723580.0,2016-07-01,newswire
0,724270.0,2016-07-11,news
0,442804.0,2012-07-26,news
0,723930.0,2016-07-07,news
0,529953.0,2013-04-08,news
0,725283.0,2016-07-22,newswire
0,678431.0,2015-01-20,newswire
0,655165.0,2014-04-08,news
0,715105.0,2016-03-25,news
0,719882.0,2016-05-21,news
0,725273.0,2016-07-22,news
0,724973.0,2016-07-18,newswire
0,694403.0,2015-07-26,newswire
0,725857.0,2016-07-30,newswire
0,511628.0,2013-02-14,news
0,724329.0,2016-07-10,newswire
0,725161.0,2016-07-21,newswire
0,677857.0,2015-01-14,news
0,725233.0,2016-07-30,news
0,723637.0,2016-07-01,newswire
0,725200.0,2016-07-21,newswire
0,659510.0,2014-05-30,news
0,723574.0,2016-06-30,newswire
0,724112.0,2016-07-10,news
0,675618.0,2014-12-12,news
0,680984.0,2015-02-22,news
0,722134.0,2016-06-15,news
0,725343.0,2016-07-23,newswire
0,670979.0,2014-10-19,news
0,723253.0,2016-06-27,news
0,570464.0,2013-08-19,news
0,686612.0,2015-04-30,news
0,412858.0,2012-04-05,news
0,444533.0,2012-08-01,news
0,557259.0,2013-07-05,news
0,724606.0,2016-07-13,newswire
0,689884.0,2015-06-04,news
0,723746.0,2016-07-03,newswire
0,649924.0,2014-03-08,news
0,715465.0,2016-08-23,news
0,686316.0,2015-04-27,news
0,724703.0,2016-07-28,news
0,463487.0,2012-09-28,news
0,563450.0,2013-07-27,news
0,723228.0,2016-06-28,news
0,564322.0,2013-07-31,news
0,672527.0,2014-11-05,news
0,724886.0,2016-07-17,newswire
0,686580.0,2015-04-28,news
0,724345.0,2016-07-10,newswire
0,680466.0,2015-02-12,news
0,724289.0,2016-07-09,newswire
0,724882.0,2016-07-17,newswire
0,213594.0,2011-12-29,news
0,724705.0,2016-07-15,news
0,725760.0,2016-07-28,newswire
0,713839.0,2016-03-12,news
0,714981.0,2016-03-23,news
0,724153.0,2016-07-07,newswire
0,723780.0,2016-07-07,news
0,725619.0,2016-07-30,news
0,723239.0,2016-06-29,news
0,723248.0,2016-06-29,news
0,724571.0,2016-07-13,newswire
0,717448.0,2016-04-22,news
0,721716.0,2016-06-28,news
0,723624.0,2016-07-01,newswire
0,724348.0,2016-07-10,newswire
0,724397.0,2016-07-11,newswire
0,725102.0,2016-07-20,newswire
0,430324.0,2012-06-14,news
0,551538.0,2013-06-20,news
0,705736.0,2015-12-08,news
0,725693.0,2016-07-30,news
0,704852.0,2015-11-28,news
0,719726.0,2016-05-19,news
0,722690.0,2016-06-22,news
0,724835.0,2016-07-16,newswire
0,666665.0,2014-08-26,news
0,713127.0,2016-03-02,news
0,717914.0,2016-04-29,news
0,723209.0,2016-06-27,news
0,724021.0,2016-07-06,newswire
0,723842.0,2016-07-04,newswire
0,654210.0,2014-03-29,news
0,719056.0,2016-05-12,news
0,724798.0,2016-07-15,newswire
0,566248.0,2013-08-08,news
0,718800.0,2016-05-12,news
0,722273.0,2016-06-20,news
0,433690.0,2012-06-29,news
0,725300.0,2016-07-22,newswire
0,725292.0,2016-07-22,newswire
0,683668.0,2015-03-22,news
0,712932.0,2016-03-01,news
0,724831.0,2016-07-16,newswire
0,724508.0,2016-07-12,newswire
0,725595.0,2016-07-31,news
0,725861.0,2016-07-30,newswire
0,692571.0,2015-07-03,news
0,698912.0,2015-09-21,news
0,697439.0,2015-09-01,news
0,722812.0,2016-06-22,news
0,725417.0,2016-07-24,newswire
0,725635.0,2016-07-27,newswire
0,576008.0,2013-09-04,news
0,723022.0,2016-06-25,news
0,723752.0,2016-07-03,newswire
0,668105.0,2014-09-14,news
0,690893.0,2015-06-15,news
0,692972.0,2015-07-09,news
0,682319.0,2015-12-02,news
0,724590.0,2016-07-13,newswire
0,560836.0,2013-07-16,news
0,569747.0,2013-08-15,news
0,671772.0,2014-10-30,news
0,699494.0,2015-09-27,news
0,718434.0,2016-05-06,news
0,720600.0,2016-06-07,news
0,725431.0,2016-07-25,newswire
0,390986.0,2012-02-24,news
0,514817.0,2013-02-24,news
0,703586.0,2015-11-17,news
0,725181.0,2016-07-21,newswire
0,679078.0,2015-01-29,news
0,715832.0,2016-04-08,news
0,724957.0,2016-07-18,newswire
0,547171.0,2013-05-31,news
0,725184.0,2016-07-21,newswire
0,725042.0,2016-07-19,newswire
0,717110.0,2016-04-20,news
0,722651.0,2016-06-21,news
0,722597.0,2016-06-22,news
0,724506.0,2016-07-12,newswire
0,618565.0,2013-12-22,news
0,725281.0,2016-07-22,newswire
0,659074.0,2014-05-21,news
0,699085.0,2015-09-21,news
0,725416.0,2016-07-24,newswire
0,725073.0,2016-07-20,newswire
0,718441.0,2016-05-04,news
0,719939.0,2016-05-22,news
0,724829.0,2016-07-16,newswire
0,170724.0,2011-12-21,newswire
0,677550.0,2015-01-10,news
0,705940.0,2015-12-10,news
0,723441.0,2016-06-30,news
0,725854.0,2016-07-30,newswire
0,563656.0,2013-07-29,news
0,724784.0,2016-07-15,newswire
0,663789.0,2014-07-15,news
0,723312.0,2016-06-28,news
0,109153.0,2011-11-11,news
0,389333.0,2012-02-17,news
0,717930.0,2016-04-28,news
0,724313.0,2016-07-09,newswire
0,724704.0,2016-07-14,newswire
0,725868.0,2016-07-30,newswire
0,719081.0,2016-05-17,news
0,720224.0,2016-05-25,news
0,723256.0,2016-06-28,news
0,551042.0,2013-06-15,news
0,557025.0,2013-07-04,news
0,724350.0,2016-07-10,newswire
0,725397.0,2016-07-24,newswire
0,723482.0,2016-06-30,newswire
0,723717.0,2016-07-02,newswire
0,724305.0,2016-07-09,newswire
0,724581.0,2016-07-13,newswire
0,571615.0,2013-08-22,news
0,673687.0,2014-11-20,news
0,722071.0,2016-06-14,newswire
0,384827.0,2012-02-02,news
0,449437.0,2012-08-17,news
0,503422.0,2013-01-22,news
0,570018.0,2013-08-22,news
0,627601.0,2014-01-16,news
0,684863.0,2015-04-08,news
0,706599.0,2015-12-16,news
0,717869.0,2016-05-09,news
0,723706.0,2016-07-02,newswire
0,723743.0,2016-07-03,newswire
0,723844.0,2016-07-04,newswire
0,686818.0,2015-04-30,news
0,696254.0,2015-08-18,news
0,721148.0,2016-06-05,newswire
0,697463.0,2015-12-25,news
0,720960.0,2016-06-09,news
0,723092.0,2016-06-25,news
0,725866.0,2016-07-30,newswire
0,725446.0,2016-07-25,newswire
0,722664.0,2016-06-21,news
0,724351.0,2016-07-10,newswire
0,433223.0,2012-06-27,news
0,623964.0,2014-01-09,news
0,658667.0,2014-05-17,news
0,724259.0,2016-07-08,newswire
0,725379.0,2016-07-24,newswire
0,718918.0,2016-05-10,news
0,724952.0,2016-07-18,newswire
0,725420.0,2016-07-24,newswire
0,725562.0,2016-07-26,newswire
0,725584.0,2016-07-27,newswire
0,516730.0,2013-02-01,news
0,550125.0,2013-06-13,news
0,666652.0,2014-08-25,news
0,667577.0,2014-09-09,news
0,679764.0,2015-02-04,news
0,713306.0,2016-03-07,news
0,716477.0,2016-04-14,news
0,723867.0,2016-07-04,newswire
0,533203.0,2013-04-18,news
0,556133.0,2013-07-04,news
0,692752.0,2015-07-09,news
0,725547.0,2016-07-26,newswire
0,725822.0,2016-07-29,newswire
0,701859.0,2015-10-23,news
0,717320.0,2016-04-22,news
0,718381.0,2016-05-04,news
0,722681.0,2016-06-21,news
0,723292.0,2016-06-28,news
0,724991.0,2016-07-18,newswire
0,725782.0,2016-07-29,newswire
0,494246.0,2012-12-22,news
0,560021.0,2013-07-18,news
0,673185.0,2014-11-14,news
0,678110.0,2015-01-16,news
0,689767.0,2015-06-05,news
0,722454.0,2016-06-20,news
0,724044.0,2016-07-06,newswire
0,691941.0,2015-06-28,news
0,714915.0,2016-03-22,news
0,720144.0,2016-05-24,news
0,546662.0,2013-05-29,news
0,695118.0,2015-08-06,news
0,701878.0,2015-10-26,news
0,724893.0,2016-07-17,newswire
0,665633.0,2014-08-14,news
0,667330.0,2014-09-03,news
0,718389.0,2016-05-03,news
0,724982.0,2016-07-18,newswire
0,725474.0,2016-07-25,newswire
0,725852.0,2016-07-30,newswire
0,468726.0,2012-10-12,news
0,698508.0,2015-09-17,news
0,720132.0,2016-05-26,news
0,720856.0,2016-06-06,news
0,724676.0,2016-07-14,newswire
0,724764.0,2016-07-15,newswire
0,724513.0,2016-07-12,newswire
0,724726.0,2016-07-14,newswire
0,695471.0,2015-08-08,news
0,719842.0,2016-05-21,news
0,723968.0,2016-07-05,newswire
0,724141.0,2016-07-07,newswire
0,724566.0,2016-07-13,newswire
0,528707.0,2013-04-04,news
0,653734.0,2014-03-25,news
0,661157.0,2014-06-15,news
0,722193.0,2016-06-17,news
0,722603.0,2016-06-25,news
0,723444.0,2016-06-30,news
0,724156.0,2016-07-07,newswire
0,725383.0,2016-07-24,newswire
0,725770.0,2016-07-29,newswire
0,665359.0,2014-08-12,news
0,689652.0,2015-06-02,news
0,720925.0,2016-06-03,news
0,722109.0,2016-06-15,news
0,724736.0,2016-07-14,newswire
0,725037.0,2016-07-19,newswire
0,725613.0,2016-07-27,newswire
0,571618.0,2013-08-22,news
0,668044.0,2014-09-23,news
0,682096.0,2015-03-06,news
0,723879.0,2016-07-05,newswire
0,724728.0,2016-07-14,newswire
0,724989.0,2016-07-18,newswire
0,569910.0,2013-08-22,news
0,702873.0,2015-11-12,news
0,704639.0,2015-11-25,news
0,725104.0,2016-07-20,newswire
0,725387.0,2016-07-24,newswire
0,421014.0,2012-05-05,news
0,671278.0,2014-10-24,news
0,686140.0,2015-04-26,news
0,713494.0,2016-03-07,news
0,721419.0,2016-06-12,news
0,722475.0,2016-06-18,news
0,725274.0,2016-07-22,newswire
0,222873.0,2011-12-30,news
0,445009.0,2012-08-03,news
0,550718.0,2013-06-18,news
0,695641.0,2015-08-21,news
0,716223.0,2016-04-10,news
0,718291.0,2016-05-02,news
0,718811.0,2016-05-10,news
0,719972.0,2016-05-23,news
0,722396.0,2016-06-20,news
0,724014.0,2016-07-06,newswire
0,724053.0,2016-07-06,newswire
0,724628.0,2016-07-13,newswire
0,725494.0,2016-07-25,newswire
0,725652.0,2016-07-27,newswire
0,669649.0,2014-10-02,news
0,680969.0,2015-02-19,news
0,702222.0,2015-10-31,news
0,712977.0,2016-03-01,news
0,715325.0,2016-03-29,news
0,721953.0,2016-06-14,news
0,722839.0,2016-06-23,news
0,723320.0,2016-06-28,news
0,444869.0,2012-08-03,news
0,610294.0,2013-11-28,news
0,670713.0,2014-10-16,news
0,717152.0,2016-04-19,news
0,717439.0,2016-04-24,news
0,720124.0,2016-05-24,newswire
0,722921.0,2016-06-23,newswire
0,723934.0,2016-07-05,newswire
0,725016.0,2016-07-19,newswire
0,725789.0,2016-07-29,newswire
0,725805.0,2016-07-29,newswire
0,725454.0,2016-07-25,newswire
0,556766.0,2013-07-02,news
0,668138.0,2014-09-13,news
0,671740.0,2014-10-27,news
0,683747.0,2015-03-23,news
0,685312.0,2015-04-19,news
0,685969.0,2015-04-23,news
0,697034.0,2015-08-29,news
0,713567.0,2016-03-12,news
0,714375.0,2016-03-20,news
0,716070.0,2016-04-11,news
0,719793.0,2016-05-24,news
0,722501.0,2016-06-19,news
0,722999.0,2016-06-27,news
0,724212.0,2016-07-08,newswire
0,725151.0,2016-07-20,newswire
0,129603.0,2011-12-16,news
0,416767.0,2012-04-20,news
0,438829.0,2012-07-14,news
0,489594.0,2012-12-13,news
0,654743.0,2014-04-04,news
0,682360.0,2015-03-09,news
0,686121.0,2015-04-23,news
0,687380.0,2015-05-08,news
0,705052.0,2015-11-30,newswire
0,716424.0,2016-04-12,news
0,723414.0,2016-06-29,newswire
0,725143.0,2016-07-20,newswire
0,725430.0,2016-07-25,newswire
0,725318.0,2016-07-22,newswire
0,724921.0,2016-07-18,newswire
0,660725.0,2014-06-10,news
0,681414.0,2015-02-26,blog
0,715519.0,2016-03-31,news
0,717452.0,2016-05-02,news
0,717867.0,2016-05-21,news
0,717942.0,2016-04-28,newswire
0,721730.0,2016-06-11,news
0,722302.0,2016-06-17,news
0,722256.0,2016-06-16,news
0,723190.0,2016-06-27,newswire
0,723886.0,2016-07-05,newswire
0,725208.0,2016-07-21,newswire
0,657593.0,2014-05-15,news
0,661551.0,2014-06-19,news
0,688700.0,2015-05-22,news
0,692583.0,2015-07-11,news
0,698568.0,2015-09-19,news
0,721792.0,2016-06-12,news
0,723502.0,2016-06-30,newswire
0,723927.0,2016-07-05,newswire
0,723961.0,2016-07-05,newswire
0,723818.0,2016-07-04,newswire
0,723965.0,2016-07-05,newswire
0,724984.0,2016-07-18,newswire
0,725803.0,2016-07-29,newswire
0,467475.0,2012-10-11,news
0,490596.0,2012-12-14,news
0,624884.0,2014-01-09,news
0,626805.0,2014-01-16,news
0,675479.0,2014-12-09,news
0,675033.0,2014-12-15,news
0,685691.0,2015-04-18,news
0,706739.0,2015-12-20,news
0,719647.0,2016-05-19,news
0,724603.0,2016-07-13,newswire
0,724443.0,2016-07-11,newswire
0,724561.0,2016-07-12,newswire
0,724976.0,2016-07-18,newswire
0,725340.0,2016-07-23,newswire
0,571600.0,2013-08-22,news
0,653321.0,2014-03-21,news
0,683860.0,2015-03-25,news
0,688591.0,2015-05-27,news
0,689791.0,2015-06-07,news
0,719794.0,2016-05-20,news
0,720103.0,2016-05-25,news
0,722909.0,2016-06-24,news
0,723146.0,2016-06-26,news
0,723691.0,2016-07-02,newswire
0,724104.0,2016-07-07,newswire
0,724320.0,2016-07-09,newswire
0,724098.0,2016-07-07,newswire
0,725197.0,2016-07-21,newswire
0,725309.0,2016-07-22,newswire
0,725373.0,2016-07-23,newswire
0,426461.0,2012-05-26,newswire
